,Time,LinearA,AngularV
1550,688952000000,0.0014,-0.0181
1551,689207000000,0.0034,-0.0424
1552,689637000000,-0.0019,0.0233
1553,689752000000,-0.0025,0.0313
1554,689867000000,-0.0025,0.0313
1555,690022000000,0.0001,-0.0014
1556,690097000000,0.0001,-0.0014
1557,690167000000,-0.0018,0.023
1558,690367000000,-0.0017,0.0225
1559,690887000000,-0.0017,0.0241
1560,691072000000,0.011,0.0402
1561,691202000000,-0.002,0.0317
1562,691607000000,-0.0027,0.0471
1563,692172000000,0.7643,0.0508
1564,692252000000,-0.0017,0.0456
1565,692287000000,0.6397,-0.1238
1566,692327000000,-0.5482,-0.0515
1567,692362000000,0.0029,0.0492
1568,692732000000,-0.5469,-0.0162
1569,693012000000,-0.0018,0.0606
1570,693267000000,-0.0009,0.0435
1571,693307000000,-0.0009,0.0435
1572,693602000000,0.4795,-0.1741
1573,693777000000,-0.0027,-0.0339
1574,693892000000,0.5783,-0.1059
1575,693927000000,-0.5309,0.0066
1576,694002000000,-0.0018,0.0606
1577,694197000000,-0.0007,0.0375
1578,694232000000,-0.0007,0.0375
1579,694422000000,-0.0005,0.0371
1580,694462000000,-0.0005,0.0371
1581,694582000000,-0.0006,0.0614
1582,694617000000,-0.0005,0.0614
1583,694847000000,-0.0001,0.0203
1584,694927000000,0.98,0.0109
1585,695002000000,-0.017,0.0282
1586,695232000000,-0.0001,0.0441
1587,695267000000,-0.0,0.0441
1588,695547000000,0.0002,0.036
1589,696042000000,0.0003,0.0231
1590,696192000000,0.9799,0.0142
1591,696337000000,0.0001,0.016
1592,696797000000,-0.8869,0.0264
1593,697492000000,0.0004,-0.0246
1594,697537000000,-0.0003,-0.0247
1595,697892000000,-0.0003,-0.0242
1596,697982000000,-0.0005,-0.0158
1597,698257000000,-0.0003,-0.0243
1598,698292000000,-0.0003,-0.0243
1599,698867000000,0.0185,0.5192
1600,698977000000,-0.5031,0.6434
1601,699612000000,0.1325,0.5803
1602,700062000000,0.1376,0.5467
1603,700102000000,0.1231,0.5203
1604,700327000000,0.1205,0.5205
1605,700592000000,0.1032,0.5394
1606,700917000000,0.0544,0.4438
1607,701357000000,0.0149,0.4079
1608,701392000000,0.0112,0.3819
1609,701537000000,0.0003,0.405
1610,701642000000,-0.0074,0.3723
1611,701682000000,-0.0103,0.3955
1612,701802000000,-0.0172,0.3694
1613,702532000000,-0.0564,0.3286
1614,702567000000,-0.0578,0.3286
1615,702917000000,-0.1253,0.3296
1616,703122000000,-0.0561,0.2962
1617,703157000000,-0.063,0.2962
1618,703192000000,0.2279,0.3121
1619,703392000000,-0.0667,0.255
1620,703427000000,-0.0635,0.255
1621,703587000000,-0.0744,0.3076
1622,703697000000,-0.0247,0.4647
1623,703782000000,-0.1464,0.5721
1624,703867000000,-0.1453,0.572
1625,704622000000,-0.0636,0.347
1626,704927000000,-0.0524,0.3444
1627,705002000000,-0.0354,0.4156
1628,705037000000,-0.0371,0.3244
1629,705072000000,-0.6068,0.3186
1630,705577000000,-0.0107,0.2604
1631,705822000000,-0.0025,0.1769
1632,705862000000,-0.0019,0.1769
1633,706547000000,0.0047,0.1246
1634,706792000000,0.3161,0.1649
1635,706832000000,0.0071,0.1649
1636,707577000000,0.01,0.1356
1637,707677000000,0.0122,0.1597
1638,707812000000,0.0109,0.1346
1639,707892000000,0.0113,0.1346
1640,708497000000,-0.0538,-0.3173
1641,708802000000,-0.0183,-0.3048
1642,708872000000,0.0006,-0.2743
1643,708912000000,-0.0331,-0.2744
1644,708992000000,-0.0293,-0.2652
1645,709157000000,-0.0229,-0.256
1646,709202000000,-0.0194,-0.2305
1647,709432000000,-0.0115,-0.196
1648,709752000000,-0.0049,-0.1692
1649,709932000000,-0.002,-0.1351
1650,710012000000,-0.0012,-0.1351
1651,710252000000,0.0004,-0.0849
1652,710327000000,0.001,-0.109
1653,710947000000,0.0024,-0.0662
1654,711102000000,0.002,-0.0494
1655,711667000000,0.0008,-0.0157
1656,711747000000,0.0008,-0.0157
1657,711927000000,0.0,0.0
1658,712097000000,0.0004,-0.0081
1659,712182000000,-0.0017,0.0328
1660,712697000000,-0.002,0.0485
1661,712857000000,-0.0015,0.0401
1662,712892000000,-0.0015,0.0401
1663,713197000000,-0.748,0.0489
1664,714017000000,0.8015,0.0306
1665,714182000000,-0.0046,0.0239
1666,715292000000,0.0055,0.2781
1667,715517000000,0.6191,0.118
1668,715702000000,0.0209,0.3167
1669,715742000000,0.0229,0.3167
1670,716327000000,0.0483,0.3247
1671,716367000000,0.6028,0.2108
1672,716642000000,0.0662,0.3495
1673,716687000000,0.0755,0.3893
1674,716847000000,0.074,0.347
1675,717097000000,0.0928,0.3936
1676,717412000000,-0.1235,0.2169
1677,717897000000,0.0922,0.3615
1678,717932000000,0.0918,0.3615
1679,718322000000,0.0727,0.3076
1680,718667000000,0.0529,0.2473
1681,718872000000,0.0527,0.2689
1682,719187000000,0.0467,0.2834
1683,719412000000,0.0349,0.2486
1684,719667000000,0.0261,0.2305
1685,719702000000,0.0278,0.2236
1686,720172000000,0.0288,0.2019
1687,720252000000,0.0112,0.202
1688,720287000000,0.0105,0.202
1689,720367000000,0.0091,0.2094
1690,720632000000,0.003,0.1589
1691,720737000000,0.0018,0.1916
1692,720807000000,0.0005,0.1827
1693,721072000000,0.0378,0.1416
1694,721112000000,-0.0033,0.1397
1695,721267000000,-0.0052,0.1473
1696,721422000000,-0.0078,0.1624
1697,721462000000,-0.0083,0.1624
1698,721612000000,-0.0069,0.1122
1699,722072000000,-0.6297,0.1511
1700,722272000000,-0.6028,0.1262
1701,722402000000,0.1215,0.1542
1702,722562000000,-0.018,0.1443
1703,723147000000,-0.0206,0.1331
1704,723612000000,-0.0123,0.0696
1705,724087000000,-0.2754,0.1512
1706,724142000000,-0.0277,0.1512
1707,724227000000,-0.0171,0.0607
1708,724267000000,-0.012,0.0607
1709,725022000000,-0.0731,0.4676
1710,725097000000,-0.0766,0.6555
1711,725137000000,-0.0788,0.6555
1712,725257000000,-0.293,0.4642
1713,725572000000,-0.1387,0.5699
1714,725607000000,-0.1629,0.5828
1715,725762000000,-0.1216,0.7881
1716,726037000000,-0.0289,0.1306
1717,726082000000,-0.0287,0.1306
1718,726117000000,-0.0263,0.1219
1719,726627000000,-0.0178,0.0889
1720,726742000000,-0.019,0.0967
1721,726817000000,-0.0203,0.1045
1722,727007000000,-0.0194,0.1037
1723,727357000000,-0.0192,0.1106
1724,727392000000,-0.0204,0.1183
1725,727542000000,-0.0181,0.1097
1726,727652000000,-0.0188,0.1174
1727,728342000000,-0.0162,0.1318
1728,728497000000,-0.0113,0.0981
1729,728577000000,-0.0104,0.0895
1730,728862000000,-0.0088,0.0887
1731,729507000000,-0.0062,0.0865
1732,729777000000,0.037,0.1429
1733,729982000000,-0.004,0.0926
1734,730022000000,-0.0043,0.0926
1735,730177000000,0.0371,0.1412
1736,730247000000,-0.0048,0.1409
1737,730762000000,0.001,0.1788
1738,730872000000,0.0409,0.2024
1739,730907000000,0.0039,0.2026
1740,730947000000,0.0048,0.2026
1741,730987000000,0.0055,0.1936
1742,731372000000,0.0091,0.1431
1743,731407000000,0.0501,0.176
1744,731557000000,0.0132,0.1671
1745,731637000000,0.0129,0.1583
1746,731672000000,-0.5113,0.1468
1747,731837000000,0.0124,0.1329
1748,731912000000,-0.7415,0.1243
1749,731947000000,0.0131,0.1242
1750,732327000000,-0.1504,0.1761
1751,732407000000,0.7684,0.1763
1752,732442000000,0.0203,0.1739
1753,732477000000,0.0023,0.1677
1754,732662000000,0.0066,0.0443
1755,733442000000,0.0124,0.1272
1756,733477000000,-0.738,0.1176
1757,733677000000,-0.4821,0.075
1758,733902000000,0.0067,0.0529
1759,733982000000,0.6076,0.1455
1760,734572000000,0.071,0.4151
1761,734687000000,-0.0691,0.3171
1762,734837000000,0.1179,0.5465
1763,734912000000,0.1748,0.5662
1764,734992000000,0.1513,0.6437
1765,735037000000,0.0171,0.3684
1766,735342000000,0.1117,0.5474
1767,735507000000,0.1491,0.533
1768,736307000000,0.0833,0.455
1769,736537000000,-0.0139,0.3799
1770,737057000000,-0.0632,0.4613
1771,737227000000,-0.0601,0.3699
1772,737612000000,-0.0794,0.3753
1773,737812000000,-0.0974,0.4216
1774,738207000000,-0.0942,0.3697
1775,738322000000,-0.0883,0.3439
1776,738357000000,-0.0883,0.3439
1777,739627000000,0.0089,-0.0363
1778,739702000000,0.022,-0.0512
1779,739847000000,0.0167,-0.0686
1780,740097000000,0.0352,-0.1419
1781,740467000000,-0.0291,0.1371
1782,740742000000,-0.2691,-0.041
1783,740792000000,0.2657,0.0347
1784,740942000000,0.0448,-0.1778
1785,741302000000,0.3251,0.0426
1786,741667000000,-0.4208,0.046
1787,742082000000,-0.2031,-0.0441
1788,742202000000,-0.0071,-0.0521
1789,742312000000,-0.0108,-0.0601
1790,742582000000,-0.013,-0.0925
1791,742657000000,0.0266,0.194
1792,743272000000,0.0258,0.1849
1793,743412000000,0.0357,0.1124
1794,743497000000,0.0154,0.1133
1795,743567000000,0.012,0.0883
1796,743757000000,0.0016,0.0068
1797,743952000000,0.0193,0.1449
1798,744077000000,-0.0036,-0.0273
1799,744977000000,0.0075,0.0563
1800,745537000000,-0.0298,-0.0023
1801,745702000000,0.0122,0.0104
1802,745737000000,-0.0397,-0.1251
1803,745772000000,0.0249,-0.1554
1804,745847000000,-0.0211,-0.1624
1805,745922000000,-0.0058,-0.0315
1806,746147000000,-0.0129,-0.0966
1807,746187000000,-0.0129,-0.0966
1808,746267000000,0.0058,0.0426
1809,747552000000,-0.0136,-0.1007
1810,747672000000,0.003,0.0222
1811,747707000000,0.0024,-0.0642
1812,748287000000,-0.2101,0.073
1813,748367000000,-0.6583,0.0722
1814,748552000000,-0.0387,0.1617
1815,748627000000,-0.0401,0.1693
1816,748832000000,-0.0385,0.168
1817,748867000000,-0.0383,0.168
1818,749822000000,-0.0175,0.0979
1819,749902000000,-0.0176,0.0979
1820,750172000000,0.4644,0.0926
1821,750212000000,-0.6236,0.119
1822,750287000000,-0.0106,0.0797
1823,750402000000,-0.121,0.0794
1824,750532000000,0.0343,-0.2103
1825,750642000000,-0.1837,-0.1312
1826,750687000000,-0.5225,-0.2432
1827,750757000000,0.0684,-0.3699
1828,750917000000,0.7054,-0.2105
1829,751232000000,0.0909,-0.3874
1830,751827000000,0.0737,-0.2822
1831,751862000000,0.0739,-0.2822
1832,752467000000,0.088,-0.3503
1833,752872000000,0.0632,-0.2989
1834,752907000000,0.0624,-0.2989
1835,753862000000,0.0263,-0.2163
1836,754167000000,0.0187,-0.1908
1837,754362000000,0.0112,-0.149
1838,754397000000,0.0092,-0.1491
1839,754547000000,-0.9662,-0.1832
1840,754587000000,0.0857,-0.1257
1841,754627000000,0.005,-0.1255
1842,755582000000,0.0006,-0.0752
1843,755622000000,0.0005,-0.0752
1844,755942000000,-0.742,-0.1762
1845,756052000000,0.0,-0.0586
1846,756137000000,-0.0004,-0.0337
1847,756732000000,-0.0001,-0.0038
1848,756882000000,-0.0012,-0.0363
1849,757072000000,-0.0018,-0.0607
1850,757192000000,-0.0023,-0.0686
1851,757407000000,-0.0035,-0.0845
1852,757887000000,-0.0124,-0.1811
1853,758082000000,-0.0232,-0.2537
1854,758117000000,-0.0243,-0.2537
1855,758472000000,-0.0242,-0.1841
1856,758902000000,-0.0276,-0.1988
1857,759082000000,-0.0415,-0.2145
1858,759167000000,-0.0605,-0.2873
1859,759517000000,-0.0815,-0.3405
1860,759587000000,-0.0832,-0.3405
1861,760262000000,-0.1095,-0.4213
1862,760432000000,-0.1087,-0.4345
1863,760887000000,-0.0749,-0.3954
1864,761532000000,-0.0341,-0.3471
1865,761567000000,-0.0291,-0.3166
1866,761612000000,-0.0219,-0.2558
1867,761922000000,0.6852,-0.2697
1868,762422000000,-0.5468,-0.1954
1869,762682000000,-0.0933,-0.3505
1870,762807000000,0.008,-0.1949
1871,762922000000,0.0079,-0.1695
1872,763192000000,0.6272,-0.3206
1873,763272000000,-0.4974,-0.4763
1874,763747000000,0.3636,-0.6919
1875,764797000000,0.8115,-0.8228
1876,764977000000,-0.6424,-0.5461
1877,765202000000,0.01,-0.2935
1878,765312000000,0.6065,-0.2266
1879,765467000000,0.0004,-0.0054
1880,765957000000,-0.0039,0.041
1881,767572000000,-0.1163,-0.6712
1882,768067000000,-0.1206,-0.4768
1883,768142000000,-0.1192,-0.4625
1884,768177000000,-0.116,-0.4505
1885,768457000000,-0.0962,-0.3657
1886,768522000000,-0.0933,-0.3562
1887,768747000000,-0.0732,-0.2871
1888,768792000000,-0.0727,-0.2871
1889,768987000000,-0.0337,-0.1348
1890,769022000000,-0.0331,-0.1347
1891,769057000000,-0.033,-0.1347
1892,769167000000,-0.029,-0.126
1893,769202000000,-0.0915,-0.1998
1894,769392000000,-0.0357,-0.1504
1895,769512000000,-0.0097,-0.0435
1896,769617000000,-0.0077,-0.0351
1897,770022000000,-0.0078,-0.0362
1898,770227000000,0.8547,0.1928
1899,770262000000,0.8472,0.1928
1900,770817000000,-0.0071,0.0541
1901,770997000000,0.0287,-0.2159
1902,771472000000,-0.1865,0.0198
1903,771657000000,-0.0438,-0.2014
1904,772007000000,0.2979,0.0
1905,772047000000,0.3014,0.0001
1906,772087000000,0.3709,0.0003
1907,772122000000,0.583,0.0006
1908,772192000000,0.8109,0.0007
1909,772302000000,0.263,-0.0057
1910,772382000000,0.0803,-0.0998
1911,772467000000,0.3307,0.0016
1912,772507000000,0.108,-0.0563
1913,772817000000,-0.298,0.0248
1914,772937000000,0.108,-0.1586
1915,773052000000,0.3508,-0.0104
1916,773287000000,0.0583,0.2589
1917,773427000000,0.6688,0.0761
1918,773562000000,0.8148,0.0462
1919,773972000000,-0.2249,0.0491
1920,774312000000,0.1008,0.4048
1921,774497000000,0.1068,0.4183
1922,774677000000,0.1444,0.3413
1923,774712000000,0.0727,0.2832
1924,774902000000,0.0818,0.323
1925,774977000000,0.0796,0.3136
1926,775342000000,0.0705,0.3044
1927,775382000000,0.0716,0.3115
1928,775557000000,0.0649,0.3022
1929,775592000000,0.055,0.2602
1930,776002000000,-0.0789,0.2291
1931,776452000000,0.0293,0.2236
1932,776677000000,0.0225,0.1888
1933,777262000000,0.0103,0.1458
1934,777382000000,0.0085,0.1371
1935,777417000000,0.0082,0.1371
1936,777647000000,0.0054,0.1196
1937,777827000000,0.0036,0.1023
1938,777962000000,0.0026,0.0937
1939,778217000000,0.0013,0.0765
1940,778467000000,0.0005,0.0595
1941,778507000000,0.0006,0.0837
1942,778782000000,-0.0006,0.0581
1943,778852000000,-0.0003,0.0582
1944,778967000000,-0.0011,0.0987
1945,779152000000,-0.002,0.0978
1946,779187000000,-0.0026,0.1383
1947,779587000000,-0.0079,0.2104
1948,779622000000,0.574,0.1363
1949,779667000000,-0.0076,0.1299
1950,779832000000,-0.0154,0.2091
1951,779912000000,-0.015,0.1838
1952,779982000000,-0.0195,0.2242
1953,780057000000,-0.0215,0.2241
1954,780272000000,-0.0842,0.3231
1955,780307000000,-0.0404,0.3234
1956,780577000000,-0.0557,0.3373
1957,781757000000,-0.064,0.2517
1958,782152000000,-0.0503,0.2185
1959,782647000000,-0.1594,0.7573
1960,782717000000,-0.1395,0.7138
1961,782832000000,-0.1063,0.6704
1962,782867000000,-0.1005,0.6704
1963,782902000000,0.4368,0.4244
1964,783027000000,-0.7808,0.6023
1965,783137000000,-0.0493,0.6003
1966,783342000000,-0.0147,0.645
1967,783602000000,0.0369,0.5468
1968,784237000000,0.0921,0.4814
1969,784517000000,0.1045,0.4552
1970,784622000000,0.1105,0.4618
1971,785342000000,0.0911,0.3646
1972,786037000000,0.0407,0.1944
1973,786077000000,0.0627,0.2369
1974,786192000000,0.0366,0.1947
1975,786377000000,0.0124,0.3287
1976,786457000000,0.0933,0.5625
1977,786497000000,0.1034,0.6648
1978,786807000000,0.0436,0.6824
1979,786922000000,0.0157,0.5573
1980,786967000000,0.0085,0.5573
1981,787082000000,-0.0119,0.6113
1982,787397000000,-0.0596,0.5311
1983,787477000000,-0.0697,0.5311
1984,788322000000,-0.1017,0.406
1985,788357000000,-0.1025,0.406
1986,788397000000,-0.099,0.3899
1987,788942000000,-0.0649,0.2566
1988,789347000000,-0.0228,0.0923
1989,789982000000,-0.0011,0.0
1990,790017000000,0.0,0.0
1991,790382000000,0.2434,0.077
1992,790462000000,0.8044,0.0767
1993,790707000000,-0.2563,0.077
1994,790822000000,0.0469,-0.193
1995,791372000000,0.1,-0.1006
1996,791527000000,0.0304,-0.0255
1997,791567000000,0.0088,0.0675
1998,791917000000,0.0217,0.1561
1999,792147000000,-0.0136,-0.0741
2000,792372000000,0.0321,0.0646
2001,792477000000,-0.2495,-0.0385
2002,792557000000,-0.0111,-0.0807
2003,792757000000,0.0187,0.1365
2004,792862000000,-0.0004,-0.003
2005,792932000000,0.0307,0.2264
2006,792967000000,0.0306,0.2264
2007,793052000000,0.0125,0.0941
2008,793087000000,0.0104,0.0768
2009,793332000000,0.0292,0.2317
2010,793812000000,0.0176,0.1494
2011,793917000000,-0.0008,-0.0228
2012,794092000000,-0.0215,-0.2415
2013,794417000000,-0.0105,-0.0887
2014,794537000000,-0.0049,-0.0397
2015,795127000000,-0.0003,-0.002
2016,795327000000,0.0061,0.0467
2017,795482000000,-0.0393,-0.18
2018,795562000000,-0.0184,-0.1415
2019,795742000000,-0.0067,-0.0511
2020,795897000000,0.002,0.0174
2021,795937000000,0.0066,0.049
2022,796257000000,0.0715,0.5528
2023,796422000000,-0.2801,0.6759
2024,796462000000,-0.4351,0.8156
2025,796572000000,-0.5097,0.5518
2026,797287000000,-0.0387,1.2115
2027,797482000000,-0.4219,1.0411
2028,797597000000,-0.2929,1.0884
2029,798262000000,0.1335,1.5438
2030,798382000000,0.3824,1.3414
2031,798422000000,0.2569,1.3412
2032,798907000000,0.2038,0.8291
2033,799087000000,0.1861,0.8768
2034,799552000000,0.0466,0.4803
2035,799632000000,0.024,0.2789
2036,800062000000,0.0034,0.0892
2037,800927000000,-0.0144,-0.2248
2038,801197000000,-0.9696,-0.3331
2039,801727000000,-0.0505,-0.3011
2040,801962000000,-0.1332,-0.619
2041,802152000000,-0.1745,-0.7231
2042,802187000000,-0.1784,-0.7287
2043,802227000000,-0.181,-0.7287
2044,802372000000,-0.1847,-0.7288
2045,802522000000,0.1109,-0.434
2046,802567000000,-0.0523,-0.4017
2047,802722000000,0.2584,-0.0944
2048,802847000000,0.2521,-0.4015
2049,803457000000,-0.0258,-0.2376
2050,803492000000,-0.0262,-0.2449
2051,803827000000,-0.0186,-0.2017
2052,803902000000,-0.0186,-0.2092
2053,803982000000,-0.022,-0.2495
2054,804032000000,-0.0205,-0.2494
2055,804312000000,-0.1232,-0.3377
2056,804347000000,0.6442,-0.2735
2057,804432000000,-0.0118,-0.2306
2058,804472000000,-0.6817,-0.2289
2059,804507000000,-0.011,-0.2215
2060,804787000000,-0.9264,-0.1541
2061,804857000000,-0.0033,-0.0806
2062,805052000000,-0.0025,-0.0748
2063,805087000000,-0.0017,-0.0829
2064,805127000000,-0.0027,-0.0829
2065,805167000000,-0.0026,-0.0829
2066,805317000000,-0.0023,-0.0827
2067,805852000000,-0.0018,-0.0745
2068,806187000000,-0.0003,-0.0208
2069,806607000000,0.0867,-0.2002
2070,806867000000,-0.0,-0.0027
2071,807937000000,0.0,-0.0001
2072,808212000000,0.0,-0.0001
2073,808297000000,-0.0,-0.0001
2074,808402000000,0.0,-0.0001
2075,809112000000,-0.0001,-0.0097
2076,809152000000,-0.0001,-0.0097
2077,809227000000,-0.0001,-0.0179
2078,809372000000,-0.0175,-0.0015
2079,809812000000,-0.0001,-0.0098
2080,810062000000,-0.0001,-0.0098
2081,810532000000,-0.0,-0.0014
2082,810717000000,0.0028,0.0964
2083,811047000000,0.0026,0.1196
2084,811132000000,0.003,0.1109
2085,811777000000,0.002,0.0512
2086,811832000000,0.0021,0.0512
2087,811902000000,0.0223,0.0794
2088,812087000000,-0.6264,-0.024
2089,812257000000,0.0026,0.0715
2090,812502000000,-0.6138,0.0629
2091,812537000000,0.0027,0.0723
2092,812647000000,-0.003,-0.0834
2093,812717000000,0.0022,0.0723
2094,813097000000,-0.0087,-0.026
2095,813617000000,-0.0,0.0
2096,814022000000,-0.0,0.0
2097,814222000000,0.8818,-0.0097
2098,814692000000,0.0069,-0.1591
2099,814732000000,0.0048,-0.1176
2100,814887000000,0.0043,-0.1416
2101,815047000000,0.0027,-0.1416
2102,815182000000,0.0013,-0.1416
2103,815677000000,-0.0014,-0.0741
2104,815712000000,-0.0015,-0.0741
2105,816012000000,-0.0016,-0.0656
2106,816127000000,-0.0017,-0.0494
2107,816242000000,-0.0086,-0.065
2108,816322000000,-0.0027,-0.0651
2109,816692000000,0.0,0.0007
2110,816732000000,-0.0003,-0.0075
2111,816812000000,-0.0003,-0.0075
2112,816922000000,-0.0007,-0.0156
2113,816957000000,-0.0003,-0.0073
2114,817212000000,-0.0004,-0.0081
2115,817482000000,-0.0,0.0
2116,818062000000,-0.0082,-0.1323
2117,818227000000,-0.0085,-0.1237
2118,818317000000,-0.0151,-0.1642
2119,818352000000,-0.0126,-0.1642
2120,818517000000,-0.0081,-0.0736
2121,818627000000,-0.0075,-0.0829
2122,818697000000,-0.0014,-0.0002
2123,819622000000,-0.0016,-0.017
2124,819737000000,0.306,-0.0279
2125,819947000000,-0.0133,-0.1394
2126,820037000000,0.2749,-0.1186
2127,820112000000,-0.0074,-0.0652
2128,820152000000,-0.0046,-0.024
2129,820427000000,0.0001,-0.0693
2130,820467000000,-0.0034,-0.0355
2131,820502000000,-0.0034,-0.0355
2132,820947000000,-0.1227,-0.5438
2133,821057000000,-0.1108,-0.5173
2134,821132000000,-0.1152,-0.5174
2135,821172000000,0.1805,-0.2906
2136,821857000000,-0.0775,-0.2959
2137,821967000000,-0.077,-0.2959
2138,822107000000,-0.1214,-0.1929
2139,822247000000,-0.0343,-0.1379
2140,822357000000,-0.0494,-0.1946
2141,822467000000,-0.0118,-0.0888
2142,822577000000,0.0044,0.0177
2143,822612000000,0.0043,0.0177
2144,823007000000,0.0303,0.1239
2145,823497000000,0.0229,0.0905
2146,823567000000,0.025,0.0984
2147,823617000000,0.025,0.0984
2148,823842000000,0.0274,0.1069
2149,823912000000,0.0958,0.1069
2150,824067000000,0.0247,0.0903
2151,824287000000,0.0687,0.0429
2152,824487000000,0.0236,-0.18
2153,824832000000,0.0121,-0.0879
2154,824902000000,0.0043,-0.0318
2155,824937000000,-0.0371,-0.0624
2156,825047000000,0.0102,-0.0805
2157,825157000000,0.0233,-0.1462
2158,825297000000,0.0202,-0.1539
2159,825402000000,0.0212,-0.1615
2160,825557000000,-0.4668,-0.0984
2161,826472000000,0.0278,-0.3105
2162,826512000000,0.5861,-0.214
2163,826547000000,-0.2202,-0.154
2164,826587000000,0.0129,-0.154
2165,826627000000,0.0127,-0.154
2166,826962000000,0.0177,-0.2534
2167,827037000000,-0.0321,-0.2786
2168,827072000000,0.6754,-0.5323
2169,827197000000,0.039,-0.841
2170,827422000000,-0.0425,-1.1242
2171,827762000000,-0.8254,-0.8694
2172,827962000000,-0.1278,-0.8648
2173,827997000000,-0.1303,-0.8648
2174,828152000000,-0.0971,-1.1806
2175,828347000000,-0.5057,-1.483
2176,828642000000,0.0294,-1.5614
2177,828752000000,0.8559,-1.2554
2178,828927000000,-0.9958,-1.2705
2179,829107000000,0.2852,-1.2846
2180,829187000000,-0.0183,-1.361
2181,829382000000,-0.3021,-1.3756
2182,829597000000,-0.1024,-1.0647
2183,829897000000,-0.8664,-1.0755
2184,829937000000,0.3016,-1.0784
2185,829972000000,-0.0145,-1.0411
2186,830007000000,0.0023,-1.0412
2187,830127000000,0.0423,-0.8329
2188,830607000000,0.0827,-0.6832
2189,830927000000,0.1066,-0.6952
2190,831262000000,0.1313,-0.897
2191,831512000000,0.7352,-0.6979
2192,832117000000,0.0214,-0.3261
2193,832647000000,-0.092,-0.1481
2194,832922000000,-0.0085,-0.1957
2195,832957000000,-0.0093,-0.1957
2196,833267000000,-0.0105,-0.1546
2197,833387000000,-0.0088,-0.0803
2198,833572000000,-0.0101,-0.1204
2199,833992000000,-0.0039,-0.0463
2200,834187000000,0.0252,0.3562
2201,834952000000,-0.5016,0.5979
2202,835117000000,-0.0749,0.5714
2203,835272000000,-0.0901,0.525
2204,836002000000,-0.1519,0.5968
2205,836157000000,-0.1401,0.5601
2206,836192000000,-0.1388,0.5601
2207,836362000000,-0.1201,0.5173
2208,836407000000,-0.1175,0.5173
2209,836562000000,-0.1026,0.4973
2210,836942000000,-0.3875,0.5075
2211,837212000000,0.6246,0.4218
2212,837492000000,-0.0093,0.2926
2213,837572000000,-0.0099,0.4291
2214,837837000000,-0.3093,0.5972
2215,838852000000,0.1256,0.4951
2216,838892000000,0.1259,0.4951
2217,839182000000,0.1118,0.4428
2218,839737000000,0.0805,0.3707
2219,839777000000,0.0746,0.3685
2220,840052000000,0.0539,0.3237
2221,840122000000,0.0517,0.3237
2222,840387000000,0.0386,0.312
2223,840502000000,0.0341,0.319
2224,841072000000,0.0055,0.2322
2225,841107000000,0.0049,0.2322
2226,841462000000,-0.0256,0.5287
2227,841622000000,-0.056,0.5243
2228,841787000000,-0.1555,0.5309
2229,841862000000,-0.0721,0.4881
2230,841897000000,-0.0755,0.4881
2231,842627000000,-0.1131,0.4555
2232,842807000000,-0.1013,0.3967
2233,842842000000,-0.1014,0.4035
2234,842962000000,-0.1051,0.4103
2235,843202000000,-0.0906,0.3671
2236,843362000000,-0.0862,0.3558
2237,843482000000,-0.0774,0.33
2238,843517000000,-0.0766,0.33
2239,844422000000,-0.0381,0.2561
2240,844542000000,-0.1165,0.1977
2241,845587000000,-0.0065,0.1098
2242,845672000000,-0.0056,0.1012
2243,846267000000,-0.0022,0.0824
2244,846717000000,-0.0007,0.0647
2245,847237000000,0.0266,-0.0531
2246,847817000000,0.0037,-0.1379
2247,848592000000,0.013,-0.1475
2248,848802000000,0.0256,-0.2118
2249,848967000000,0.0353,-0.2153
2250,849082000000,0.0497,-0.3535
2251,849317000000,0.052,-0.3095
2252,849477000000,0.0721,-0.382
2253,849727000000,0.0737,-0.3409
2254,849807000000,0.0767,-0.3423
2255,849997000000,0.0967,-0.3978
2256,850067000000,0.109,-0.4373
2257,850302000000,0.1053,-0.41
2258,850862000000,0.0912,-0.3787
2259,851212000000,0.0743,-0.3364
2260,851372000000,-0.0379,-0.377
2261,851807000000,0.8506,-0.7285
2262,852847000000,-0.128,-0.6079
2263,852897000000,-0.1522,-0.6466
2264,853302000000,-0.134,-0.5074
2265,853342000000,-0.1342,-0.5074
2266,853377000000,-0.144,-0.5301
2267,853722000000,-0.1099,-0.4675
2268,853757000000,-0.1085,-0.4675
2269,854452000000,0.0196,-0.3567
2270,854622000000,-0.0416,-0.3569
2271,854732000000,-0.059,-0.5924
2272,854767000000,-0.0527,-0.5927
2273,855082000000,0.006,-0.5973
2274,855267000000,0.0412,-0.6033
2275,855307000000,0.0508,-0.6257
2276,855582000000,0.0913,-0.5784
2277,855842000000,0.2181,-0.4798
2278,855937000000,0.098,-0.5011
2279,856357000000,0.1121,-0.4307
2280,856557000000,0.111,-0.421
2281,856762000000,0.0916,-0.3527
2282,856952000000,0.0719,-0.2848
2283,857297000000,0.0443,-0.1981
2284,857492000000,0.0328,-0.1474
2285,857857000000,-0.7724,-0.1426
2286,857957000000,0.0178,-0.0923
2287,858292000000,0.0152,-0.0912
2288,858407000000,0.2759,-0.0988
2289,858757000000,-0.0242,0.2205
2290,858797000000,0.2954,0.1781
2291,858832000000,-0.0288,0.1784
2292,858867000000,-0.0661,0.3634
2293,858902000000,-0.0745,0.4149
