,Time,LinearV,AngularV
0,0.0,0.0,0.0
1,8183912000000,0.01,0.0
2,8183947000000,0.01,0.0
3,8183985000000,0.01,0.0
4,8184024000000,0.01,0.0
5,8184065000000,0.01,0.0
6,8184100000000,0.01,0.0
7,8184141000000,0.01,0.0
8,8184180000000,0.01,0.0
9,8184223000000,0.01,0.0
10,8184260000000,0.01,0.0
11,8184296000000,0.015,0.0
12,8184331000000,0.015,0.0
13,8184367000000,0.015,0.0
14,8184407000000,0.02,0.0
15,8184449000000,0.02,0.0
16,8184486000000,0.02,0.0
17,8184527000000,0.02,0.0
18,8184568000000,0.02,0.0
19,8184603000000,0.02,0.0
20,8184641000000,0.025,0.0
21,8184675000000,0.025,0.0
22,8184713000000,0.03,0.0
23,8184751000000,0.03,0.0
24,8184791000000,0.03,0.0
25,8184825000000,0.03,0.0
26,8184861000000,0.03,0.0
27,8184901000000,0.03,0.0
28,8184943000000,0.035,0.0
29,8184979000000,0.035,0.0
30,8185022000000,0.035,0.0
31,8185061000000,0.04,0.0
32,8185100000000,0.04,0.0
33,8185140000000,0.04,0.0
34,8185181000000,0.04,0.0
35,8185217000000,0.045,0.0
36,8185259000000,0.045,0.0
37,8185298000000,0.045,0.0
38,8185337000000,0.05,0.0
39,8185375000000,0.05,0.0
40,8185415000000,0.05,0.0
41,8185451000000,0.05,0.0
42,8185490000000,0.05,0.0
43,8185524000000,0.05,0.0
44,8185564000000,0.05,0.0
45,8185603000000,0.05,0.0
46,8185638000000,0.05,0.0
47,8185678000000,0.05,0.0
48,8185721000000,0.05,0.0
49,8185766000000,0.05,0.0
50,8185804000000,0.05,0.0
51,8185844000000,0.05,0.0
52,8185887000000,0.05,0.0
53,8185930000000,0.05,0.0
54,8185973000000,0.05,0.0
55,8186015000000,0.05,0.0
56,8186053000000,0.05,0.0
57,8186094000000,0.05,0.0
58,8186130000000,0.05,0.0
59,8186164000000,0.05,0.0
60,8186199000000,0.05,0.0
61,8186237000000,0.05,0.0
62,8186280000000,0.05,0.0
63,8186321000000,0.05,0.0
64,8186360000000,0.05,0.0
65,8186394000000,0.05,0.0
66,8186435000000,0.05,0.0
67,8186475000000,0.05,0.0
68,8186510000000,0.05,0.0
69,8186550000000,0.05,0.0
70,8186584000000,0.05,0.0
71,8186625000000,0.05,0.0
72,8186668000000,0.05,0.0
73,8186702000000,0.05,0.0
74,8186740000000,0.05,0.0
75,8186777000000,0.05,0.0
76,8186816000000,0.05,0.0
77,8186856000000,0.05,0.0
78,8186890000000,0.05,0.0
79,8186925000000,0.05,0.0
80,8186966000000,0.05,0.0
81,8187005000000,0.05,0.0
82,8187047000000,0.05,0.0
83,8187090000000,0.05,0.0
84,8187128000000,0.05,0.0
85,8187171000000,0.05,0.0
86,8187206000000,0.05,0.0
87,8187248000000,0.05,0.0
88,8187286000000,0.05,0.0
89,8187323000000,0.05,0.0
90,8187361000000,0.05,0.0
91,8187401000000,0.05,0.0
92,8187439000000,0.05,0.0
93,8187476000000,0.05,0.0
94,8187519000000,0.05,0.0
95,8187558000000,0.05,0.0
96,8187600000000,0.055,0.0
97,8187642000000,0.055,0.0
98,8187680000000,0.06,0.0
99,8187721000000,0.06,0.0
100,8187765000000,0.06,0.0
