,Time,LinearV,AngularV
0,0.0,0.0,0.0
1,94050000000,0.0184,1.8135
2,94050000000,0.018,1.8135
3,130478000000,0.0175,1.8135
4,130478000000,0.0171,1.8135
5,130519000000,0.0167,1.8135
6,130519000000,0.0162,1.8135
7,130554000000,0.0158,1.8135
8,130589000000,0.0153,1.8135
9,130589000000,0.0149,1.8135
10,130673000000,0.0144,1.8135
11,130710000000,0.0139,1.8135
12,130747000000,0.0135,1.8135
13,130747000000,0.013,1.8135
14,130909000000,0.0125,1.8135
15,130994000000,0.012,1.8135
16,130994000000,0.0115,1.8135
17,131033000000,0.0111,1.8135
18,131075000000,0.0106,1.8135
19,131075000000,0.0101,1.8135
20,131126000000,0.0096,1.8135
21,131167000000,0.0091,1.8135
22,131167000000,0.0085,1.8135
23,131201000000,0.008,1.8135
24,131201000000,0.0075,1.8135
25,131238000000,0.007,1.8135
26,131238000000,0.0065,1.8135
27,131238000000,0.006,1.8135
28,131279000000,0.0054,1.8135
29,131279000000,0.0049,1.8135
30,131279000000,0.0044,1.8135
31,131279000000,0.0039,1.8135
32,131322000000,0.0033,1.8135
33,131322000000,0.0028,1.8135
34,131322000000,0.0023,1.8135
35,131370000000,0.0017,1.8135
36,131370000000,0.0012,1.8135
37,131429000000,0.0007,1.8135
38,131429000000,0.0001,1.8135
39,131429000000,-0.0004,1.8135
40,131476000000,-0.001,1.8135
41,131476000000,-0.0015,1.8135
42,131476000000,-0.002,1.8135
43,131514000000,-0.0026,1.8135
44,131514000000,-0.0031,1.8135
45,131514000000,-0.0036,1.8135
46,131514000000,-0.0041,1.8135
47,131565000000,-0.0047,1.8135
48,131565000000,-0.0052,1.8135
49,131620000000,-0.0057,1.8135
50,131620000000,-0.0062,1.8135
51,131620000000,-0.0068,1.8135
52,131680000000,-0.0073,1.8135
53,131715000000,-0.0078,1.8135
54,131715000000,-0.0083,1.8135
55,131755000000,-0.0088,1.8135
56,131755000000,-0.0093,1.8135
57,131755000000,-0.0098,1.8135
58,131811000000,-0.0103,1.8135
59,131860000000,-0.0108,1.8135
60,131860000000,-0.0113,1.8135
61,131897000000,-0.0118,1.8135
62,131933000000,-0.0123,1.8135
63,131933000000,-0.0128,1.8135
64,131979000000,-0.0133,1.8135
65,132013000000,-0.0138,1.8135
66,132013000000,-0.0142,1.8135
67,132013000000,-0.0147,1.8135
68,132055000000,-0.0152,1.8135
69,132089000000,-0.0156,1.8135
70,132126000000,-0.0161,1.8135
71,132126000000,-0.0165,1.8135
72,132168000000,-0.0169,1.8135
73,132216000000,-0.0174,1.8135
74,132252000000,-0.0178,1.8135
75,132289000000,-0.0182,1.8135
76,132289000000,-0.0187,1.8135
77,132335000000,-0.0191,1.8135
78,132335000000,-0.0195,1.8135
79,132416000000,-0.0199,1.8135
80,132466000000,-0.0134,1.8135
81,132516000000,-0.0231,1.8135
82,132559000000,-0.0219,1.8135
83,132559000000,-0.0217,1.8135
84,132609000000,-0.0219,1.8135
85,132609000000,-0.0222,1.8135
86,132655000000,-0.0225,1.8135
87,132655000000,-0.0229,1.8135
88,132689000000,-0.0232,1.8135
89,132689000000,-0.0235,1.8135
90,132689000000,-0.0239,1.8135
91,132735000000,-0.0242,1.8135
92,132735000000,-0.0245,1.8135
93,132782000000,-0.0248,1.8135
94,132827000000,-0.0251,1.8135
95,132861000000,-0.0253,1.8135
96,132861000000,-0.0256,1.8135
97,132897000000,-0.0259,1.8135
98,132932000000,-0.0261,1.8135
99,132932000000,-0.0264,1.8135
100,132968000000,-0.0266,1.8135
101,132968000000,-0.0268,1.8135
102,133024000000,-0.027,1.8135
103,133064000000,-0.0273,1.8135
104,133064000000,-0.0275,1.8135
105,133105000000,-0.0276,1.8135
106,133148000000,-0.0278,1.8135
107,133148000000,-0.028,1.8135
108,133273000000,-0.0282,1.8135
109,133353000000,-0.0283,1.8135
110,133353000000,-0.0285,1.8135
111,133394000000,-0.0286,1.8135
112,133394000000,-0.0287,1.8135
113,133435000000,-0.0288,1.8135
114,133435000000,-0.029,1.8135
115,133435000000,-0.0291,1.8135
116,133476000000,-0.0291,1.8135
117,133512000000,-0.0292,1.8135
118,133512000000,-0.0293,1.8135
119,133512000000,-0.0293,1.8135
120,133512000000,-0.0294,1.8135
121,133512000000,-0.0294,1.8135
122,133551000000,-0.0295,1.8135
123,133551000000,-0.0295,1.8135
124,133586000000,-0.0295,1.8135
125,133586000000,-0.0295,1.8135
126,133637000000,-0.0295,1.8135
127,133637000000,-0.0295,1.8135
128,133720000000,-0.0294,1.8135
129,133720000000,-0.0294,1.8135
130,133759000000,-0.0294,1.8135
131,133801000000,-0.0293,1.8135
132,133801000000,-0.0292,1.8135
133,133842000000,-0.0292,1.8135
134,133877000000,-0.0291,1.8135
135,133877000000,-0.029,1.8135
136,133877000000,-0.0289,1.8135
137,133877000000,-0.0288,1.8135
138,133877000000,-0.0286,1.8135
139,133925000000,-0.0285,1.8135
140,133925000000,-0.0284,1.8135
141,133925000000,-0.0282,1.8135
142,133967000000,-0.0281,1.8135
143,134001000000,-0.0279,1.8135
144,134043000000,-0.0277,1.8135
145,134043000000,-0.0275,1.8135
146,134085000000,-0.0273,1.8135
147,134085000000,-0.0271,1.8135
148,134085000000,-0.0269,1.8135
149,134085000000,-0.0267,1.8135
150,134085000000,-0.0264,1.8135
151,134122000000,-0.0262,1.8135
152,134161000000,-0.026,1.8135
153,134161000000,-0.0257,1.8135
154,134161000000,-0.0254,1.8135
155,134203000000,-0.0252,1.8135
156,134203000000,-0.0249,1.8135
157,134241000000,-0.0246,1.8135
158,134275000000,-0.0243,1.8135
159,134309000000,-0.024,1.8135
160,134309000000,-0.0237,1.8135
161,134348000000,-0.0233,1.8135
162,134348000000,-0.023,1.8135
163,134385000000,-0.0227,1.8135
164,134385000000,-0.0223,1.8135
165,134439000000,-0.022,1.8135
166,134439000000,-0.0216,1.8135
167,134487000000,-0.0213,1.8135
168,134487000000,-0.0209,1.8135
169,134487000000,-0.0205,1.8135
170,134527000000,-0.0199,1.8135
171,134527000000,-0.0195,1.8135
172,134574000000,-0.0194,1.8135
173,134574000000,-0.0189,1.8135
174,134574000000,-0.0185,1.8135
175,134614000000,-0.0181,1.8135
176,134614000000,-0.0177,1.8135
177,134614000000,-0.0172,1.8135
178,134672000000,-0.0168,1.8135
179,134715000000,-0.0164,1.8135
180,134715000000,-0.0159,1.8135
181,134715000000,-0.0155,1.8135
182,134753000000,-0.015,1.8135
183,134753000000,-0.0145,1.8135
184,134753000000,-0.0141,1.8135
185,134753000000,-0.0136,1.8135
186,134799000000,-0.0131,1.8135
187,134852000000,-0.0126,1.8135
188,134852000000,-0.0122,1.8135
189,134894000000,-0.0117,1.8135
190,134894000000,-0.0112,1.8135
191,134935000000,-0.0107,1.8135
192,134935000000,-0.0102,1.8135
193,134935000000,-0.0097,1.8135
194,134983000000,-0.0092,1.8135
195,134983000000,-0.0087,1.8135
196,134983000000,-0.0082,1.8135
197,134983000000,-0.0077,1.8135
198,135025000000,-0.0071,1.8135
199,135070000000,-0.0066,1.8135
200,135104000000,-0.0061,1.8135
201,135104000000,-0.0056,1.8135
202,135176000000,-0.0051,1.8135
203,135176000000,-0.0045,1.8135
204,135176000000,-0.004,1.8135
205,135217000000,-0.0035,1.8135
206,135217000000,-0.0029,1.8135
207,135217000000,-0.0024,1.8135
208,135254000000,-0.0019,1.8135
209,135254000000,-0.0013,1.8135
210,135296000000,-0.0008,1.8135
211,135296000000,-0.0003,1.8135
212,135332000000,0.0003,1.8135
213,135384000000,0.0007,1.8135
214,135384000000,0.0014,1.8135
215,135418000000,0.0019,1.8135
216,135418000000,0.0024,1.8135
217,135418000000,0.0029,1.8135
218,135418000000,0.0035,1.8135
219,135461000000,0.004,1.8135
220,135461000000,0.0045,1.8135
221,135461000000,0.005,1.8135
222,135461000000,0.0056,1.8135
223,135511000000,0.0061,1.8135
224,135552000000,0.0066,1.8135
225,135552000000,0.0071,1.8135
226,135591000000,0.0077,1.8135
227,135591000000,0.0082,1.8135
228,135627000000,0.0087,1.8135
229,135627000000,0.0092,1.8135
230,135627000000,0.0097,1.8135
231,135627000000,0.0102,1.8135
232,135673000000,0.0107,1.8135
233,135673000000,0.0112,1.8135
234,135716000000,0.0117,1.8135
235,135716000000,0.0122,1.8135
236,135716000000,0.0127,1.8135
237,135752000000,0.0132,1.8135
238,135752000000,0.0136,1.8135
239,135795000000,0.0141,1.8135
240,135835000000,0.0146,1.8135
241,135835000000,0.015,1.8135
242,135835000000,0.0155,1.8135
243,135877000000,0.0159,1.8135
244,135917000000,0.0164,1.8135
245,136010000000,0.0168,1.8135
246,136044000000,0.0173,1.8135
247,136044000000,0.0177,1.8135
248,136094000000,0.0181,1.8135
249,136128000000,0.0185,1.8135
250,136162000000,0.019,1.8135
251,136162000000,0.0194,1.8135
252,136211000000,0.0198,1.8135
253,136260000000,0.0131,1.8135
254,136260000000,0.0228,1.8135
255,136296000000,0.0219,1.8135
256,136296000000,0.0216,1.8135
257,136333000000,0.0218,1.8135
258,136333000000,0.0221,1.8135
259,136371000000,0.0225,1.8135
260,136371000000,0.0228,1.8135
261,136453000000,0.0231,1.8135
262,136453000000,0.0235,1.8135
263,136453000000,0.0238,1.8135
264,136453000000,0.0241,1.8135
265,136489000000,0.0244,1.8135
266,136528000000,0.0247,1.8135
267,136528000000,0.025,1.8135
268,136528000000,0.0253,1.8135
269,136569000000,0.0255,1.8135
270,136569000000,0.0258,1.8135
271,136569000000,0.0261,1.8135
272,136610000000,0.0263,1.8135
273,136656000000,0.0266,1.8135
274,136703000000,0.0268,1.8135
275,136741000000,0.027,1.8135
276,136741000000,0.0272,1.8135
277,136741000000,0.0274,1.8135
278,136779000000,0.0276,1.8135
279,136779000000,0.0278,1.8135
280,136779000000,0.028,1.8135
281,136824000000,0.0281,1.8135
282,136824000000,0.0283,1.8135
283,136862000000,0.0284,1.8135
284,136862000000,0.0286,1.8135
285,136936000000,0.0287,1.8135
286,136936000000,0.0288,1.8135
287,136936000000,0.0289,1.8135
288,136975000000,0.029,1.8135
289,137011000000,0.0291,1.8135
290,137011000000,0.0292,1.8135
291,137046000000,0.0293,1.8135
292,137046000000,0.0293,1.8135
293,137083000000,0.0294,1.8135
294,137083000000,0.0294,1.8135
295,137083000000,0.0295,1.8135
296,137131000000,0.0295,1.8135
297,137131000000,0.0295,1.8135
298,137131000000,0.0295,1.8135
299,137177000000,0.0295,1.8135
300,137217000000,0.0295,1.8135
301,137255000000,0.0295,1.8135
302,137255000000,0.0294,1.8135
303,137297000000,0.0294,1.8135
304,137297000000,0.0293,1.8135
305,137341000000,0.0293,1.8135
306,137341000000,0.0292,1.8135
307,137384000000,0.0291,1.8135
308,137423000000,0.029,1.8135
309,137423000000,0.0289,1.8135
310,137505000000,0.0288,1.8135
311,137544000000,0.0287,1.8135
312,137580000000,0.0285,1.8135
313,137617000000,0.0284,1.8135
314,137617000000,0.0283,1.8135
315,137617000000,0.0281,1.8135
316,137617000000,0.0279,1.8135
317,137663000000,0.0278,1.8135
318,137663000000,0.0276,1.8135
319,137663000000,0.0274,1.8135
320,137705000000,0.0272,1.8135
321,137744000000,0.027,1.8135
322,137784000000,0.0267,1.8135
323,137822000000,0.0265,1.8135
324,137822000000,0.0263,1.8135
325,137822000000,0.026,1.8135
326,137859000000,0.0258,1.8135
327,137898000000,0.0255,1.8135
328,137898000000,0.0252,1.8135
329,137943000000,0.0249,1.8135
330,137943000000,0.0246,1.8135
331,137943000000,0.0244,1.8135
332,137988000000,0.024,1.8135
333,137988000000,0.0237,1.8135
334,138033000000,0.0234,1.8135
335,138067000000,0.0231,1.8135
336,138067000000,0.0227,1.8135
337,138104000000,0.0224,1.8135
338,138139000000,0.0221,1.8135
339,138177000000,0.0217,1.8135
340,138177000000,0.0213,1.8135
341,138220000000,0.021,1.8135
342,138220000000,0.0206,1.8135
343,138258000000,0.0202,1.8135
344,138258000000,0.0193,1.8135
345,138298000000,0.0195,1.8135
346,138298000000,0.019,1.8135
347,138298000000,0.0186,1.8135
348,138344000000,0.0182,1.8135
349,138422000000,0.0177,1.8135
350,138422000000,0.0173,1.8135
351,138422000000,0.0169,1.8135
352,138473000000,0.0164,1.8135
353,138473000000,0.016,1.8135
354,138519000000,0.0155,1.8135
355,138519000000,0.0151,1.8135
356,138519000000,0.0146,1.8135
357,138559000000,0.0142,1.8135
358,138559000000,0.0137,1.8135
359,138559000000,0.0132,1.8135
360,138607000000,0.0127,1.8135
361,138607000000,0.0123,1.8135
362,138654000000,0.0118,1.8135
363,138702000000,0.0113,1.8135
364,138702000000,0.0108,1.8135
365,138745000000,0.0103,1.8135
366,138745000000,0.0098,1.8135
367,138791000000,0.0093,1.8135
368,138791000000,0.0088,1.8135
369,138791000000,0.0083,1.8135
370,138850000000,0.0078,1.8135
371,138850000000,0.0072,1.8135
372,138850000000,0.0067,1.8135
373,138904000000,0.0062,1.8135
374,138904000000,0.0057,1.8135
375,138943000000,0.0052,1.8135
376,139036000000,0.0046,1.8135
377,139036000000,0.0041,1.8135
378,139036000000,0.0036,1.8135
379,139119000000,0.003,1.8135
380,139166000000,0.0025,1.8135
381,139166000000,0.002,1.8135
382,139214000000,0.0014,1.8135
383,139214000000,0.0009,1.8135
384,139250000000,0.0004,1.8135
385,139289000000,-0.0002,1.8135
386,139289000000,-0.0006,1.8135
387,139289000000,-0.0014,1.8135
388,139331000000,-0.0018,1.8135
389,139368000000,-0.0023,1.8135
390,139422000000,-0.0028,1.8135
391,139456000000,-0.0034,1.8135
392,139456000000,-0.0039,1.8135
393,139495000000,-0.0044,1.8135
394,139495000000,-0.005,1.8135
395,139495000000,-0.0055,1.8135
396,139533000000,-0.006,1.8135
397,139533000000,-0.0065,1.8135
398,139579000000,-0.007,1.8135
399,139579000000,-0.0076,1.8135
400,139614000000,-0.0081,1.8135
401,139664000000,-0.0086,1.8135
402,139701000000,-0.0091,1.8135
403,139701000000,-0.0096,1.8135
404,139748000000,-0.0101,1.8135
405,139785000000,-0.0106,1.8135
406,139785000000,-0.0111,1.8135
407,139785000000,-0.0116,1.8135
408,139828000000,-0.0121,1.8135
409,139869000000,-0.0126,1.8135
410,139869000000,-0.0131,1.8135
411,139906000000,-0.0135,1.8135
412,139906000000,-0.014,1.8135
413,139946000000,-0.0145,1.8135
414,139984000000,-0.0149,1.8135
415,139984000000,-0.0154,1.8135
416,139984000000,-0.0159,1.8135
417,140026000000,-0.0163,1.8135
418,140063000000,-0.0167,1.8135
419,140063000000,-0.0172,1.8135
420,140100000000,-0.0176,1.8135
421,140100000000,-0.018,1.8135
422,140134000000,-0.0185,1.8135
423,140134000000,-0.0189,1.8135
424,140177000000,-0.0193,1.8135
425,140212000000,-0.0197,1.8135
426,140212000000,-0.0201,1.8135
427,140246000000,-0.0147,1.8135
428,140291000000,-0.0226,1.8135
429,140291000000,-0.0218,1.8135
430,140291000000,-0.0218,1.8135
431,140291000000,-0.0221,1.8135
432,140331000000,-0.0224,1.8135
433,140331000000,-0.0227,1.8135
434,140331000000,-0.0231,1.8135
435,140331000000,-0.0234,1.8135
436,140406000000,-0.0237,1.8135
437,140443000000,-0.024,1.8135
438,140443000000,-0.0243,1.8135
439,140480000000,-0.0246,1.8135
440,140480000000,-0.0249,1.8135
441,140526000000,-0.0252,1.8135
442,140526000000,-0.0255,1.8135
443,140560000000,-0.0257,1.8135
444,140560000000,-0.026,1.8135
445,140560000000,-0.0263,1.8135
446,140599000000,-0.0265,1.8135
447,140634000000,-0.0267,1.8135
448,140673000000,-0.0269,1.8135
449,140673000000,-0.0272,1.8135
450,140673000000,-0.0274,1.8135
451,140719000000,-0.0276,1.8135
452,140719000000,-0.0277,1.8135
453,140719000000,-0.0279,1.8135
454,140719000000,-0.0281,1.8135
455,140758000000,-0.0283,1.8135
456,140758000000,-0.0284,1.8135
457,140758000000,-0.0285,1.8135
458,140844000000,-0.0287,1.8135
459,140844000000,-0.0288,1.8135
460,140878000000,-0.0289,1.8135
461,140878000000,-0.029,1.8135
462,140878000000,-0.0291,1.8135
463,140954000000,-0.0292,1.8135
464,140954000000,-0.0293,1.8135
465,140990000000,-0.0293,1.8135
466,140990000000,-0.0294,1.8135
467,141033000000,-0.0294,1.8135
468,141033000000,-0.0295,1.8135
469,141033000000,-0.0295,1.8135
470,141067000000,-0.0295,1.8135
471,141067000000,-0.0295,1.8135
472,141105000000,-0.0295,1.8135
473,141141000000,-0.0295,1.8135
474,141141000000,-0.0295,1.8135
475,141176000000,-0.0294,1.8135
476,141176000000,-0.0294,1.8135
477,141176000000,-0.0293,1.8135
478,141212000000,-0.0293,1.8135
479,141212000000,-0.0292,1.8135
480,141212000000,-0.0291,1.8135
481,141249000000,-0.029,1.8135
482,141285000000,-0.0289,1.8135
483,141326000000,-0.0288,1.8135
484,141326000000,-0.0287,1.8135
485,141366000000,-0.0286,1.8135
486,141366000000,-0.0284,1.8135
487,141366000000,-0.0283,1.8135
488,141400000000,-0.0281,1.8135
489,141400000000,-0.028,1.8135
490,141400000000,-0.0278,1.8135
491,141442000000,-0.0276,1.8135
492,141512000000,-0.0274,1.8135
493,141512000000,-0.0272,1.8135
494,141554000000,-0.027,1.8135
495,141554000000,-0.0268,1.8135
496,141601000000,-0.0266,1.8135
497,141601000000,-0.0263,1.8135
498,141601000000,-0.0261,1.8135
499,141686000000,-0.0258,1.8135
500,141686000000,-0.0256,1.8135
501,141732000000,-0.0253,1.8135
502,141732000000,-0.025,1.8135
503,141817000000,-0.0247,1.8135
504,141865000000,-0.0244,1.8135
505,141905000000,-0.0241,1.8135
506,141905000000,-0.0238,1.8135
507,141961000000,-0.0235,1.8135
508,141995000000,-0.0232,1.8135
509,141995000000,-0.0228,1.8135
510,141995000000,-0.0225,1.8135
511,142061000000,-0.0221,1.8135
512,142102000000,-0.0218,1.8135
513,142144000000,-0.0214,1.8135
514,142144000000,-0.0211,1.8135
515,142144000000,-0.0207,1.8135
516,142179000000,-0.0203,1.8135
517,142179000000,-0.0194,1.8135
518,142179000000,-0.0196,1.8135
519,142227000000,-0.0192,1.8135
520,142271000000,-0.0187,1.8135
521,142317000000,-0.0183,1.8135
522,142357000000,-0.0179,1.8135
523,142392000000,-0.0174,1.8135
524,142392000000,-0.017,1.8135
525,142429000000,-0.0166,1.8135
526,142525000000,-0.0161,1.8135
527,142525000000,-0.0157,1.8135
528,142560000000,-0.0152,1.8135
529,142560000000,-0.0148,1.8135
530,142600000000,-0.0143,1.8135
531,142600000000,-0.0138,1.8135
532,142729000000,-0.0133,1.8135
533,142769000000,-0.0129,1.8135
534,142769000000,-0.0124,1.8135
535,142804000000,-0.0119,1.8135
536,142848000000,-0.0114,1.8135
537,142891000000,-0.0109,1.8135
538,142925000000,-0.0104,1.8135
539,142973000000,-0.0099,1.8135
540,142973000000,-0.0094,1.8135
541,142973000000,-0.0089,1.8135
542,143035000000,-0.0084,1.8135
543,143076000000,-0.0079,1.8135
544,143076000000,-0.0074,1.8135
545,143124000000,-0.0069,1.8135
546,143160000000,-0.0063,1.8135
547,143210000000,-0.0058,1.8135
548,143210000000,-0.0053,1.8135
549,143300000000,-0.0048,1.8135
550,143300000000,-0.0042,1.8135
551,143356000000,-0.0037,1.8135
552,143391000000,-0.0032,1.8135
553,143463000000,-0.0027,1.8135
554,143463000000,-0.0021,1.8135
