# LinearA, AngularV, Angle
-0.817600,-0.139000,-0.001635
0.016500,-0.166600,-0.001010
0.021300,-0.179500,-0.000677
0.044200,-0.218300,-0.000809
0.029600,-0.193000,-0.001608
0.030300,-0.193100,-0.004828
0.041100,-0.249600,-0.003120
0.042500,-0.204700,-0.000436
0.069300,-0.300300,-0.000660
0.035900,-0.340300,-0.009723
0.081600,-0.340100,-0.004251
0.077000,-0.314400,-0.003930
0.282700,-0.215600,-0.000862
0.074200,-0.282100,-0.008060
0.062400,-0.240400,-0.001299
0.083200,-0.318100,-0.000785
0.077600,-0.306500,-0.001057
0.038400,-0.282000,-0.001659
0.054700,-0.258700,-0.000507
0.026900,-0.164200,-0.000291
0.023000,-0.146500,-0.001332
0.018800,-0.144100,-0.000365
0.012600,-0.117900,-0.000295
0.000200,-0.139300,-0.000328
0.008500,-0.139400,-0.000715
0.006100,-0.114300,-0.000953
0.002700,-0.064300,-0.000238
0.001800,-0.047300,-0.000305
0.001400,-0.046600,-0.000179
0.000700,-0.037200,-0.000067
0.000500,-0.028800,-0.000222
0.000300,-0.020400,-0.000255
0.000300,-0.052600,-0.000125
0.002600,-0.041500,-0.000198
-0.000100,-0.035200,-0.000196
-0.000200,-0.018100,-0.000023
0.888900,-0.037100,-0.000161
-0.000400,-0.028100,-0.000108
-0.000000,-0.020200,-0.000031
-0.000200,-0.020700,-0.000024
-0.004400,-0.022600,-0.000188
-0.000100,-0.003800,-0.000006
-0.000100,-0.003800,-0.000084
-0.001100,-0.044200,-0.000088
-0.001900,-0.060300,-0.000241
-0.002200,-0.068200,-0.001949
0.001800,-0.125100,-0.001088
-0.011600,-0.131000,-0.000169
-0.009500,-0.131000,-0.003743
-0.016100,-0.179200,-0.001024
-0.016800,-0.170400,-0.001704
-0.590200,-0.204000,-0.000453
-0.031800,-0.207100,-0.000767
-0.031900,-0.162100,-0.000312
-0.038300,-0.186000,-0.004133
-0.046800,-0.217400,-0.000820
-0.039700,-0.172800,-0.000628
-0.054300,-0.229400,-0.001699
-0.005500,-0.025200,-0.000083
-0.068800,-0.265200,-0.000671
-0.055200,-0.082700,-0.001838
-0.067300,-0.257900,-0.003439
-0.067400,-0.257900,-0.004689
-0.070100,-0.256200,-0.001767
-0.074400,-0.279700,-0.003996
0.171400,-0.273600,-0.000516
-0.068800,-0.291100,-0.003639
-0.058400,-0.254500,-0.000738
-0.040700,-0.201800,-0.000486
-0.034600,-0.191400,-0.000649
-0.010200,-0.071700,-0.000105
-0.002700,-0.019800,-0.000066
0.000300,-0.000000,-0.000000
-0.000000,-0.000000,-0.000000
0.005500,0.040900,0.000454
0.017700,0.127000,0.000488
0.015200,0.102000,0.000523
0.012900,0.085600,0.002140
-0.799900,0.162900,0.000517
0.022100,0.125600,0.000584
0.035900,0.198800,0.002651
0.050600,0.228000,0.000860
0.040700,0.183000,0.000441
0.041600,0.183000,0.002440
0.051300,0.222200,0.000444
-0.160400,0.197700,0.001236
0.093700,0.366100,0.000976
0.087400,0.340300,0.002521
0.088200,0.347300,0.001781
0.077700,0.319100,0.001204
0.059400,0.274900,0.000662
0.059100,0.282100,0.003526
0.054300,0.272900,0.002274
0.043900,0.261800,0.000831
0.037800,0.245500,0.001693
0.029200,0.234600,0.000795
0.026100,0.225600,0.002654
0.022200,0.216600,0.001666
0.013700,0.165900,0.000754
0.009500,0.148200,0.000617
0.008100,0.139500,0.001744
0.006800,0.130700,0.001452
0.006500,0.130700,0.003268
0.000800,0.046200,0.000072
0.000700,0.046200,0.000924
0.000100,0.037200,0.000118
-0.000200,-0.020100,-0.000055
-0.000500,-0.060300,-0.000151
-0.000500,-0.060300,-0.001723
-0.001200,-0.055000,-0.000190
-0.000500,-0.047300,-0.000117
0.599000,0.023000,0.000131
-0.000600,-0.065000,-0.000076
-0.000800,-0.065000,-0.000813
-0.002000,-0.113300,-0.000566
-0.004100,-0.142600,-0.000375
-0.003700,-0.133800,-0.002676
-0.004100,-0.094000,-0.000254
-0.460400,-0.044400,-0.000370
-0.003300,-0.068700,-0.000382
-0.003400,-0.068100,-0.000545
0.000300,0.005900,0.000021
0.008500,0.095100,0.000268
0.002100,0.021200,0.000193
-0.002000,0.027400,0.000685
-0.001900,-0.011900,-0.000060
-0.009800,-0.088200,-0.000129
-0.010500,-0.068100,-0.000317
-0.015700,-0.128200,-0.001709
-0.017200,-0.112700,-0.000402
-0.014800,-0.112700,-0.002504
-0.022000,-0.145500,-0.000661
-0.127100,-0.078200,-0.000163
-0.017900,-0.092400,-0.000165
-0.697600,-0.114600,-0.000509
-0.012800,-0.066700,-0.000889
-0.012900,-0.066700,-0.001906
-0.006600,-0.032900,-0.000072
0.005200,0.024400,0.000116
0.011200,0.048600,0.000198
0.010100,0.048600,0.001215
0.016600,0.080900,0.000395
-0.000000,0.000000,0.000000
0.024400,0.125400,0.000193
0.025400,0.133100,0.001566
0.035900,0.206300,0.001115
0.016500,0.111700,0.000171
0.016300,0.111700,0.003191
0.013300,0.102000,0.000378
0.013100,0.102000,0.001275
0.017500,0.150300,0.000751
0.544100,0.164900,0.000292
0.011300,0.227200,0.000988
0.001900,0.167700,0.000414
0.000200,0.158900,0.001324
-0.020600,0.270600,0.000358
-0.021900,0.270600,0.007731
-0.023900,0.219500,0.000998
-0.035800,0.258000,0.000992
-0.046500,0.298000,0.001987
-0.037000,0.223400,0.002031
-0.053600,0.250900,0.000465
-0.054200,0.241800,0.001560
-0.057100,0.249100,0.002931
-0.058900,0.247300,0.001499
-0.085000,0.332300,0.000639
-0.087200,0.339300,0.004524
-0.092300,0.280000,0.003294
-0.073800,0.264500,0.005878
-0.075400,0.309700,0.000607
-0.044900,0.186000,0.001958
-0.045000,0.260400,0.000288
-0.000500,0.212000,0.001211
-0.830300,0.137900,0.003448
-0.018700,0.142200,0.000482
-0.015000,0.132300,0.000456
-0.014500,0.140000,0.000903
-0.011300,0.122500,0.000662
-0.010500,0.121500,0.001012
-0.008900,0.112800,0.000981
-0.007200,0.104200,0.000695
-0.007000,0.104200,0.001389
-0.006100,0.104200,0.000672
-0.004000,0.062000,0.000210
-0.002200,0.053600,0.000397
-0.003000,0.077900,0.000974
-0.002300,0.077200,0.000315
0.011300,0.044000,0.000267
0.004000,-0.002100,-0.000005
0.001600,0.048800,0.000058
-0.000700,0.040300,0.000260
-0.000700,0.056200,0.000304
-0.000100,0.022500,0.000058
-0.000100,0.022200,0.000127
-0.061000,-0.025800,-0.000156
0.002400,0.021700,0.000026
-0.000100,0.029700,0.000396
-0.002400,0.021200,0.000170
-0.000100,-0.035900,-0.000266
0.000100,-0.035200,-0.000094
0.000100,-0.035200,-0.000880
0.000100,-0.026800,-0.000766
-0.000100,-0.018400,-0.000147
-0.001800,0.000000,0.000000
-0.000300,-0.016300,-0.000037
0.000100,-0.008100,-0.000077
0.000200,-0.016400,-0.000051
0.000200,-0.032600,-0.000051
0.000500,-0.024300,-0.000147
0.000400,-0.015900,-0.000046
0.000200,-0.007600,-0.000084
0.000200,-0.007600,-0.000152
0.001200,-0.048500,-0.000511
0.001400,-0.056500,-0.000753
0.001500,-0.039200,-0.000061
0.004000,-0.096300,-0.001204
0.003200,-0.062900,-0.000268
0.003900,-0.062400,-0.000328
0.003300,-0.045000,-0.000083
-0.041500,-0.024700,-0.000042
0.002000,-0.024500,-0.000213
-0.585800,-0.030600,-0.000071
0.007000,0.024600,0.000054
-0.002900,0.032600,0.000272
-0.003300,0.040300,0.000120
0.000900,-0.030500,-0.000075
0.000700,-0.009200,-0.000263
0.003200,-0.038600,-0.000336
-0.003800,0.042800,0.000107
-0.003900,0.050800,0.000350
-0.004000,0.058200,0.000197
-0.003900,0.058200,0.001164
-0.000900,0.033300,0.000833
-0.000900,0.024500,0.000092
-0.001500,0.024500,0.000544
-0.001100,0.023400,0.000025
-0.001300,0.031100,0.000080
-0.001000,0.030300,0.000082
0.010400,0.037500,0.000075
-0.000700,0.029100,0.000208
-0.001000,0.060900,0.000167
-0.000200,0.043500,0.000113
-0.000200,0.043500,0.001087
-0.000000,0.035100,0.000638
0.000400,0.083600,0.000334
0.000800,0.075000,0.000937
0.000900,0.107000,0.000648
-0.009200,0.089600,0.000472
0.002400,0.089700,0.001794
-0.054800,0.001800,0.000010
-0.003500,-0.052900,-0.000136
-0.491800,0.034200,0.000116
0.001700,0.033800,0.000845
0.800500,0.011900,0.000041
0.540200,0.024800,0.000292
0.001000,0.023200,0.000053
0.004600,0.031400,0.000251
0.007900,0.184000,0.000634
0.007400,0.158800,0.002269
0.003400,0.141500,0.001769
0.022500,0.173800,0.001580
0.009000,0.156200,0.000665
0.011500,0.180400,0.003280
0.008300,0.122400,0.000544
-0.019400,0.091800,0.000525
0.004900,0.064000,0.000533
0.006900,0.088300,0.000929
0.001100,0.014100,0.000047
0.061900,0.055900,0.000658
0.376600,0.948100,0.001156
-0.277100,1.660100,0.005355
-0.019400,1.813600,0.013951
0.011700,1.425900,0.003802
0.117800,0.954300,0.003601
-0.030600,0.903300,0.005475
0.116500,0.806700,0.004361
0.004600,0.896700,0.002242
0.003200,0.896700,0.006642
-0.000000,-0.000000,-0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.015200,0.213000,0.000241
0.001600,0.141000,0.000212
0.002000,0.115900,0.001364
0.002300,0.082300,0.000350
0.002200,0.056900,0.000223
0.092400,0.151100,0.002159
-0.011900,0.010400,0.000021
0.000500,0.010400,0.000297
0.000000,0.000000,0.000000
-0.000800,-0.008100,-0.000068
0.001200,0.024500,0.000053
-0.000600,-0.016400,-0.000364
0.000900,0.016500,0.000077
-0.001300,-0.024400,-0.000407
-0.000000,0.000000,0.000000
-0.000800,-0.016100,-0.000040
-0.001500,-0.031700,-0.000081
-0.001700,-0.040800,-0.000136
-0.001700,-0.040800,-0.000160
-0.001300,-0.032400,-0.000175
-0.003400,-0.095000,-0.000102
-0.000700,-0.102700,-0.000893
0.000500,-0.085400,-0.000328
0.001000,-0.068300,-0.000304
0.002300,-0.066900,-0.000142
0.002700,-0.071100,-0.000508
0.001300,-0.029900,-0.000176
0.003700,-0.052900,-0.000058
0.005500,-0.068300,-0.000119
0.000200,-0.010800,-0.000240
-0.002600,0.030700,0.000045
-0.003300,0.038700,0.001106
0.000900,-0.010600,-0.000023
-0.005200,0.063000,0.000504
0.000200,-0.003300,-0.000006
-0.000000,-0.000000,-0.000000
-0.001000,0.015800,0.000034
-0.001400,0.023500,0.000043
-0.001400,0.023500,0.000671
-0.004600,0.080600,0.002015
-0.004400,0.080600,0.002303
-0.004100,0.095600,0.000155
-0.004000,0.099900,0.001332
-0.000800,0.021500,0.000253
-0.000400,0.012800,0.000044
-0.002200,0.095100,0.000202
0.000000,0.000000,0.000000
0.000000,-0.000000,-0.000000
0.001900,0.050100,0.000141
0.000400,-0.007400,-0.000067
-0.008300,-0.008300,-0.000018
0.000100,-0.008200,-0.000205
0.000000,-0.000000,-0.000000
0.000100,-0.008200,-0.000164
0.000100,-0.008200,-0.000234
-0.000000,-0.000000,-0.000000
-0.000200,0.016300,0.000015
0.977500,-0.001000,-0.000003
-0.000200,0.016000,0.000056
-0.000200,0.015800,0.000088
0.001500,0.056900,0.000091
-0.000000,-0.009600,-0.000015
-0.002500,-0.024600,-0.000055
0.000100,-0.081600,-0.000526
0.629900,-0.026900,-0.000076
-0.572500,-0.108100,-0.001138
-0.428500,-0.137200,-0.000335
0.012200,-0.194000,-0.001252
0.013700,-0.176300,-0.001068
0.020200,-0.216500,-0.001397
0.007000,-0.199000,-0.001809
-0.849000,-0.166400,-0.000616
-0.275200,-0.138300,-0.000564
0.020200,-0.138400,-0.003954
0.046000,-0.256700,-0.000619
0.054300,-0.256600,-0.000618
0.054900,-0.217000,-0.000266
0.064600,-0.247800,-0.000885
-0.016500,-0.135700,-0.000399
0.059800,-0.232300,-0.000877
0.059500,-0.245100,-0.000605
0.040800,-0.196000,-0.000332
0.057700,-0.248000,-0.000312
0.023100,-0.220900,-0.000605
0.018600,-0.243200,-0.000839
-0.021300,-0.240700,-0.000192
-0.034100,-0.237000,-0.000515
-0.037400,-0.244600,-0.001631
-0.038200,-0.244600,-0.006989
-0.033200,-0.160900,-0.000199
-0.041200,-0.164200,-0.000158
-0.000000,-0.000000,-0.000000
0.010300,0.040900,0.000134
-0.173100,-0.100200,-0.002004
-0.017000,-0.065500,-0.001191
-0.006200,-0.024600,-0.000307
0.008300,0.032700,0.000344
0.018500,0.073500,0.000639
0.032700,0.130400,0.002006
-0.082300,-0.065300,-0.000726
0.017600,0.078000,0.000101
-0.005700,0.125300,0.000241
0.026500,0.186400,0.000215
0.016600,0.136200,0.000306
0.870500,0.088900,0.000092
-0.284000,0.034300,0.000857
0.006300,0.140600,0.000639
0.857400,0.141200,0.001086
0.017700,0.073000,0.000218
0.002300,0.063000,0.000130
0.001600,0.062400,0.000166
0.000800,0.045400,0.000293
-0.004800,0.050800,0.000248
-0.000100,-0.006600,-0.000055
0.000300,0.025500,0.000043
0.000400,0.049800,0.000343
-0.000000,0.040500,0.000088
-0.000100,0.032000,0.000305
-0.000100,0.032000,0.000711
-0.000300,0.040000,0.000229
-0.000300,0.040000,0.001000
-0.000100,0.007100,0.000008
-0.000100,0.007100,0.000075
0.000300,-0.017300,-0.000075
0.000200,-0.017300,-0.000133
0.000100,-0.008600,-0.000017
0.000100,-0.008600,-0.000156
0.000400,-0.065400,-0.000218
0.000200,-0.056900,-0.000875
-0.000100,-0.056300,-0.000296
0.000000,-0.039400,-0.000219
-0.000400,-0.030400,-0.000058
0.528500,0.023000,0.000029
0.532500,0.003100,0.000016
-0.001400,-0.059300,-0.000593
0.893700,-0.051200,-0.000180
-0.626100,-0.029800,-0.000108
-0.234300,-0.828000,-0.000872
-0.163300,-0.616000,-0.001925
-0.158900,-0.605700,-0.008076
-0.099000,-0.457000,-0.001063
-0.083800,-0.447200,-0.002354
-0.032200,-0.288400,-0.000607
0.134800,-0.288500,-0.003847
-0.003500,-0.088600,-0.000142
-0.001000,-0.030200,-0.000114
0.002100,0.069300,0.000102
0.054900,0.109900,0.003140
0.941000,0.074100,0.000203
-0.796500,0.087100,0.000371
0.009600,0.155400,0.003885
0.020000,0.168200,0.000212
0.020400,0.168200,0.004806
0.021500,0.168200,0.001979
0.029600,0.191100,0.000538
0.035100,0.206000,0.001212
0.044200,0.219500,0.000510
0.037600,0.177900,0.001112
0.070700,0.288400,0.000534
0.079500,0.312000,0.001891
0.078700,0.311900,0.008911
-0.004600,0.270500,0.001202
0.074800,0.290700,0.001875
0.072400,0.281500,0.003753
0.077600,0.305000,0.001649
0.070200,0.279400,0.001996
0.054200,0.221200,0.001164
-0.357000,0.174500,0.004986
0.198800,-0.087800,-0.001756
0.057700,0.243400,0.001281
0.027600,0.193000,0.000130
0.026300,0.193000,0.002413
0.019800,0.151300,0.001891
0.017100,0.142500,0.000864
0.009700,0.122900,0.000189
0.008700,0.114200,0.002855
0.008500,0.114200,0.002855
0.003900,0.087400,0.000152
0.002400,0.070300,0.000260
0.002400,0.078200,0.000978
0.018000,0.069500,0.001390
0.001500,0.061100,0.000453
0.000700,0.052100,0.000186
-0.000300,0.033300,0.000022
-0.000300,0.025000,0.000185
-0.000300,0.016800,0.000336
-0.000200,0.016800,0.000480
-0.000300,0.024900,0.000311
0.015100,0.016600,0.000237
-0.000200,0.016600,0.000077
0.000200,-0.016100,-0.000036
-0.000600,0.016500,0.000025
-0.000500,0.024700,0.000115
-0.000400,0.016400,0.000036
0.000100,-0.000000,-0.000000
0.000000,0.000000,0.000000
-0.000500,0.016500,0.000092
-0.000800,0.024600,0.000246
-0.000800,0.016300,0.000466
-0.000800,0.016600,0.000055
-0.000800,0.024500,0.000078
-0.000900,0.024500,0.000350
-0.002000,0.048700,0.000184
-0.004600,0.097500,0.000375
-0.004300,0.072600,0.000269
-0.012100,0.126800,0.000161
-0.011500,0.109100,0.000574
-0.016600,0.106400,0.000127
-0.013200,0.081500,0.000509
-0.018000,0.105700,0.000516
-0.019800,0.113500,0.001261
-0.012800,0.072100,0.000901
-0.012900,0.072200,0.002063
-0.011400,0.063700,0.001593
-0.011500,0.063700,0.000749
-0.016100,0.088000,0.001760
-0.008400,0.046800,0.000184
0.007600,-0.038300,-0.000054
0.014100,-0.073200,-0.000102
0.016100,-0.088200,-0.000223
0.010100,-0.046800,-0.000551
0.012600,-0.071300,-0.000620
0.012500,-0.071300,-0.002037
0.020300,-0.083000,-0.000163
0.015500,-0.106600,-0.000388
0.015700,-0.114300,-0.000693
0.013700,-0.105600,-0.000640
0.013500,-0.105600,-0.003017
0.008100,-0.064200,-0.001834
0.009300,-0.079800,-0.000249
0.023100,-0.095500,-0.000796
0.010500,-0.095400,-0.002726
0.009100,-0.086800,-0.000755
0.009400,-0.094500,-0.000859
0.008700,-0.093600,-0.000604
0.005800,-0.083400,-0.000153
0.003600,-0.058500,-0.000279
0.004000,-0.066400,-0.001897
0.004000,-0.066300,-0.001894
0.003900,-0.066300,-0.001894
0.001900,-0.025000,-0.000714
0.001400,-0.024600,-0.000098
0.003400,-0.073300,-0.000473
0.001600,-0.054700,-0.000064
-0.014200,-0.046100,-0.001317
0.001300,-0.054100,-0.000338
0.001000,-0.045700,-0.000508
-0.000300,-0.053600,-0.000412
0.000700,-0.045200,-0.000282
0.000700,-0.045200,-0.001130
0.000200,-0.027900,-0.000065
0.000000,-0.019100,-0.000053
-0.000000,-0.010300,-0.000034
-0.000000,-0.010000,-0.000040
-0.000100,-0.009800,-0.000025
0.000100,-0.001500,-0.000007
-0.000100,-0.009700,-0.000065
-0.001400,-0.057800,-0.000060
-0.001000,-0.049300,-0.000704
-0.001100,-0.049300,-0.001096
-0.002300,-0.073000,-0.000304
-0.002200,-0.056000,-0.000243
-0.006600,-0.112200,-0.000321
-0.007400,-0.119900,-0.002998
-0.007600,-0.119900,-0.003426
-0.007400,-0.094200,-0.000325
-0.007600,-0.094200,-0.002691
-0.010000,-0.118400,-0.001579
-0.012400,-0.134800,-0.001123
-0.006400,-0.082200,-0.000181
-0.008700,-0.082200,-0.002349
-0.004800,-0.041000,-0.001171
-0.003600,-0.032600,-0.000159
0.602300,0.675000,0.001421
-0.032500,0.826200,0.003118
-0.069900,0.864400,0.009099
-0.082200,0.864400,0.024697
-0.096000,0.864400,0.021610
-0.111200,0.810400,0.006234
-0.114900,0.771400,0.022040
0.420200,0.690600,0.004933
-0.152800,0.645700,0.003075
-0.141500,0.592200,0.003117
0.150700,0.645200,0.002151
-0.070900,0.555300,0.015866
-0.260400,0.536600,0.003833
-0.115400,0.509100,0.005989
-0.101200,0.477500,0.013643
-0.044100,0.273100,0.000628
-0.010300,0.102200,0.000155
-0.010200,0.129900,0.000565
-0.010100,0.133600,0.001670
-0.009700,0.133600,0.003817
-0.006800,0.116200,0.000494
-0.006000,0.147800,0.000580
-0.005300,0.131400,0.002920
0.005500,0.181600,0.000250
0.006200,0.181600,0.002270
0.006800,0.181600,0.004540
0.013400,0.220300,0.000847
-0.599000,0.152700,0.000623
0.014400,0.152900,0.004369
0.017800,0.189500,0.001579
0.053900,0.351500,0.000913
0.049800,0.293300,0.001892
0.059500,0.298900,0.000879
0.052400,0.240200,0.001550
0.031000,0.142400,0.001780
0.031500,0.142400,0.002373
-0.099800,0.182900,0.000381
0.063300,0.253800,0.002030
0.049200,0.178900,0.000526
0.073500,0.285500,0.002196
0.063500,0.260000,0.001926
0.143300,0.151300,0.000593
0.013200,0.071700,0.000143
0.013100,0.071700,0.002049
0.022400,0.112400,0.003211
-0.448700,0.007100,0.000024
-0.004100,-0.031700,-0.000226
-0.004400,-0.031700,-0.000793
-0.095700,-0.003700,-0.000034
0.000000,0.000000,0.000000
-0.089300,0.237500,0.000669
0.019100,0.141600,0.001049
0.040900,0.312800,0.003910
-0.221500,-0.000100,-0.000000
0.304600,0.093700,0.000436
-0.006400,-0.031900,-0.000030
-0.020300,-0.096200,-0.000275
-0.021800,-0.097800,-0.001029
-0.018300,-0.079700,-0.000225
-0.018700,-0.079700,-0.001992
-0.012900,-0.054900,-0.000686
-0.003200,-0.013700,-0.000125
-0.232100,-0.081700,-0.002334
-0.035400,-0.146900,-0.000408
-0.017700,-0.081200,-0.000902
-0.032900,-0.104100,-0.000771
-0.007600,-0.030400,-0.000111
-0.173200,0.024900,0.000074
-0.011800,-0.080300,-0.000097
-0.023600,-0.161100,-0.000336
-0.003700,-0.030100,-0.000752
0.194800,-0.152000,-0.000950
-0.031800,-0.183800,-0.000557
-0.026900,-0.183700,-0.003062
-0.026500,-0.182200,-0.000889
-0.041900,-0.281200,-0.002009
-0.004400,0.000000,0.000000
0.000000,0.000000,0.000000
0.031400,0.044300,0.000805
0.019300,-0.103900,-0.000462
-0.019100,-0.074200,-0.001649
-0.009500,-0.147100,-0.001226
-0.001000,0.000000,0.000000
0.008000,0.030900,0.000076
0.012400,0.088100,0.002203
-0.004800,-0.018500,-0.000119
0.032900,0.135800,0.000264
0.036300,0.143800,0.000449
0.112800,0.037000,0.000740
0.037100,0.150500,0.000510
0.030800,0.125500,0.001793
0.035100,0.148600,0.000407
0.019400,0.129300,0.000246
0.023400,0.111800,0.000438
0.054000,0.078900,0.001753
0.024500,0.119600,0.001040
0.020300,0.102500,0.000456
0.018400,0.101700,0.000522
0.467400,0.035700,0.000198
0.010600,0.059400,0.000135
0.008600,0.050500,0.000166
0.010000,0.008100,0.000012
0.007000,0.041800,0.000239
-0.298200,0.058000,0.000107
0.006400,0.040300,0.000101
-0.003900,-0.016900,-0.000225
0.006400,0.040400,0.000539
0.005000,0.032100,0.000221
0.005000,0.032100,0.000917
-0.002900,-0.017100,-0.000122
0.006200,0.040200,0.000423
0.845300,0.019500,0.000040
0.006400,0.044100,0.000285
0.009300,0.062200,0.000732
0.009600,0.069400,0.000160
0.005500,0.028400,0.000811
0.001400,0.011900,0.000034
0.003000,0.027800,0.000154
0.007300,0.077500,0.000330
0.019100,0.187300,0.000220
0.018300,0.187300,0.004162
0.018400,0.226200,0.001223
0.017000,0.226100,0.005024
-0.653800,0.148100,0.000502
0.007400,0.219500,0.001829
0.000000,0.225400,0.000683
-0.011500,0.241800,0.000514
-0.014400,0.232800,0.001940
-0.868800,0.112400,0.000244
-0.031500,0.230100,0.000583
-0.032400,0.230000,0.005750
-0.169700,0.202900,0.000100
-0.070900,0.275700,0.001021
-0.098500,0.213600,0.000548
-0.059100,0.259200,0.000563
-0.057200,0.251900,0.007197
-0.054700,0.250100,0.002274
-0.048200,0.232000,0.001450
-0.045000,0.230300,0.001396
-0.106900,0.127600,0.000224
-0.019000,0.127500,0.003188
-0.019100,0.135200,0.001001
-0.017300,0.126500,0.001581
-0.017600,0.118900,0.000495
-0.012400,0.115900,0.000374
-0.012200,0.123600,0.000852
-0.011900,0.123600,0.003531
-0.009200,0.098500,0.002814
-0.009100,0.098500,0.002463
-0.007000,0.081400,0.000479
-0.006900,0.081400,0.002326
-0.004000,0.056400,0.000705
-0.015400,0.039000,0.000110
-0.002900,0.039100,0.000869
-0.000000,-0.000000,-0.000000
-0.002800,0.040800,0.000510
-0.002500,0.039900,0.000068
-0.000700,0.011600,0.000032
-0.000700,0.011600,0.000211
0.958500,-0.015500,-0.000027
0.001600,-0.028700,-0.000191
0.610400,0.028000,0.000200
0.228100,0.019800,0.000025
0.974100,0.017600,0.000160
-0.000600,0.011400,0.000253
-0.003200,0.092100,0.000149
-0.000500,0.071600,0.000106
-0.000200,0.054600,0.000341
-0.000600,0.127900,0.001218
0.000300,0.102900,0.000858
-0.527800,0.041700,0.000174
0.127500,-0.061400,-0.001535
-0.000500,-0.069300,-0.000577
-0.000200,-0.068500,-0.000457
-0.000100,-0.068400,-0.001368
0.000100,-0.069000,-0.000166
0.000300,-0.076900,-0.000699
0.000300,-0.068300,-0.001708
-0.007600,0.060500,0.000164
0.000200,-0.073900,-0.000643
0.000500,-0.047500,-0.000110
-0.003900,-0.024100,-0.000052
-0.018600,-0.055500,-0.000285
0.000600,-0.055300,-0.001383
-0.000900,0.108200,0.000249
0.001500,-0.056000,-0.000099
-0.054200,-0.055400,-0.000284
0.080500,0.011700,0.000044
-0.000200,0.141000,0.000972
0.000400,0.106200,0.000443
-0.000100,-0.016700,-0.000186
-0.000100,-0.016400,-0.000109
0.724400,0.637700,0.000945
0.623600,0.639500,0.002780
-0.592100,0.566100,0.004529
0.275300,0.649300,0.004329
-0.418000,0.492100,0.003937
-0.232500,0.881000,0.001694
0.399200,1.153900,0.008876
0.625700,1.062000,0.003268
0.024500,1.249100,0.013148
0.003000,1.150600,0.008523
0.462400,1.112800,0.013092
-0.151300,1.164200,0.019403
-0.244400,1.119200,0.004974
-0.202500,0.802900,0.003030
-0.138700,0.650300,0.002032
-0.106800,0.547700,0.002961
-0.054700,0.723600,0.001723
-0.033800,0.552200,0.004602
-0.012700,0.249800,0.002172
-0.003700,0.175200,0.001130
0.969600,0.179200,0.000833
0.002300,0.102600,0.000228
0.001400,0.035700,0.000086
0.001500,0.035800,0.000895
0.001100,0.027400,0.000343
0.000500,0.010900,0.000038
0.000800,0.019000,0.000224
-0.000200,-0.005100,-0.000014
-0.000900,-0.021500,-0.000287
-0.001000,-0.024400,-0.000055
-0.001000,-0.024400,-0.000697
-0.064800,-0.040900,-0.000248
-0.001200,-0.032400,-0.000282
-0.001200,-0.032400,-0.000720
-0.002000,-0.054000,-0.000076
-0.001800,-0.045500,-0.000246
-0.002000,-0.053400,-0.000668
-0.001100,-0.116200,-0.000148
-0.000500,-0.091200,-0.001303
0.657700,-0.029600,-0.000329
-0.203000,-0.098800,-0.002470
0.000100,-0.098900,-0.002826
0.685000,-0.128200,-0.000193
0.015500,-0.173700,-0.000358
0.014700,-0.148500,-0.001142
0.023600,-0.205300,-0.005132
0.023300,-0.218400,-0.002569
0.029300,-0.245500,-0.003507
0.860300,-0.219800,-0.005495
0.024500,-0.203600,-0.005817
0.025300,-0.203600,-0.005090
0.032200,-0.227500,-0.002068
0.027800,-0.176900,-0.001011
0.033500,-0.217200,-0.005430
0.045100,-0.243600,-0.000677
0.045000,-0.234600,-0.002933
0.045700,-0.234500,-0.006700
0.038000,-0.192800,-0.004820
0.095300,-0.221000,-0.000381
-0.127100,-0.287300,-0.000575
0.072300,-0.273500,-0.002486
0.062600,-0.238700,-0.000974
0.049200,-0.195800,-0.000288
0.049100,-0.195700,-0.005591
0.058900,-0.225500,-0.001804
0.055700,-0.234300,-0.001143
0.052800,-0.225200,-0.006434
0.052200,-0.225200,-0.003003
-0.857900,-0.211800,-0.000152
0.515400,-0.329300,-0.000329
-0.676400,-0.084200,-0.000337
-0.006200,-0.085800,-0.000746
-0.005800,-0.077300,-0.001405
-0.005800,-0.068400,-0.000198
-0.003600,-0.034000,-0.000041
-0.006300,-0.057200,-0.000185
-0.005500,-0.048800,-0.000444
-0.003200,-0.023500,-0.000124
-0.001800,-0.015100,-0.000101
-0.001800,-0.015100,-0.000168
-0.009900,-0.080300,-0.000402
-0.000000,0.000000,0.000000
-0.006000,-0.040800,-0.000314
0.000400,-0.007600,-0.000051
-0.001000,-0.007600,-0.000217
-0.000000,0.000100,0.000001
-0.486300,0.041100,0.000155
0.005100,0.041100,0.000822
0.625700,-0.006100,-0.000031
-0.004700,-0.037300,-0.000466
-0.004600,-0.037300,-0.000497
-0.003100,-0.024000,-0.000033
-0.003100,-0.024000,-0.000320
-0.003100,-0.023600,-0.000135
-0.007100,-0.048700,-0.000107
-0.006700,-0.048700,-0.001391
-0.003100,-0.023900,-0.000683
-0.007000,-0.047800,-0.000126
-0.011000,-0.063500,-0.000438
0.000800,-0.100700,-0.001119
-0.016300,-0.104200,-0.002605
