,Time,LinearV,AngularV
0,0.0,0.0,0.0
1,13190070000000,0.02,-0.1
2,13190112000000,0.02,-0.1
3,13190158000000,0.02,-0.1
4,13190201000000,0.02,-0.1
5,13190247000000,0.02,-0.1
6,13190288000000,0.02,-0.1
7,13190323000000,0.02,-0.1
8,13190366000000,0.02,-0.1
9,13190402000000,0.02,-0.1
10,13190436000000,0.02,-0.1
11,13190471000000,0.02,-0.1
12,13190515000000,0.02,-0.1
13,13190549000000,0.02,-0.1
14,13190588000000,0.02,-0.1
15,13190622000000,0.02,-0.1
16,13190657000000,0.02,-0.1
17,13190699000000,0.02,-0.1
18,13190741000000,0.02,-0.1
19,13190779000000,0.02,-0.1
20,13190820000000,0.02,-0.1
21,13190856000000,0.02,-0.1
22,13190893000000,0.02,-0.1
23,13190932000000,0.02,-0.1
24,13190969000000,0.02,-0.1
25,13191008000000,0.02,-0.1
26,13191056000000,0.02,-0.1
27,13191097000000,0.02,-0.1
28,13191131000000,0.02,-0.1
29,13191172000000,0.02,-0.1
30,13191208000000,0.02,-0.1
31,13191248000000,0.02,-0.1
32,13191282000000,0.02,-0.1
33,13191329000000,0.02,-0.1
34,13191364000000,0.02,-0.1
35,13191399000000,0.02,-0.1
36,13191435000000,0.02,-0.1
37,13191476000000,0.02,-0.1
38,13191520000000,0.02,-0.1
39,13191557000000,0.02,-0.1
40,13191594000000,0.02,-0.1
41,13191629000000,0.02,-0.1
42,13191664000000,0.02,-0.1
43,13191715000000,0.02,-0.1
44,13191757000000,0.02,-0.1
45,13191791000000,0.02,-0.1
46,13191826000000,0.02,-0.1
47,13191874000000,0.02,-0.1
48,13191913000000,0.02,-0.1
49,13191956000000,0.02,-0.1
50,13191992000000,0.02,-0.1
51,13192031000000,0.02,-0.1
52,13192073000000,0.02,-0.1
53,13192108000000,0.02,-0.1
54,13192145000000,0.02,-0.1
55,13192182000000,0.02,-0.1
56,13192228000000,0.02,-0.1
57,13192271000000,0.02,-0.1
58,13192312000000,0.02,-0.1
59,13192357000000,0.02,-0.1
60,13192403000000,0.02,-0.1
61,13192443000000,0.02,-0.1
62,13192485000000,0.02,-0.1
63,13192520000000,0.02,-0.1
64,13192568000000,0.02,-0.1
65,13192605000000,0.02,-0.1
66,13192644000000,0.02,-0.1
67,13192683000000,0.02,-0.1
68,13192726000000,0.02,-0.1
69,13192773000000,0.02,-0.1
70,13192817000000,0.02,-0.1
71,13192860000000,0.02,-0.1
72,13192900000000,0.02,-0.1
73,13192945000000,0.02,-0.1
74,13192981000000,0.02,-0.1
75,13193024000000,0.02,-0.1
76,13193068000000,0.02,-0.1
77,13193102000000,0.02,-0.1
78,13193139000000,0.02,-0.1
79,13193178000000,0.02,-0.1
80,13193213000000,0.02,-0.1
81,13193252000000,0.02,-0.1
82,13193294000000,0.02,-0.1
83,13193335000000,0.02,-0.1
84,13193369000000,0.02,-0.1
85,13193416000000,0.02,-0.1
86,13193452000000,0.02,-0.1
87,13193487000000,0.02,-0.1
88,13193534000000,0.02,-0.1
89,13193579000000,0.02,-0.1
90,13193618000000,0.02,-0.1
91,13193658000000,0.02,-0.1
92,13193697000000,0.02,-0.1
93,13193734000000,0.02,-0.1
94,13193776000000,0.025,-0.1
95,13193815000000,0.025,-0.1
96,13193853000000,0.03,-0.1
97,13193894000000,0.03,-0.1
98,13193929000000,0.03,-0.1
99,13193964000000,0.03,-0.1
100,13193999000000,0.03,-0.1
101,13194040000000,0.03,-0.1
102,13194085000000,0.03,-0.1
103,13194130000000,0.03,-0.1
104,13194167000000,0.03,-0.1
105,13194217000000,0.03,-0.1
106,13194256000000,0.03,-0.1
107,13194293000000,0.03,-0.1
108,13194330000000,0.03,-0.1
109,13194370000000,0.03,-0.1
110,13194414000000,0.03,-0.1
111,13194454000000,0.03,-0.1
112,13194495000000,0.03,-0.1
113,13194541000000,0.03,-0.1
114,13194583000000,0.03,-0.1
115,13194621000000,0.03,-0.1
116,13194664000000,0.03,-0.1
117,13194715000000,0.03,-0.1
118,13194755000000,0.03,-0.1
119,13194790000000,0.03,-0.1
120,13194836000000,0.03,-0.1
121,13194885000000,0.03,-0.1
122,13194929000000,0.03,-0.1
123,13194966000000,0.03,-0.1
124,13195000000000,0.03,-0.1
125,13195044000000,0.03,-0.1
126,13195079000000,0.03,-0.1
127,13195121000000,0.03,-0.1
128,13195166000000,0.03,-0.1
129,13195209000000,0.03,-0.1
130,13195250000000,0.03,-0.1
131,13195293000000,0.03,-0.1
132,13195330000000,0.03,-0.1
133,13195372000000,0.03,-0.1
134,13195409000000,0.03,-0.1
135,13195448000000,0.03,-0.1
136,13195488000000,0.03,-0.1
137,13195530000000,0.03,-0.1
138,13195577000000,0.03,-0.1
139,13195625000000,0.03,-0.1
140,13195665000000,0.03,-0.1
141,13195706000000,0.03,-0.1
142,13195750000000,0.03,-0.1
143,13195789000000,0.03,-0.1
144,13195830000000,0.03,-0.1
145,13195876000000,0.03,-0.1
146,13195911000000,0.03,-0.1
147,13195957000000,0.03,-0.1
148,13196002000000,0.03,-0.1
149,13196044000000,0.03,-0.1
150,13196084000000,0.03,-0.1
151,13196126000000,0.03,-0.1
152,13196173000000,0.03,-0.1
153,13196216000000,0.03,-0.1
154,13196252000000,0.03,-0.1
155,13196291000000,0.03,-0.1
156,13196332000000,0.03,-0.1
157,13196371000000,0.03,-0.1
158,13196409000000,0.03,-0.1
159,13196454000000,0.03,-0.1
160,13196495000000,0.03,-0.1
161,13196535000000,0.03,-0.1
162,13196570000000,0.03,-0.1
163,13196614000000,0.03,-0.1
164,13196654000000,0.03,-0.1
165,13196690000000,0.03,-0.1
166,13196740000000,0.03,-0.1
167,13196777000000,0.03,-0.1
168,13196818000000,0.03,-0.1
169,13196868000000,0.03,-0.1
170,13196903000000,0.03,-0.1
171,13196946000000,0.03,-0.1
172,13196984000000,0.03,-0.1
173,13197020000000,0.03,-0.1
174,13197059000000,0.03,-0.1
175,13197099000000,0.03,-0.1
176,13197133000000,0.03,-0.1
177,13197171000000,0.03,-0.1
178,13197209000000,0.03,-0.1
179,13197247000000,0.03,-0.1
180,13197288000000,0.03,-0.1
181,13197329000000,0.03,-0.1
182,13197370000000,0.03,-0.1
183,13197414000000,0.03,-0.1
184,13197457000000,0.03,-0.15
185,13197496000000,0.03,-0.15
186,13197532000000,0.03,-0.2
187,13197574000000,0.03,-0.2
188,13197608000000,0.03,-0.2
189,13197662000000,0.03,-0.2
190,13197706000000,0.03,-0.2
191,13197741000000,0.03,-0.2
192,13197776000000,0.03,-0.2
193,13197823000000,0.03,-0.2
194,13197862000000,0.03,-0.2
195,13197910000000,0.03,-0.2
196,13197953000000,0.03,-0.2
197,13197991000000,0.03,-0.2
198,13198037000000,0.03,-0.2
199,13198079000000,0.03,-0.2
200,13198123000000,0.03,-0.2
201,13198159000000,0.03,-0.2
202,13198194000000,0.03,-0.2
203,13198237000000,0.03,-0.2
204,13198272000000,0.03,-0.2
205,13198309000000,0.03,-0.2
206,13198344000000,0.03,-0.2
207,13198386000000,0.03,-0.2
208,13198435000000,0.03,-0.2
209,13198476000000,0.03,-0.2
210,13198510000000,0.03,-0.2
211,13198555000000,0.03,-0.2
212,13198600000000,0.03,-0.2
213,13198637000000,0.03,-0.2
214,13198672000000,0.03,-0.2
215,13198717000000,0.03,-0.2
216,13198756000000,0.03,-0.2
217,13198803000000,0.03,-0.2
218,13198844000000,0.03,-0.2
219,13198880000000,0.03,-0.2
220,13198918000000,0.03,-0.2
221,13198966000000,0.03,-0.2
222,13199003000000,0.03,-0.2
223,13199045000000,0.03,-0.2
224,13199088000000,0.03,-0.2
225,13199135000000,0.03,-0.2
226,13199182000000,0.03,-0.2
227,13199223000000,0.03,-0.2
228,13199264000000,0.03,-0.2
229,13199305000000,0.03,-0.2
230,13199351000000,0.03,-0.2
231,13199391000000,0.03,-0.2
232,13199427000000,0.03,-0.2
233,13199467000000,0.03,-0.2
234,13199502000000,0.03,-0.2
235,13199540000000,0.03,-0.2
236,13199576000000,0.03,-0.2
237,13199615000000,0.03,-0.15
238,13199649000000,0.03,-0.15
239,13199685000000,0.03,-0.15
240,13199722000000,0.03,-0.1
241,13199759000000,0.03,-0.1
242,13199805000000,0.03,-0.1
243,13199845000000,0.03,-0.05
244,13199885000000,0.03,-0.05
245,13199928000000,0.03,-0.05
246,13199963000000,0.03,0.0
247,13200000000000,0.03,0.0
248,13200044000000,0.03,0.0
249,13200081000000,0.03,0.0
250,13200123000000,0.03,0.0
251,13200158000000,0.035,0.0
252,13200198000000,0.035,0.0
253,13200234000000,0.04,0.0
254,13200278000000,0.04,0.0
255,13200317000000,0.04,0.0
256,13200352000000,0.04,0.0
257,13200395000000,0.04,0.0
258,13200437000000,0.04,0.0
259,13200473000000,0.045,0.0
260,13200511000000,0.045,0.0
261,13200551000000,0.045,0.0
262,13200588000000,0.05,0.0
263,13200622000000,0.05,0.0
264,13200664000000,0.05,0.0
265,13200703000000,0.05,0.0
266,13200742000000,0.05,0.0
267,13200780000000,0.05,0.0
268,13200820000000,0.05,0.0
269,13200858000000,0.05,0.0
270,13200896000000,0.05,0.0
271,13200934000000,0.05,0.0
272,13200968000000,0.05,0.0
273,13201007000000,0.05,0.0
274,13201046000000,0.05,0.0
275,13201087000000,0.05,0.0
276,13201124000000,0.05,0.0
277,13201167000000,0.05,0.0
278,13201211000000,0.05,0.0
279,13201256000000,0.05,0.0
280,13201292000000,0.05,0.0
281,13201326000000,0.05,0.0
282,13201360000000,0.05,0.0
