,Time,LinearV,AngularV
0,0.0,0.0,0.0
1,524253000000,0.01,0.0
2,524293000000,0.025,0.0
3,524330000000,0.035,0.0
4,524369000000,0.045,0.0
5,524409000000,0.05,0.0
6,524445000000,0.055,0.0
7,524483000000,0.07,0.0
8,524519000000,0.08,0.0
9,524557000000,0.095,0.0
10,524594000000,0.1,0.0
11,524629000000,0.1,0.0
12,524664000000,0.1,0.0
13,524705000000,0.1,0.0
14,524746000000,0.1,0.0
15,524814000000,0.1,0.0
16,525226000000,0.1,0.0
17,525265000000,0.1,0.0
18,525655000000,0.1,0.0
19,525695000000,0.1,0.0
20,526062000000,0.1,0.0
21,526097000000,0.1,0.0
22,526469000000,0.1,0.0
23,526511000000,0.1,0.0
24,526886000000,0.1,0.0
25,526922000000,0.1,0.0
26,527295000000,0.1,0.0
27,527331000000,0.1,0.0
28,527742000000,0.1,0.0
29,527778000000,0.1,0.0
30,528150000000,0.1,0.0
31,528190000000,0.105,0.0
32,528598000000,0.11,0.0
33,528640000000,0.11,0.0
34,529025000000,0.12,0.0
35,529065000000,0.125,0.0
36,529450000000,0.13,0.0
37,529485000000,0.14,0.0
38,529861000000,0.14,0.0
39,529899000000,0.14,0.0
40,530315000000,0.14,0.0
41,530357000000,0.14,0.0
42,530731000000,0.14,0.0
43,530769000000,0.14,0.0
44,531177000000,0.14,0.0
45,531215000000,0.14,0.0
46,531578000000,0.14,0.0
47,531612000000,0.14,0.0
48,532029000000,0.14,0.0
49,532066000000,0.14,-0.1
50,532461000000,0.14,-0.1
51,532503000000,0.14,0.0
52,532877000000,0.14,0.0
53,532914000000,0.14,0.0
54,533293000000,0.14,0.0
55,533332000000,0.14,0.0
56,533725000000,0.14,0.0
57,533767000000,0.14,0.0
58,534176000000,0.14,0.0
59,534212000000,0.14,0.0
60,534624000000,0.14,0.0
61,534661000000,0.14,0.0
62,535063000000,0.14,0.0
63,535098000000,0.14,0.0
64,537707000000,0.14,0.0
65,535512000000,0.14,0.0
66,535547000000,0.14,0.0
67,535955000000,0.14,0.0
68,535998000000,0.14,0.0
69,536411000000,0.14,0.0
70,536446000000,0.14,0.0
71,536869000000,0.14,0.0
72,536904000000,0.14,0.0
