,Time,LinearV,AngularV
0,0.0,0.0,0.0
1,144472000000,0.0,0.1
2,144513000000,0.0,0.1
3,144549000000,0.0,0.1
4,144590000000,0.0,0.1
5,144631000000,0.0,0.1
6,144673000000,0.0,0.1
7,144712000000,0.0,0.1
8,144751000000,0.0,0.1
9,144785000000,0.0,0.1
10,144820000000,0.0,0.1
11,144856000000,0.0,0.1
12,144890000000,0.0,0.1
13,144928000000,0.0,0.1
14,144964000000,0.0,0.1
15,144999000000,0.0,0.1
16,145038000000,0.0,0.1
17,145080000000,0.0,0.1
18,145120000000,0.0,0.1
19,145161000000,0.0,0.1
20,145196000000,0.0,0.1
21,145232000000,0.0,0.1
22,145274000000,0.0,0.1
23,145312000000,0.0,0.1
24,145351000000,0.0,0.1
25,145392000000,0.0,0.1
26,145429000000,0.0,0.1
27,145463000000,0.0,0.1
28,145504000000,0.0,0.1
29,145544000000,0.0,0.1
30,145585000000,0.0,0.1
31,145627000000,0.0,0.1
32,145667000000,0.0,0.1
33,145703000000,0.0,0.1
34,145741000000,0.0,0.1
35,145778000000,0.0,0.1
36,145812000000,0.0,0.1
37,145847000000,0.0,0.1
38,145882000000,0.0,0.1
39,145921000000,0.0,0.1
40,145966000000,0.0,0.1
41,146005000000,0.0,0.1
42,146043000000,0.0,0.1
43,146079000000,0.0,0.1
44,146114000000,0.0,0.1
45,146148000000,0.0,0.1
46,146189000000,0.0,0.1
47,146228000000,0.0,0.1
48,146268000000,0.0,0.1
49,146303000000,0.0,0.1
50,146337000000,0.0,0.1
51,146374000000,0.0,0.1
52,146409000000,0.0,0.1
53,146444000000,0.0,0.1
54,146486000000,0.0,0.1
55,146528000000,0.0,0.1
56,146562000000,0.0,0.1
57,146596000000,0.0,0.1
58,146635000000,0.0,0.1
59,146675000000,0.0,0.1
60,146712000000,0.0,0.1
61,146754000000,0.0,0.1
62,146794000000,0.0,0.1
63,146833000000,0.0,0.1
64,146874000000,0.0,0.1
65,146910000000,0.0,0.1
66,146946000000,0.0,0.1
67,146986000000,0.0,0.1
68,147021000000,0.0,0.1
69,147058000000,0.0,0.1
70,147093000000,0.0,0.1
71,147129000000,0.0,0.1
72,147164000000,0.0,0.1
73,147208000000,0.0,0.1
74,147249000000,0.0,0.1
75,147290000000,0.0,0.1
76,147327000000,0.0,0.1
77,147367000000,0.0,0.1
78,147403000000,0.0,0.1
79,147442000000,0.0,0.1
80,147482000000,0.0,0.1
81,147523000000,0.0,0.1
82,147561000000,0.0,0.1
83,147600000000,0.0,0.1
84,147636000000,0.0,0.1
85,147674000000,0.0,0.1
86,147714000000,0.0,0.1
87,147748000000,0.0,0.1
88,147792000000,0.0,0.1
89,147826000000,0.0,0.1
90,147862000000,0.0,0.1
91,147896000000,0.0,0.1
92,147932000000,0.0,0.1
93,147973000000,0.0,0.1
94,148014000000,0.0,0.1
95,148053000000,0.0,0.1
96,148093000000,0.0,0.1
97,148128000000,0.0,0.1
98,148164000000,0.0,0.1
99,148206000000,0.0,0.1
100,148243000000,0.0,0.1
101,148287000000,0.0,0.1
102,148326000000,0.0,0.1
103,148364000000,0.0,0.1
104,148400000000,0.0,0.1
105,148436000000,0.0,0.1
106,148476000000,0.0,0.1
107,148514000000,0.0,0.1
108,148548000000,0.0,0.1
109,148582000000,0.0,0.1
110,148625000000,0.0,0.1
111,148663000000,0.0,0.1
112,148704000000,0.0,0.1
113,148745000000,0.0,0.1
114,148780000000,0.0,0.1
115,148815000000,0.0,0.1
116,148850000000,0.0,0.1
117,148887000000,0.0,0.1
118,148921000000,0.0,0.1
119,148956000000,0.0,0.1
120,148996000000,0.0,0.1
121,149034000000,0.0,0.1
122,149070000000,0.0,0.1
123,149110000000,0.0,0.1
124,149148000000,0.0,0.1
125,149190000000,0.0,0.1
126,149227000000,0.0,0.1
