# LinearA, AngularV, Angle
0.049800,0.240300,0.001602
0.045800,0.240200,0.003002
0.052400,0.247700,0.003303
0.028000,0.139500,0.003100
0.622200,0.185300,0.002180
-0.014600,0.229100,0.006546
0.035100,0.210300,0.001682
0.037300,0.224400,0.001870
0.025800,0.200400,0.000729
0.021800,0.191700,0.001743
0.011900,0.166500,0.000396
-0.694900,0.109300,0.002429
0.008700,0.141500,0.004043
0.011000,0.172900,0.000736
0.003700,0.137400,0.000339
0.003500,0.137400,0.003926
-0.034100,0.661900,0.000894
-0.106400,0.549100,0.006864
0.008200,0.686000,0.017150
-0.045000,0.686000,0.019600
-0.808100,0.670200,0.005155
-0.544400,-0.796300,-0.001750
0.008700,-1.344900,-0.005847
0.148800,-1.316200,-0.032905
-0.001000,-1.562400,-0.020832
-0.341200,-1.314000,-0.010512
-0.011100,-1.408500,-0.017606
-0.002400,-1.130300,-0.007535
-0.006900,-0.896800,-0.001929
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.561100,-0.021600,-0.000196
-0.547500,-0.295100,-0.003935
0.000800,-0.427900,-0.005705
-0.578400,-0.361400,-0.001643
0.225000,-0.924600,-0.001622
0.155400,-0.737900,-0.001251
-0.459600,-0.531000,-0.004085
0.529200,-0.537600,-0.013440
0.830900,-0.478500,-0.001772
-0.972700,-0.483400,-0.001324
-0.975500,-0.301000,-0.000460
0.777500,-0.295200,-0.001736
0.811100,-0.298100,-0.007452
-0.909400,-0.260300,-0.001157
-0.937200,-0.269800,-0.005996
0.156900,0.006700,0.000008
-0.688000,-0.086900,-0.002483
0.576100,0.125900,0.001325
-0.008400,0.119900,0.001411
-0.648300,-0.129700,-0.000499
0.006800,-0.111200,-0.002471
0.008100,0.057200,0.000106
0.006900,0.057200,0.001634
0.004100,0.051400,0.000112
-0.777100,-0.009600,-0.000034
0.003700,0.026500,0.000757
-0.016500,-0.103500,-0.000828
0.855700,-0.000100,-0.000001
0.014300,0.241600,0.000460
-0.976700,0.207900,0.000472
-0.976200,0.209200,0.005977
0.878100,0.089600,0.000103
0.869500,0.153700,0.004391
-0.036700,0.353200,0.001536
-0.044800,0.319100,0.001358
-0.045500,0.277100,0.001458
-0.046400,0.275000,0.003235
0.004200,0.222100,0.001708
-0.342300,0.190300,0.000476
0.001500,-0.006900,-0.000015
0.008200,-0.036900,-0.000092
-0.013600,0.061000,0.000508
0.026400,-0.125600,-0.000182
0.029600,-0.156000,-0.000380
0.017900,-0.098100,-0.000633
0.017300,-0.098100,-0.000892
0.018300,-0.105900,-0.001115
0.016700,-0.097200,-0.002777
-0.016700,0.086100,0.000094
-0.017800,0.102400,0.000288
-0.025300,0.143000,0.001907
-0.035700,0.182400,0.000521
-0.044700,0.222600,0.002968
-0.027100,0.125500,0.000375
-0.027200,0.125500,0.003586
-0.051200,0.231400,0.002204
-0.060800,0.242900,0.000352
-0.055100,0.217600,0.001892
-0.047100,0.183500,0.000816
-0.015800,0.088400,0.000246
0.037800,0.102800,0.002570
-0.026400,0.103100,0.000208
-0.000000,0.000000,0.000000
0.008800,-0.034100,-0.000129
-0.018300,0.072300,0.000425
-0.150100,0.065900,0.001648
-0.010000,0.040000,0.000059
0.222700,-0.057900,-0.000193
0.022400,-0.089900,-0.001199
0.063300,-0.090600,-0.000355
0.015500,-0.081300,-0.000236
0.010700,-0.056500,-0.001614
0.006000,-0.039300,-0.000083
0.003300,-0.023000,-0.000128
0.011400,-0.088200,-0.000588
-0.005000,0.034700,0.000267
0.164300,-0.132400,-0.000716
0.016300,-0.112700,-0.002817
0.035600,-0.242600,-0.000607
0.023300,-0.186100,-0.000573
0.023400,-0.160800,-0.001237
-0.124100,-0.423500,-0.003850
-0.241100,-0.380600,-0.005075
-0.489700,-1.381500,-0.003251
-0.583500,-1.504600,-0.018807
-0.023200,-1.813400,-0.004318
-0.063700,-1.546300,-0.009976
-0.629500,-0.860200,-0.001756
-0.008900,-0.990000,-0.024750
0.000300,-0.896700,-0.004076
0.000800,-0.896700,-0.025620
0.002400,-0.896700,-0.007174
0.002900,-0.896700,-0.019927
0.005600,-0.896800,-0.003384
0.000000,0.000000,0.000000
-0.240300,-0.166000,-0.000830
-0.019800,0.075500,0.000343
-0.019800,0.089900,0.000161
-0.033400,0.135700,0.000848
-0.046800,0.192400,0.001539
-0.039400,0.167200,0.000816
-0.021700,0.099400,0.000211
-0.024200,0.114900,0.000560
-0.024100,0.114900,0.003283
0.523900,-0.078600,-0.000437
-0.013200,0.064900,0.000811
-0.013100,0.064900,0.001623
0.656100,-0.101200,-0.000613
-0.019100,0.092000,0.000242
-0.019100,0.092000,0.002300
-0.024600,0.123900,0.000590
-0.020300,0.106600,0.000547
-0.018300,0.098000,0.000817
-0.018900,0.113400,0.000493
-0.020700,0.121200,0.001010
0.955100,-0.540300,-0.000795
0.159100,-0.775000,-0.006458
0.166700,-0.775000,-0.019375
0.246300,-0.548800,-0.003920
0.723100,-0.539800,-0.013495
-0.085700,-0.606300,-0.003789
-0.073200,-0.642900,-0.001549
-0.346300,-0.642900,-0.007564
0.710900,-0.640600,-0.016015
0.400900,-0.636100,-0.007484
0.428100,-0.634600,-0.018131
0.738300,-0.525900,-0.007012
0.069500,-0.435800,-0.012451
0.041400,-0.345500,-0.001097
-0.034400,-0.305900,-0.008740
-0.008500,-0.068000,-0.000078
-0.031600,0.259000,0.000193
-0.032400,0.259000,0.007400
-0.042100,0.285500,0.001503
-0.049100,0.273700,0.002190
-0.040300,0.225300,0.001408
-0.040900,0.225300,0.006437
-0.054600,0.285500,0.002855
-0.045200,0.218200,0.001119
-0.368700,0.244900,0.001088
0.283100,0.216600,0.001604
0.444400,0.210300,0.002003
0.650700,0.213200,0.003046
-0.046400,0.225300,0.000298
-0.056300,0.222200,0.000380
-0.057700,0.229600,0.003061
-0.057500,0.229600,0.005740
-0.062100,0.227800,0.001470
-0.055500,0.227900,0.005697
-0.055200,0.227900,0.006511
-0.054900,0.227900,0.006511
-0.054500,0.227900,0.006511
-0.051900,0.218900,0.005472
-0.051300,0.218900,0.002919
-0.036400,0.166900,0.000506
-0.036200,0.166900,0.004172
0.510300,0.173700,0.004343
-0.035200,0.212700,0.001418
-0.025500,0.139900,0.003997
0.079600,0.132900,0.000633
0.103100,0.128000,0.000640
-0.004700,0.026600,0.000133
-0.655400,0.014000,0.000350
0.017400,-0.091100,-0.000153
0.028600,-0.138200,-0.000359
0.038400,-0.178600,-0.001624
0.036300,-0.160200,-0.000433
0.062400,-0.246500,-0.000379
0.040700,-0.155600,-0.001297
0.050700,-0.195900,-0.000979
0.044400,-0.170600,-0.001365
-0.007800,0.030500,0.000025
0.067400,-0.029400,-0.000125
0.013100,-0.051200,-0.000330
0.010700,-0.042800,-0.000389
0.011000,-0.042900,-0.000373
-0.007600,0.030100,0.000090
-0.408500,0.025600,0.000160
-0.021900,0.090900,0.000280
-0.123300,-0.029800,-0.000095
-0.000900,0.008100,0.000060
-0.001300,0.008100,0.000180
0.019200,0.008500,0.000243
-0.012200,0.065300,0.001451
-0.012700,0.073200,0.000637
-0.011000,0.064700,0.000761
-0.006000,0.039900,0.000469
-0.007000,0.047900,0.000684
-0.018200,0.094500,0.000236
-0.027000,0.187400,0.000500
-0.050500,0.087100,0.002489
0.009000,0.020300,0.000038
0.007700,0.116300,0.000465
0.116100,0.116400,0.001455
0.226800,0.874300,0.004371
-0.026700,1.398000,0.006990
-0.018400,1.813500,0.004122
-0.014800,1.326400,0.002852
-0.010200,1.256900,0.025138
0.045500,1.194600,0.029865
-0.009200,1.125000,0.028125
-0.000900,0.898600,0.003744
-0.000300,0.896700,0.019927
0.000100,0.896700,0.025620
0.005100,0.896800,0.002086
0.006000,0.896800,0.008968
0.007900,0.498700,0.001918
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.080200,0.036100,0.000314
0.074500,0.038000,0.000362
0.382600,0.031400,0.000392
0.007700,-0.029800,-0.000092
0.007700,-0.029800,-0.000851
0.028400,-0.111100,-0.000926
0.014800,-0.061300,-0.000211
0.040700,-0.060800,-0.001737
0.017600,-0.069300,-0.001386
-0.386300,-0.060600,-0.000379
0.008300,-0.036200,-0.001034
0.004800,-0.020000,-0.000267
-0.189400,-0.043700,-0.000159
0.157500,-0.014500,-0.000045
-0.029000,0.113500,0.000582
-0.029000,0.113500,0.002838
-0.054300,0.211600,0.001323
-0.055500,0.105700,0.000587
-0.022600,0.190300,0.005437
-0.062300,0.242900,0.000900
-0.090100,0.383700,0.000783
-0.087100,0.383700,0.004514
-0.053900,0.377300,0.000656
-0.037800,0.348600,0.001315
-0.038300,0.388300,0.005547
-0.035000,0.388300,0.011094
-0.031900,0.427800,0.005347
-0.008100,0.408300,0.001601
0.019600,0.255400,0.000330
0.036800,0.268700,0.000867
0.044600,0.276000,0.002123
0.081300,0.348900,0.003034
0.015600,0.075300,0.000148
0.047400,0.224000,0.002240
0.010900,0.049700,0.000216
0.000000,0.000000,0.000000
-0.014100,-0.014300,-0.000318
0.000000,0.000000,0.000000
-0.014000,-0.057200,-0.000673
-0.012600,-0.057200,-0.000520
-0.010700,-0.048700,-0.000649
-0.065200,-0.031700,-0.000147
-0.006800,-0.031700,-0.000906
-0.012000,-0.056000,-0.000467
0.846200,-0.030400,-0.000160
0.772500,-0.071800,-0.000378
-0.027400,-0.136600,-0.001188
-0.024900,-0.150300,-0.000162
-0.025300,-0.157900,-0.001858
-0.023100,-0.149100,-0.001754
-0.022700,-0.149100,-0.003728
-0.022100,-0.156600,-0.000921
-0.019700,-0.147800,-0.001344
-0.012500,-0.112800,-0.000305
-0.224000,-0.121700,-0.000553
-0.001200,-0.066200,-0.001204
-0.005800,-0.065400,-0.000273
-0.007700,-0.023600,-0.000087
-0.001200,-0.015100,-0.000079
0.328700,-0.058000,-0.000283
0.005500,0.029200,0.000834
0.901900,-0.004000,-0.000009
0.000000,0.000100,0.000000
0.000000,0.000100,0.000003
0.000000,0.000100,0.000001
0.000000,0.000100,0.000000
-0.621700,-0.086500,-0.001018
0.004000,0.057300,0.000188
0.005100,0.081600,0.000583
0.004000,0.064700,0.000288
0.004100,0.081500,0.002038
0.004300,0.073000,0.000311
0.004000,0.072500,0.000309
0.006500,0.113100,0.002828
0.006600,0.113100,0.002828
0.017700,0.227400,0.000318
0.018100,0.227400,0.006497
0.013900,0.167200,0.001967
0.021900,0.231400,0.000985
0.022300,0.231400,0.006611
-0.014300,-0.101500,-0.000677
0.575500,-0.190400,-0.001731
0.663600,-0.192900,-0.005511
-0.003300,-0.900900,-0.003054
0.612500,-1.511400,-0.005496
0.005500,-1.584500,-0.045271
-0.470200,-1.102600,-0.004692
0.006500,-0.896800,-0.001560
0.006300,-0.896800,-0.025623
0.006100,-0.896800,-0.025623
0.005800,-0.896800,-0.025623
0.005500,-0.896800,-0.022420
0.005200,-0.896800,-0.022420
-0.074800,-0.847400,-0.002607
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
0.575400,0.031900,0.000101
0.000000,-0.000000,-0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.001500,-0.072500,-0.000191
0.001100,-0.064000,-0.000711
0.001300,-0.104500,-0.000909
0.013300,-0.112300,-0.003209
-0.001700,-0.118900,-0.000321
-0.009800,-0.203600,-0.000566
-0.014400,-0.211100,-0.001141
-0.016500,-0.202200,-0.001498
-0.028600,-0.275100,-0.001448
-0.041100,-0.306200,-0.001250
-0.052100,-0.313200,-0.001278
-0.053700,-0.313200,-0.007830
-0.068200,-0.300200,-0.000500
-0.069700,-0.307400,-0.008783
-0.071500,-0.307300,-0.008780
-0.056100,-0.232600,-0.001551
-0.040700,-0.158700,-0.000230
-0.029400,-0.112600,-0.000363
-0.118300,-0.144700,-0.001258
-0.037800,-0.144600,-0.004131
-0.037800,-0.144600,-0.003615
-0.022500,-0.086900,-0.002172
-0.003400,-0.012900,-0.000081
0.000000,0.000000,0.000000
0.017800,0.068700,0.000104
0.017800,0.068700,0.000286
0.028300,0.109300,0.001457
0.054000,0.157200,0.001497
0.043300,0.168000,0.001159
0.037800,0.150400,0.000970
0.038400,0.150400,0.001253
0.052000,0.207100,0.000920
0.051500,0.220800,0.000365
0.052900,0.237100,0.000895
0.037300,0.201500,0.000328
0.034900,0.216300,0.000759
0.030200,0.198400,0.001804
0.021300,0.202700,0.000409
0.014100,0.177400,0.000634
0.012300,0.168600,0.002248
0.003300,0.108100,0.000168
0.002800,0.099600,0.002846
0.006500,0.093100,0.002660
0.001000,0.073900,0.000255
0.014300,0.065300,0.001451
0.000700,0.064800,0.000360
0.000300,0.064800,0.001296
-0.000300,0.055600,0.000171
-0.034500,0.045800,0.000133
-0.000800,0.046900,0.000552
0.445300,0.037400,0.000258
-0.001500,0.061400,0.000105
-0.000400,0.012000,0.000065
0.000100,0.012200,0.000144
0.000900,-0.036500,-0.000063
0.000500,-0.029300,-0.000055
0.000400,-0.029300,-0.000837
0.000300,-0.028900,-0.000116
-0.663800,0.024000,0.000069
-0.570100,-0.003400,-0.000016
0.557200,-0.322700,-0.000778
-0.027800,-0.591900,-0.005381
-0.103300,-0.729800,-0.002862
-0.133700,-0.702800,-0.004259
-0.152300,-0.622000,-0.002145
-0.131500,-0.562600,-0.003630
-0.136300,-0.516500,-0.001812
0.365700,-0.216000,-0.000445
-0.459300,-0.277300,-0.007923
-0.732800,-0.394900,-0.009872
-0.077400,-0.385000,-0.002333
0.551000,-0.359300,-0.002318
0.461300,-0.345800,-0.000443
-0.021900,-0.320000,-0.004571
-0.004600,-0.161700,-0.000394
-0.001400,-0.152700,-0.003818
0.003800,-0.098300,-0.000096
0.001500,-0.022500,-0.000025
0.000000,0.000000,0.000000
0.003700,-0.050800,-0.000159
-0.001700,0.024300,0.000038
-0.002200,0.032000,0.000142
-0.001500,0.023300,0.000064
-0.001900,0.031300,0.000348
-0.001800,0.031000,0.000188
-0.002000,0.038700,0.000077
0.082000,-0.018200,-0.000303
0.005100,-0.010100,-0.000072
0.028800,0.063000,0.000229
0.978200,0.052800,0.000704
0.000900,0.077300,0.000267
-0.002000,0.070700,0.000442
0.004300,0.020400,0.000047
-0.000000,-0.000000,-0.000000
0.022600,-0.000100,-0.000001
-0.003400,0.045200,0.000238
-0.000200,0.020400,0.000141
-0.000100,0.012200,0.000079
-0.000600,0.036600,0.000458
-0.000000,-0.000000,-0.000000
0.000000,-0.000000,-0.000000
-0.000300,0.049000,0.000218
0.917700,-0.011000,-0.000071
0.000000,-0.000200,-0.000004
0.000000,-0.005200,-0.000034
0.000500,-0.000000,-0.000000
0.000000,-0.000000,-0.000000
-0.000300,0.171600,0.001430
0.000900,0.195400,0.001776
0.004400,0.259200,0.001364
0.006500,0.282700,0.003534
-0.001300,-0.028700,-0.000081
-0.000900,-0.051900,-0.000062
-0.001300,-0.067400,-0.000435
-0.004500,-0.160800,-0.000206
-0.005200,-0.163500,-0.001721
-0.005100,-0.119200,-0.000458
-0.941800,-0.058900,-0.000107
-0.590700,-0.357700,-0.001789
-0.569000,-0.438500,-0.002829
-0.532200,-0.590900,-0.016883
0.181000,-0.816000,-0.001648
0.160000,-0.680900,-0.002003
0.171800,-0.676600,-0.002553
0.107100,-0.580000,-0.001933
0.081000,-0.510900,-0.003096
-0.970200,-0.288600,-0.000380
0.001300,-0.170000,-0.000618
0.808700,-0.237000,-0.000929
-0.004200,-0.225500,-0.005638
-0.981700,-0.223100,-0.006374
-0.006400,-0.099800,-0.000227
-0.004400,-0.057800,-0.000181
-0.003700,-0.049400,-0.001235
-0.000000,0.000000,0.000000
-0.005500,-0.058600,-0.000074
-0.005100,-0.058600,-0.001674
-0.007500,-0.074500,-0.000596
-0.019300,-0.065900,-0.000527
-0.005900,-0.056900,-0.000178
-0.008900,-0.081200,-0.001160
-0.932400,-0.031900,-0.000100
0.857800,0.090700,0.000454
0.117300,0.035300,0.001009
-0.013200,-0.003300,-0.000026
-0.007100,-0.060600,-0.000485
-0.020000,-0.052000,-0.000371
-0.006300,-0.052200,-0.000746
-0.409900,0.168100,0.000290
0.006400,0.053100,0.000366
0.018900,0.176100,0.000880
0.006800,0.101500,0.000161
0.012000,0.143100,0.000715
0.179200,0.131600,0.000140
-0.001200,0.122800,0.000768
-0.005500,0.111900,0.000217
-0.002800,0.172500,0.000676
-0.002300,0.049100,0.000307
0.842600,0.174000,0.002320
-0.012000,0.147400,0.001842
0.590800,0.121700,0.000325
-0.000000,0.000100,0.000000
-0.006900,0.090200,0.000949
-0.012200,0.161000,0.000585
-0.013600,0.152200,0.001171
0.005800,0.062700,0.000896
-0.012000,0.143700,0.000798
-0.016600,0.200500,0.002673
0.012000,-0.111700,-0.000422
0.004300,-0.053900,-0.001348
-0.567400,-0.120900,-0.001007
0.053000,-0.282400,-0.001765
0.023200,-0.282400,-0.008069
0.019700,-0.256800,-0.003210
-0.832900,-0.144200,-0.000317
-0.908000,-0.143800,-0.004109
0.001100,-0.009200,-0.000084
0.009100,0.178800,0.001052
-0.150400,-0.115900,-0.000336
-0.007600,-0.481700,-0.000630
-0.001000,-0.188900,-0.002699
0.005000,0.186700,0.000356
0.707600,-0.015800,-0.000226
-0.001300,-0.052900,-0.000225
-0.001000,-0.044500,-0.000593
-0.000600,-0.044100,-0.000053
-0.000300,-0.027600,-0.000149
-0.000200,-0.027200,-0.000073
-0.000200,-0.027100,-0.000151
-0.000200,-0.027100,-0.000602
-0.000000,-0.014400,-0.000069
-0.000100,-0.022500,-0.000300
0.000400,-0.243100,-0.002210
-0.016000,-0.063800,-0.001823
0.076800,-0.353300,-0.001158
0.003600,-0.144800,-0.000804
0.001400,-0.041800,-0.000115
0.010100,-0.237500,-0.001284
-0.004300,0.090900,0.000154
0.006300,-0.130200,-0.000840
0.016000,-0.285100,-0.002479
0.005600,-0.079600,-0.001061
0.013800,-0.211500,-0.001244
-0.003600,0.053500,0.000214
0.011000,-0.151000,-0.000816
0.009600,-0.125900,-0.001095
0.000900,-0.011700,-0.000033
-0.003500,0.049800,0.000128
0.004000,-0.067600,-0.000128
0.174200,0.073000,0.000635
-0.000800,0.112000,0.000423
-0.004600,0.078600,0.000276
-0.004500,0.078600,0.000983
-0.111500,0.078000,0.001040
-0.004400,0.077900,0.001948
-0.010100,0.174800,0.000486
-0.003500,0.004100,0.000004
-0.003000,0.076500,0.000510
0.654300,0.048900,0.000326
-0.002000,0.067000,0.000432
-0.001600,0.058600,0.000510
-0.001300,0.056100,0.000078
-0.000800,0.056200,0.001606
-0.000800,0.056200,0.001606
-0.000500,0.039100,0.000279
0.013600,0.029900,0.000105
-0.931600,0.004300,0.000010
-0.000100,0.018300,0.000055
0.001900,-0.013500,-0.000123
-0.010800,0.010600,0.000125
-0.000000,0.010800,0.000144
-0.000000,0.011400,0.000041
0.588900,0.017400,0.000124
0.000000,-0.000200,-0.000001
-0.931600,-0.001000,-0.000029
0.000700,-0.000200,-0.000005
-0.212700,0.016200,0.000045
-0.013200,0.048400,0.000140
0.206000,0.047700,0.001060
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.888800,0.003500,0.000023
-0.010700,-0.204700,-0.000299
-0.004100,-0.061100,-0.000222
-0.003200,-0.044200,-0.000239
-0.002600,-0.035800,-0.000447
-0.003500,-0.043500,-0.000107
-0.005100,-0.059500,-0.000205
-0.004800,-0.051100,-0.000197
-0.007900,-0.083300,-0.000980
-0.008200,-0.083300,-0.002083
-0.012300,-0.115400,-0.000577
-0.012500,-0.106900,-0.000548
-0.013600,-0.106200,-0.000462
-0.017600,-0.113400,-0.000231
-0.018600,-0.112600,-0.000469
-0.018800,-0.112600,-0.003217
-0.016700,-0.106500,-0.000546
-0.015500,-0.086300,-0.000218
-0.029900,-0.141600,-0.000253
-0.023400,-0.107900,-0.000635
-0.025600,-0.115700,-0.001218
-0.020300,-0.090700,-0.000726
-0.020100,-0.071500,-0.000093
-0.013300,-0.053600,-0.000082
-0.004900,-0.020800,-0.000520
-0.004900,-0.020900,-0.000261
-0.007200,-0.039500,-0.000146
0.004400,0.018200,0.000066
0.070600,0.075200,0.001003
0.032500,0.132300,0.000980
0.010200,0.041800,0.000204
0.019400,0.081800,0.000252
0.020300,0.088400,0.000190
0.384700,0.154100,0.002055
0.061400,0.276200,0.003946
0.034700,0.190600,0.000243
0.045700,0.280600,0.001369
0.041000,0.354900,0.000972
0.016000,0.383000,0.000851
0.014900,0.422600,0.012074
0.008300,0.422600,0.006037
-0.004500,0.354300,0.002084
-0.027800,0.384300,0.001220
-0.058100,0.329000,0.000380
-0.631500,0.284700,0.001186
-0.057800,0.285000,0.008143
-0.054400,0.283000,0.001110
-0.260000,0.240900,0.006883
-0.046700,0.241000,0.006025
-0.047100,0.241000,0.006025
-0.039900,0.225000,0.001731
-0.023900,0.165700,0.000390
-0.002700,0.015700,0.000050
-0.009600,0.056500,0.001256
-0.023300,0.143000,0.000609
-0.018200,0.125700,0.000585
-0.011800,0.107800,0.000257
-0.015300,0.107700,0.000979
-0.021200,0.148800,0.000504
0.027000,0.360200,0.002251
-0.049900,0.407800,0.011651
0.079800,0.242900,0.006072
0.771100,-0.000100,-0.000000
0.300700,0.040800,0.000128
0.611000,0.063200,0.000451
0.052400,0.408700,0.001090
0.030600,0.333500,0.001710
0.061000,0.676900,0.007521
0.002900,0.912600,0.003147
-0.001700,0.906000,0.004027
-0.003100,0.910900,0.008675
-0.003500,0.910900,0.026026
-0.003900,0.910900,0.022773
-0.477600,1.199800,0.009598
0.412200,1.158100,0.007721
-0.150000,1.420400,0.008608
-0.064500,1.571400,0.039285
0.105600,1.366100,0.008814
0.096300,1.429700,0.002698
0.106600,1.429800,0.040851
0.117100,1.187600,0.004319
-0.852200,1.667400,0.006806
0.020600,1.686200,0.002614
-0.117000,1.690900,0.048311
-0.910400,1.300000,0.000935
-0.556700,1.545200,0.017169
0.669300,1.489700,0.019863
-0.058900,1.383600,0.034590
-0.644800,1.302600,0.032565
0.029500,1.390100,0.009587
-0.064400,1.207700,0.006528
0.012800,0.900900,0.002002
0.008100,0.905700,0.005489
-0.333800,0.911800,0.004929
0.000800,0.900000,0.011250
-0.402500,0.907100,0.001851
-0.575400,0.940600,0.012541
0.053400,0.907200,0.012960
-0.070200,0.906500,0.007883
0.048200,0.907900,0.022698
0.089900,0.662800,0.005302
0.293700,0.626400,0.015660
-0.019300,0.398700,0.000528
-0.017900,0.398700,0.011391
0.665900,0.472800,0.002056
-0.000600,0.123200,0.000456
0.203200,-0.142800,-0.002040
-0.570700,-0.359700,-0.000934
0.968500,-0.375000,-0.005357
0.001000,-0.204600,-0.000239
0.076900,-0.326600,-0.001979
0.064400,-0.256800,-0.000767
0.065600,-0.256800,-0.004280
0.014700,-0.056900,-0.000165
0.016800,-0.064800,-0.001851
0.016700,-0.064800,-0.001851
0.014600,-0.056400,-0.000434
-0.000000,0.000000,0.000000
0.050400,-0.049200,-0.000081
0.058100,-0.049200,-0.001406
-0.040000,0.155300,0.000457
-0.033000,0.130200,0.003255
-0.033500,0.130200,0.001736
-0.016000,0.062800,0.000170
-0.030300,0.119800,0.001498
-0.036500,0.184300,0.001117
-0.045700,0.184200,0.002302
-0.037900,0.157900,0.000493
-0.042900,0.181900,0.001516
-0.005400,0.155400,0.000565
-0.028500,0.130600,0.000556
-0.027900,0.130600,0.001136
-0.029100,0.138300,0.001844
-0.030800,0.161300,0.000351
-0.056900,0.095200,0.000828
-0.013300,0.077000,0.000173
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
0.001400,-0.008100,-0.000049
-0.006800,0.040800,0.000204
-0.006800,0.040800,0.001166
-0.013200,0.081100,0.000312
-0.008800,0.056300,0.000275
-0.009900,0.064200,0.000802
-0.000700,0.029000,0.000100
-0.004600,0.030800,0.000880
-0.005800,0.038800,0.000353
-0.013500,0.103100,0.000196
-0.010600,0.085900,0.000430
-0.020000,0.060100,0.000223
0.007500,0.051400,0.000194
-0.006100,0.059200,0.000359
-0.007100,0.075000,0.000333
0.001800,0.031400,0.000103
0.000700,-0.007900,-0.000021
0.002800,-0.032300,-0.000294
0.001300,-0.015600,-0.000027
-0.000100,0.008200,0.000042
-0.002400,0.008200,0.000042
-0.000800,0.008100,0.000231
-0.618700,-0.078600,-0.001048
-0.000900,0.008900,0.000057
-0.561400,-0.020300,-0.000162
0.193900,0.009200,0.000059
-0.000900,0.009500,0.000271
-0.003300,0.042000,0.000168
0.001600,-0.022800,-0.000036
0.000000,0.000000,0.000000
0.005500,-0.073500,-0.000700
0.014800,-0.203400,-0.000535
0.019900,-0.234500,-0.001340
0.026200,-0.265500,-0.001154
0.293800,-0.560200,-0.001155
0.084500,-0.606700,-0.004184
0.522700,-0.566300,-0.014157
-0.021800,-0.657200,-0.008215
0.075000,-0.537700,-0.002906
-0.135800,-0.722200,-0.003009
0.306100,-1.208300,-0.006041
-0.499400,-0.784800,-0.002012
0.003000,-0.943700,-0.013481
0.839100,-1.108900,-0.006161
-0.262900,-1.349600,-0.033740
0.058500,-1.477300,-0.003993
-0.009700,-1.137700,-0.013385
-0.001600,-1.012300,-0.002382
0.003200,-0.007500,-0.000008
-0.000900,0.006500,0.000081
-0.002600,0.014700,0.000367
-0.002100,0.014600,0.000195
-0.014600,0.089200,0.000235
-0.005500,0.045200,0.000133
-0.006700,0.053100,0.000708
0.024800,0.036000,0.000092
-0.003900,0.035800,0.000447
-0.000400,0.033500,0.000291
-0.496900,-0.044000,-0.000183
-0.546100,-0.001100,-0.000004
-0.390800,-0.093500,-0.001247
-0.004100,0.038800,0.000109
0.005800,-0.051100,-0.000098
-0.151000,-0.133500,-0.000254
0.008400,-0.032300,-0.000923
-0.822000,-0.048500,-0.001386
0.023800,-0.150300,-0.000248
0.026400,-0.157900,-0.000644
0.034100,-0.176900,-0.000459
0.056100,-0.258600,-0.000639
0.048300,-0.207600,-0.000830
0.035700,-0.140600,-0.001223
0.080200,-0.328100,-0.002734
0.087600,-0.351500,-0.004687
0.088400,-0.351500,-0.008788
0.078400,-0.309300,-0.006186
0.078800,-0.309300,-0.008837
0.073400,-0.283700,-0.002182
0.073600,-0.283700,-0.008106
0.086700,-0.330600,-0.002875
0.086800,-0.330600,-0.009446
0.088700,-0.337600,-0.002251
0.062600,-0.237100,-0.002964
0.061700,-0.237100,-0.003161
0.062700,-0.256600,-0.000552
0.053300,-0.238400,-0.000691
0.039300,-0.187900,-0.000723
0.047100,-0.188400,-0.001142
0.023100,-0.121200,-0.003463
0.020200,-0.128000,-0.000166
0.167700,-0.055700,-0.000130
-0.814500,-0.070000,-0.000467
0.006400,-0.062400,-0.000284
0.014900,-0.061500,-0.000373
0.002500,-0.033100,-0.000179
0.003000,-0.041000,-0.000586
-0.001800,0.025100,0.000060
-0.001100,0.016900,0.000141
-0.001000,0.016700,0.000083
-0.003500,0.057500,0.000719
0.841800,0.002900,0.000009
-0.018600,-0.097800,-0.000559
0.000600,-0.896800,-0.000754
