,Time,LinearV,AngularV
0,0.0,0.0,0.0
1,7121807000000,0.0,-0.1
2,7121845000000,0.0,-0.1
3,7121880000000,0.0,-0.1
4,7121914000000,0.0,-0.1
5,7121957000000,0.0,-0.1
6,7122002000000,0.0,-0.1
7,7122041000000,0.0,-0.1
8,7122085000000,0.0,-0.1
9,7122131000000,0.0,-0.1
10,7122167000000,0.0,-0.1
11,7122207000000,0.0,-0.1
12,7122244000000,0.0,-0.1
13,7122278000000,0.0,-0.1
14,7122322000000,0.0,-0.1
15,7122359000000,0.0,-0.1
16,7122399000000,0.0,-0.1
17,7122436000000,0.0,-0.1
18,7122477000000,0.0,-0.1
19,7122517000000,0.0,-0.1
20,7122551000000,0.0,-0.1
21,7122592000000,0.0,-0.1
22,7122627000000,0.0,-0.1
23,7122669000000,0.0,-0.1
24,7122703000000,0.0,-0.1
25,7122742000000,0.0,-0.1
26,7122787000000,0.0,-0.1
27,7122829000000,0.0,-0.1
28,7122870000000,0.0,-0.1
29,7122905000000,0.0,-0.1
30,7122948000000,0.0,-0.1
31,7122984000000,0.0,-0.1
32,7123031000000,0.0,-0.1
33,7123065000000,0.0,-0.1
34,7123105000000,0.0,-0.1
35,7123141000000,0.005,-0.1
36,7123180000000,0.005,-0.1
37,7123214000000,0.01,-0.1
38,7123256000000,0.01,-0.1
39,7123300000000,0.01,-0.1
40,7123346000000,0.01,-0.1
41,7123393000000,0.01,-0.1
42,7123434000000,0.01,-0.1
43,7123476000000,0.01,-0.1
44,7123524000000,0.01,-0.1
45,7123564000000,0.01,-0.1
46,7123608000000,0.01,-0.1
47,7123643000000,0.01,-0.1
48,7123687000000,0.01,-0.1
49,7123726000000,0.01,-0.1
50,7123771000000,0.01,-0.1
51,7123805000000,0.01,-0.1
52,7123843000000,0.01,-0.1
53,7123884000000,0.01,-0.1
54,7123926000000,0.01,-0.1
55,7123969000000,0.01,-0.1
56,7124014000000,0.01,-0.1
57,7124062000000,0.01,-0.1
58,7124099000000,0.01,-0.1
59,7124134000000,0.01,-0.1
60,7124169000000,0.01,-0.1
61,7124205000000,0.01,-0.1
62,7124249000000,0.01,-0.1
63,7124285000000,0.01,-0.1
64,7124322000000,0.01,-0.1
65,7124362000000,0.01,-0.1
66,7124397000000,0.01,-0.1
67,7124441000000,0.01,-0.1
68,7124477000000,0.01,-0.1
69,7124517000000,0.01,-0.1
70,7124560000000,0.01,-0.1
71,7124600000000,0.01,-0.1
72,7124642000000,0.01,-0.1
73,7124688000000,0.01,-0.1
74,7124725000000,0.01,-0.1
75,7124768000000,0.01,-0.1
76,7124813000000,0.01,-0.1
77,7124853000000,0.01,-0.1
78,7124896000000,0.01,-0.1
79,7124930000000,0.01,-0.1
80,7124968000000,0.01,-0.1
81,7125003000000,0.01,-0.1
82,7125044000000,0.01,-0.1
83,7125084000000,0.01,-0.1
84,7125121000000,0.01,-0.1
85,7125161000000,0.01,-0.1
86,7125204000000,0.01,-0.1
87,7125238000000,0.01,-0.1
88,7125274000000,0.01,-0.1
89,7125319000000,0.01,-0.1
90,7125356000000,0.01,-0.1
91,7125399000000,0.01,-0.1
92,7125439000000,0.01,-0.1
93,7125483000000,0.01,-0.1
94,7125527000000,0.01,-0.1
95,7125561000000,0.01,-0.1
96,7125604000000,0.01,-0.1
97,7125644000000,0.01,-0.1
98,7125690000000,0.01,-0.1
99,7125724000000,0.01,-0.1
100,7125769000000,0.01,-0.1
101,7125805000000,0.01,-0.1
102,7125840000000,0.015,-0.1
103,7125881000000,0.015,-0.1
104,7125916000000,0.015,-0.1
105,7125956000000,0.02,-0.1
106,7125994000000,0.02,-0.1
107,7126033000000,0.02,-0.1
108,7126069000000,0.02,-0.1
109,7126106000000,0.02,-0.1
110,7126144000000,0.02,-0.1
111,7126180000000,0.02,-0.1
112,7126218000000,0.02,-0.1
113,7126261000000,0.02,-0.1
114,7126305000000,0.02,-0.1
115,7126351000000,0.02,-0.1
116,7126394000000,0.02,-0.1
117,7126428000000,0.02,-0.1
118,7126469000000,0.02,-0.1
119,7126509000000,0.02,-0.1
120,7126543000000,0.02,-0.1
121,7126578000000,0.02,-0.1
122,7126623000000,0.02,-0.1
123,7126665000000,0.02,-0.1
124,7126704000000,0.02,-0.1
125,7126738000000,0.02,-0.1
126,7126781000000,0.02,-0.1
127,7126820000000,0.02,-0.1
128,7126857000000,0.02,-0.1
129,7126892000000,0.02,-0.1
130,7126927000000,0.02,-0.1
131,7126961000000,0.02,-0.1
