,Time,LinearV,AngularV
0,0.0,0.0,0.0
1,445406000000,0.22,0.05
2,445444000000,0.22,0.05
3,445482000000,0.22,0.1
4,445519000000,0.22,0.1
5,445559000000,0.22,0.1
6,445602000000,0.22,0.1
7,445641000000,0.22,0.1
8,445680000000,0.22,0.1
9,445720000000,0.22,0.1
10,445757000000,0.22,0.1
11,445799000000,0.22,0.1
12,445835000000,0.22,0.1
13,445876000000,0.22,0.1
14,445910000000,0.22,0.1
15,445949000000,0.22,0.1
16,445983000000,0.22,0.1
17,446023000000,0.22,0.1
18,446064000000,0.22,0.1
19,446102000000,0.22,0.1
20,446138000000,0.22,0.1
21,446176000000,0.22,0.1
22,446214000000,0.22,0.05
23,446250000000,0.22,0.05
24,446290000000,0.22,0.05
25,446329000000,0.22,0.0
26,446365000000,0.22,0.0
27,446403000000,0.22,0.0
28,446443000000,0.22,0.0
29,446483000000,0.22,-0.05
30,446518000000,0.22,-0.05
31,446553000000,0.22,-0.05
32,446588000000,0.22,-0.1
33,446627000000,0.22,-0.1
34,446666000000,0.22,-0.1
35,446700000000,0.22,-0.1
36,446735000000,0.22,-0.1
37,446779000000,0.22,-0.1
38,446818000000,0.22,-0.1
39,446861000000,0.22,-0.1
40,446899000000,0.22,-0.1
41,446934000000,0.22,-0.1
42,446972000000,0.22,-0.1
43,447010000000,0.22,-0.1
44,447048000000,0.22,-0.1
45,447082000000,0.22,-0.1
46,447118000000,0.22,-0.1
47,447160000000,0.22,-0.1
48,447195000000,0.22,-0.1
49,447231000000,0.22,-0.1
50,447269000000,0.22,-0.1
51,447307000000,0.22,-0.1
52,447346000000,0.22,-0.1
53,447383000000,0.22,-0.1
54,447419000000,0.22,-0.1
55,447458000000,0.22,-0.1
56,447495000000,0.22,-0.1
57,447533000000,0.22,-0.1
58,447572000000,0.22,-0.1
59,447608000000,0.22,-0.05
60,447646000000,0.22,-0.05
61,447683000000,0.22,-0.05
62,447725000000,0.22,0.0
63,447761000000,0.22,0.0
64,447797000000,0.22,0.0
65,447834000000,0.22,0.0
66,447877000000,0.22,0.0
67,447912000000,0.22,0.0
68,447948000000,0.22,0.0
69,447994000000,0.22,0.0
70,448029000000,0.22,0.0
71,448070000000,0.22,0.0
72,448111000000,0.22,0.0
73,448151000000,0.22,0.05
74,448190000000,0.22,0.05
75,448227000000,0.22,0.05
76,448264000000,0.22,0.1
77,448302000000,0.22,0.1
78,448338000000,0.22,0.1
79,448374000000,0.22,0.1
80,448415000000,0.22,0.1
81,448452000000,0.22,0.1
82,448489000000,0.22,0.1
83,448529000000,0.22,0.05
84,448569000000,0.22,0.05
85,448612000000,0.22,0.05
86,448651000000,0.22,0.0
87,448686000000,0.22,0.0
88,448726000000,0.22,-0.05
89,448765000000,0.22,-0.05
90,448802000000,0.22,-0.05
91,448839000000,0.22,-0.1
92,448877000000,0.22,-0.1
93,448918000000,0.22,-0.1
94,448953000000,0.22,-0.1
95,448990000000,0.22,-0.1
96,449024000000,0.22,-0.15
97,449060000000,0.22,-0.15
98,449098000000,0.22,-0.15
99,449137000000,0.22,-0.2
100,449173000000,0.22,-0.2
101,449217000000,0.22,-0.2
102,449256000000,0.22,-0.25
103,449293000000,0.22,-0.25
104,449330000000,0.22,-0.3
105,449364000000,0.22,-0.3
106,449401000000,0.22,-0.3
107,449443000000,0.22,-0.3
108,449486000000,0.22,-0.3
109,449528000000,0.22,-0.25
110,449567000000,0.22,-0.25
111,449609000000,0.22,-0.2
112,449649000000,0.22,-0.2
113,449692000000,0.22,-0.2
114,449729000000,0.22,-0.15
115,449764000000,0.22,-0.15
116,449800000000,0.22,-0.15
117,449838000000,0.22,-0.1
118,449876000000,0.22,-0.1
119,449915000000,0.22,-0.1
120,449951000000,0.22,-0.1
121,449989000000,0.22,-0.1
122,450025000000,0.22,-0.1
123,450060000000,0.22,-0.1
124,450097000000,0.22,-0.05
125,450134000000,0.22,-0.05
126,450169000000,0.22,-0.05
127,450209000000,0.22,-0.0
128,450243000000,0.22,-0.0
129,450280000000,0.22,0.05
130,450327000000,0.22,0.05
131,450361000000,0.22,0.05
132,450400000000,0.22,0.1
133,450437000000,0.22,0.1
134,450474000000,0.22,0.1
135,450512000000,0.22,0.1
136,450550000000,0.22,0.1
137,450589000000,0.22,0.1
