,Time,LinearV,AngularV
0,0.0,0.0,0.0
1,651163000000,0.0,0.0
2,651198000000,0.0,0.0
3,651236000000,0.0,0.0
4,651273000000,0.0,0.0
5,651312000000,0.0,0.0
6,651352000000,0.0,0.0
7,651396000000,0.0,0.0
8,651434000000,0.0,0.0
9,651468000000,0.0,0.0
10,651502000000,0.0,0.05
11,651543000000,0.0,0.05
12,651578000000,0.0,0.05
13,651614000000,0.0,0.1
14,651653000000,0.0,0.1
15,651694000000,0.0,0.1
16,651732000000,0.0,0.1
17,651768000000,0.0,0.1
18,651809000000,0.0,0.1
19,651843000000,0.0,0.1
20,651883000000,0.0,0.1
21,651922000000,0.0,0.1
22,651959000000,0.0,0.1
23,652001000000,0.0,0.1
24,652035000000,0.0,0.1
25,652074000000,0.0,0.1
26,652108000000,0.0,0.1
27,652147000000,0.0,0.1
28,652187000000,0.0,0.1
29,652221000000,0.0,0.1
30,652260000000,0.0,0.1
31,652303000000,0.0,0.1
32,652339000000,0.0,0.1
33,652376000000,0.0,0.1
34,652414000000,0.0,0.1
35,652453000000,0.0,0.1
36,652495000000,0.0,0.1
37,652536000000,0.0,0.1
38,652572000000,0.0,0.1
39,652610000000,0.0,0.1
40,652647000000,0.0,0.1
41,652685000000,0.0,0.1
42,652727000000,0.0,0.1
43,652768000000,0.0,0.1
44,652808000000,0.005,0.1
45,652847000000,0.005,0.1
46,652892000000,0.01,0.1
47,652926000000,0.01,0.1
48,652963000000,0.01,0.1
49,652998000000,0.01,0.1
50,653034000000,0.01,0.1
51,653073000000,0.01,0.1
52,653111000000,0.01,0.1
53,653148000000,0.01,0.1
54,653185000000,0.01,0.1
55,653224000000,0.01,0.1
56,653263000000,0.01,0.1
57,653297000000,0.01,0.1
58,653332000000,0.01,0.1
59,653372000000,0.01,0.1
60,653407000000,0.01,0.1
61,653445000000,0.01,0.1
62,653485000000,0.01,0.1
63,653523000000,0.01,0.1
64,653567000000,0.01,0.1
65,653604000000,0.01,0.1
66,653644000000,0.01,0.1
67,653681000000,0.01,0.1
68,653716000000,0.01,0.1
69,653754000000,0.01,0.1
70,653794000000,0.01,0.1
71,653830000000,0.01,0.1
72,653871000000,0.01,0.1
73,653912000000,0.01,0.1
74,653947000000,0.01,0.1
75,653986000000,0.01,0.1
76,654026000000,0.01,0.1
77,654065000000,0.01,0.1
78,654104000000,0.01,0.1
79,654142000000,0.01,0.1
80,654178000000,0.01,0.1
81,654218000000,0.01,0.1
82,654259000000,0.01,0.1
83,654297000000,0.01,0.1
84,654335000000,0.01,0.1
85,654375000000,0.01,0.1
86,654413000000,0.01,0.1
87,654448000000,0.01,0.1
88,654484000000,0.01,0.1
89,654525000000,0.01,0.1
90,654565000000,0.01,0.1
91,654599000000,0.01,0.1
92,654635000000,0.01,0.1
93,654673000000,0.01,0.1
94,654707000000,0.01,0.1
95,654747000000,0.01,0.1
96,654790000000,0.01,0.1
97,654829000000,0.01,0.1
98,654864000000,0.01,0.1
99,654900000000,0.01,0.1
100,654937000000,0.01,0.1
101,654972000000,0.01,0.1
102,655014000000,0.01,0.1
103,655050000000,0.01,0.1
104,655084000000,0.01,0.1
105,655118000000,0.01,0.1
106,655153000000,0.01,0.1
107,655191000000,0.01,0.1
108,655227000000,0.01,0.1
109,655261000000,0.01,0.1
110,655302000000,0.01,0.1
111,655337000000,0.01,0.1
112,655375000000,0.01,0.1
113,655416000000,0.01,0.1
114,655450000000,0.01,0.1
115,655485000000,0.01,0.1
116,655522000000,0.01,0.1
117,655565000000,0.01,0.1
118,655599000000,0.01,0.1
119,655635000000,0.01,0.1
120,655670000000,0.01,0.1
121,655709000000,0.01,0.1
122,655747000000,0.01,0.1
123,655788000000,0.01,0.1
124,655827000000,0.01,0.1
125,655863000000,0.01,0.1
126,655900000000,0.01,0.1
127,655936000000,0.015,0.1
128,655976000000,0.015,0.1
129,656012000000,0.015,0.1
130,656047000000,0.02,0.1
131,656083000000,0.02,0.1
132,656124000000,0.02,0.1
133,656161000000,0.02,0.1
134,656202000000,0.02,0.1
135,656243000000,0.02,0.1
136,656280000000,0.02,0.1
137,656315000000,0.025,0.1
138,656356000000,0.025,0.1
139,656391000000,0.025,0.1
140,656430000000,0.03,0.1
141,656470000000,0.03,0.1
142,656513000000,0.03,0.1
143,656549000000,0.035,0.1
144,656592000000,0.035,0.1
145,656631000000,0.04,0.1
146,656672000000,0.04,0.1
147,656706000000,0.04,0.1
148,656740000000,0.04,0.1
149,656779000000,0.04,0.1
150,656817000000,0.045,0.1
151,656855000000,0.045,0.1
152,656890000000,0.045,0.1
153,656928000000,0.05,0.1
154,656964000000,0.05,0.1
155,657007000000,0.05,0.1
156,657046000000,0.05,0.1
157,657087000000,0.05,0.1
158,657126000000,0.05,0.1
159,657166000000,0.05,0.1
160,657203000000,0.05,0.1
161,657246000000,0.05,0.1
162,657285000000,0.05,0.1
163,657326000000,0.05,0.1
164,657366000000,0.05,0.1
165,657402000000,0.05,0.1
166,657441000000,0.05,0.1
167,657480000000,0.05,0.1
168,657516000000,0.05,0.1
169,657552000000,0.05,0.1
170,657593000000,0.05,0.1
171,657628000000,0.05,0.1
172,657665000000,0.05,0.1
173,657703000000,0.05,0.1
174,657741000000,0.05,0.1
175,657784000000,0.05,0.1
176,657823000000,0.05,0.1
177,657860000000,0.05,0.1
178,657894000000,0.05,0.1
179,657930000000,0.05,0.1
180,657967000000,0.055,0.1
181,658004000000,0.055,0.1
182,658042000000,0.06,0.1
183,658081000000,0.06,0.1
184,658121000000,0.06,0.1
185,658163000000,0.06,0.1
186,658197000000,0.06,0.1
187,658236000000,0.06,0.1
188,658274000000,0.06,0.1
189,658314000000,0.06,0.1
190,658350000000,0.06,0.1
191,658394000000,0.06,0.1
192,658430000000,0.065,0.1
193,658468000000,0.065,0.1
194,658506000000,0.07,0.1
195,658540000000,0.07,0.1
196,658576000000,0.07,0.1
197,658613000000,0.07,0.1
198,658649000000,0.07,0.1
199,658691000000,0.07,0.1
200,658726000000,0.07,0.1
201,658764000000,0.07,0.1
202,658804000000,0.07,0.1
203,658838000000,0.07,0.1
