,Time,LinearV,AngularV
0,0.0,0.0,0.0
1,9729791000000,0.22,0.0
2,9729833000000,0.22,0.0
3,9729873000000,0.22,0.0
4,9729909000000,0.22,0.0
5,9729950000000,0.22,0.0
6,9729985000000,0.22,0.0
7,9730019000000,0.22,0.0
8,9730060000000,0.22,0.0
9,9730098000000,0.22,0.0
10,9730139000000,0.22,0.0
11,9730175000000,0.22,0.0
12,9730216000000,0.22,0.0
13,9730256000000,0.22,0.0
14,9730296000000,0.22,0.0
15,9730330000000,0.22,0.0
16,9730372000000,0.22,0.0
17,9730411000000,0.22,0.0
18,9730454000000,0.22,0.0
19,9730490000000,0.22,0.0
20,9730530000000,0.22,0.0
21,9730566000000,0.22,0.0
22,9730608000000,0.22,0.0
23,9730642000000,0.22,0.0
24,9730681000000,0.22,0.0
25,9730717000000,0.22,0.0
26,9730753000000,0.22,0.0
27,9730788000000,0.22,0.0
28,9730830000000,0.22,0.0
29,9730871000000,0.22,0.0
30,9730905000000,0.22,0.0
31,9730943000000,0.22,0.0
32,9730979000000,0.22,0.0
33,9731016000000,0.22,0.0
34,9731052000000,0.22,0.0
35,9731092000000,0.22,0.0
36,9731129000000,0.22,0.0
37,9731171000000,0.22,0.0
38,9731213000000,0.22,0.0
39,9731252000000,0.22,0.0
40,9731295000000,0.22,0.0
41,9731329000000,0.22,0.0
42,9731371000000,0.22,0.0
43,9731415000000,0.22,0.0
44,9731449000000,0.22,0.0
45,9731485000000,0.22,0.0
46,9731519000000,0.22,0.0
47,9731553000000,0.22,0.0
48,9731591000000,0.22,0.0
49,9731626000000,0.22,0.0
50,9731660000000,0.22,0.0
51,9731699000000,0.22,0.0
52,9731736000000,0.22,0.0
53,9731778000000,0.22,0.0
54,9731813000000,0.22,0.0
55,9731853000000,0.22,0.0
56,9731894000000,0.22,0.0
57,9731934000000,0.22,0.0
58,9731973000000,0.22,0.0
59,9732007000000,0.22,0.0
60,9732045000000,0.22,0.0
61,9732086000000,0.22,0.0
62,9732126000000,0.22,0.0
63,9732162000000,0.22,0.0
64,9732201000000,0.22,0.0
65,9732241000000,0.22,0.0
66,9732279000000,0.22,0.0
67,9732318000000,0.22,0.0
68,9732358000000,0.22,0.0
69,9732394000000,0.22,0.0
70,9732431000000,0.22,0.0
71,9732470000000,0.22,0.0
72,9732505000000,0.22,0.0
73,9732539000000,0.22,0.0
74,9732577000000,0.22,0.0
75,9732612000000,0.22,0.0
76,9732655000000,0.22,0.0
77,9732693000000,0.22,0.0
78,9732729000000,0.22,0.0
79,9732767000000,0.22,0.0
80,9732806000000,0.22,0.0
81,9732844000000,0.22,0.0
82,9732885000000,0.22,0.0
83,9732922000000,0.22,0.0
84,9732961000000,0.22,0.0
85,9733003000000,0.22,0.0
86,9733043000000,0.22,0.0
87,9733082000000,0.22,0.0
88,9733118000000,0.22,0.0
89,9733156000000,0.22,0.0
90,9733193000000,0.22,0.0
91,9733227000000,0.22,0.0
92,9733261000000,0.22,0.0
93,9733303000000,0.22,0.0
94,9733338000000,0.22,0.0
95,9733385000000,0.22,0.0
96,9733419000000,0.22,0.0
97,9733453000000,0.22,0.0
98,9733491000000,0.22,0.0
99,9733529000000,0.22,0.0
100,9733564000000,0.22,0.0
