,Time,LinearA,AngularV
1662,661497000000,-0.0,0.0
1663,661607000000,-0.5611,-0.0216
1664,661682000000,-0.5475,-0.2951
1665,661757000000,0.0008,-0.4279
1666,661977000000,-0.5784,-0.3614
1667,662547000000,0.225,-0.9246
1668,663137000000,0.1554,-0.7379
1669,663267000000,-0.4596,-0.531
1670,663307000000,0.5292,-0.5376
1671,663577000000,0.8309,-0.4785
1672,663942000000,-0.9727,-0.4834
1673,664597000000,-0.9755,-0.301
1674,664767000000,0.7775,-0.2952
1675,664807000000,0.8111,-0.2981
1676,665032000000,-0.9094,-0.2603
1677,665077000000,-0.9372,-0.2698
1678,665872000000,0.1569,0.0067
1679,665907000000,-0.688,-0.0869
1680,666002000000,0.5761,0.1259
1681,666087000000,-0.0084,0.1199
1682,666347000000,-0.6483,-0.1297
1683,666392000000,0.0068,-0.1112
1684,666932000000,0.0081,0.0572
1685,666967000000,0.0069,0.0572
1686,667427000000,0.0041,0.0514
1687,667707000000,-0.7771,-0.0096
1688,667742000000,0.0037,0.0265
1689,667867000000,-0.0165,-0.1035
1690,668027000000,0.8557,-0.0001
1691,668552000000,0.0143,0.2416
1692,668992000000,-0.9767,0.2079
1693,669027000000,-0.9762,0.2092
1694,669897000000,0.8781,0.0896
1695,669932000000,0.8695,0.1537
1696,670162000000,-0.0367,0.3532
1697,670397000000,-0.0448,0.3191
1698,670587000000,-0.0455,0.2771
1699,670672000000,-0.0464,0.275
1700,670802000000,0.0042,0.2221
1701,671202000000,-0.3423,0.1903
1702,671677000000,0.0015,-0.0069
1703,672077000000,0.0082,-0.0369
1704,672197000000,-0.0136,0.061
1705,672887000000,0.0264,-0.1256
1706,673297000000,0.0296,-0.156
1707,673452000000,0.0179,-0.0981
1708,673562000000,0.0173,-0.0981
1709,673657000000,0.0183,-0.1059
1710,673692000000,0.0167,-0.0972
1711,674607000000,-0.0167,0.0861
1712,674962000000,-0.0178,0.1024
1713,675037000000,-0.0253,0.143
1714,675387000000,-0.0357,0.1824
1715,675462000000,-0.0447,0.2226
1716,675797000000,-0.0271,0.1255
1717,675832000000,-0.0272,0.1255
1718,675937000000,-0.0512,0.2314
1719,676627000000,-0.0608,0.2429
1720,676742000000,-0.0551,0.2176
1721,676967000000,-0.0471,0.1835
1722,677327000000,-0.0158,0.0884
1723,677367000000,0.0378,0.1028
1724,677862000000,-0.0264,0.1031
1725,678062000000,-0.0,0.0
1726,678327000000,0.0088,-0.0341
1727,678497000000,-0.0183,0.0723
1728,678537000000,-0.1501,0.0659
1729,679212000000,-0.01,0.04
1730,679512000000,0.2227,-0.0579
1731,679587000000,0.0224,-0.0899
1732,679842000000,0.0633,-0.0906
1733,680187000000,0.0155,-0.0813
1734,680222000000,0.0107,-0.0565
1735,680697000000,0.006,-0.0393
1736,680877000000,0.0033,-0.023
1737,681027000000,0.0114,-0.0882
1738,681157000000,-0.005,0.0347
1739,681342000000,0.1643,-0.1324
1740,681382000000,0.0163,-0.1127
1741,681782000000,0.0356,-0.2426
1742,682107000000,0.0233,-0.1861
1743,682237000000,0.0234,-0.1608
1744,682347000000,-0.1241,-0.4235
1745,682422000000,-0.2411,-0.3806
1746,682847000000,-0.4897,-1.3815
1747,682927000000,-0.5835,-1.5046
1748,683347000000,-0.0232,-1.8134
1749,683502000000,-0.0637,-1.5463
1750,683992000000,-0.6295,-0.8602
1751,684032000000,-0.0089,-0.99
1752,684252000000,0.0003,-0.8967
1753,684287000000,0.0008,-0.8967
1754,684412000000,0.0024,-0.8967
1755,684457000000,0.0029,-0.8967
1756,684722000000,0.0056,-0.8968
1757,685627000000,0.0,0.0
1758,685827000000,-0.2403,-0.166
1759,686047000000,-0.0198,0.0755
1760,686607000000,-0.0198,0.0899
1761,686767000000,-0.0334,0.1357
1762,686892000000,-0.0468,0.1924
1763,687097000000,-0.0394,0.1672
1764,687567000000,-0.0217,0.0994
1765,687772000000,-0.0242,0.1149
1766,687807000000,-0.0241,0.1149
1767,687987000000,0.5239,-0.0786
1768,688067000000,-0.0132,0.0649
1769,688107000000,-0.0131,0.0649
1770,688272000000,0.6561,-0.1012
1771,688652000000,-0.0191,0.092
1772,688692000000,-0.0191,0.092
1773,688902000000,-0.0246,0.1239
1774,689097000000,-0.0203,0.1066
1775,689217000000,-0.0183,0.098
1776,689447000000,-0.0189,0.1134
1777,689567000000,-0.0207,0.1212
1778,690247000000,0.9551,-0.5403
1779,690367000000,0.1591,-0.775
1780,690407000000,0.1667,-0.775
1781,690547000000,0.2463,-0.5488
1782,690587000000,0.7231,-0.5398
1783,690747000000,-0.0857,-0.6063
1784,691162000000,-0.0732,-0.6429
1785,691247000000,-0.3463,-0.6429
1786,691287000000,0.7109,-0.6406
1787,691372000000,0.4009,-0.6361
1788,691407000000,0.4281,-0.6346
1789,691482000000,0.7383,-0.5259
1790,691517000000,0.0695,-0.4358
1791,691832000000,0.0414,-0.3455
1792,691867000000,-0.0344,-0.3059
1793,692737000000,-0.0085,-0.068
1794,694082000000,-0.0316,0.259
1795,694117000000,-0.0324,0.259
1796,694307000000,-0.0421,0.2855
1797,694432000000,-0.0491,0.2737
1798,694592000000,-0.0403,0.2253
1799,694627000000,-0.0409,0.2253
1800,694727000000,-0.0546,0.2855
1801,694922000000,-0.0452,0.2182
1802,695147000000,-0.3687,0.2449
1803,695282000000,0.2831,0.2166
1804,695387000000,0.4444,0.2103
1805,695457000000,0.6507,0.2132
1806,696212000000,-0.0464,0.2253
1807,696797000000,-0.0563,0.2222
1808,696872000000,-0.0577,0.2296
1809,696912000000,-0.0575,0.2296
1810,697067000000,-0.0621,0.2278
1811,697107000000,-0.0555,0.2279
1812,697142000000,-0.0552,0.2279
1813,697177000000,-0.0549,0.2279
1814,697212000000,-0.0545,0.2279
1815,697252000000,-0.0519,0.2189
1816,697327000000,-0.0513,0.2189
1817,697657000000,-0.0364,0.1669
1818,697697000000,-0.0362,0.1669
1819,697737000000,0.5103,0.1737
1820,697887000000,-0.0352,0.2127
1821,697922000000,-0.0255,0.1399
1822,698132000000,0.0796,0.1329
1823,698332000000,0.1031,0.128
1824,698532000000,-0.0047,0.0266
1825,698572000000,-0.6554,0.014
1826,699167000000,0.0174,-0.0911
1827,699552000000,0.0286,-0.1382
1828,699662000000,0.0384,-0.1786
1829,700032000000,0.0363,-0.1602
1830,700682000000,0.0624,-0.2465
1831,700802000000,0.0407,-0.1556
1832,701002000000,0.0507,-0.1959
1833,701127000000,0.0444,-0.1706
1834,702367000000,-0.0078,0.0305
1835,702602000000,0.0674,-0.0294
1836,702757000000,0.0131,-0.0512
1837,702867000000,0.0107,-0.0428
1838,702982000000,0.011,-0.0429
1839,703317000000,-0.0076,0.0301
1840,703477000000,-0.4085,0.0256
1841,703802000000,-0.0219,0.0909
1842,704117000000,-0.1233,-0.0298
1843,704252000000,-0.0009,0.0081
1844,704297000000,-0.0013,0.0081
1845,704332000000,0.0192,0.0085
1846,704377000000,-0.0122,0.0653
1847,704492000000,-0.0127,0.0732
1848,704577000000,-0.011,0.0647
1849,704662000000,-0.006,0.0399
1850,704732000000,-0.007,0.0479
1851,705132000000,-0.0182,0.0945
1852,705507000000,-0.027,0.1874
1853,705542000000,-0.0505,0.0871
1854,706082000000,0.009,0.0203
1855,706332000000,0.0077,0.1163
1856,706412000000,0.1161,0.1164
1857,706612000000,0.2268,0.8743
1858,706812000000,-0.0267,1.398
1859,707252000000,-0.0184,1.8135
1860,707717000000,-0.0148,1.3264
1861,707767000000,-0.0102,1.2569
1862,707807000000,0.0455,1.1946
1863,707847000000,-0.0092,1.125
1864,708087000000,-0.0009,0.8986
1865,708132000000,-0.0003,0.8967
1866,708167000000,0.0001,0.8967
1867,708597000000,0.0051,0.8968
1868,708697000000,0.006,0.8968
1869,708957000000,0.0079,0.4987
1870,709187000000,0.0,0.0
1871,709257000000,0.0,0.0
1872,709372000000,0.0,0.0
1873,709527000000,0.0,0.0
1874,709642000000,0.0802,0.0361
1875,709747000000,0.0745,0.038
1876,709827000000,0.3826,0.0314
1877,710152000000,0.0077,-0.0298
1878,710187000000,0.0077,-0.0298
1879,710307000000,0.0284,-0.1111
1880,710597000000,0.0148,-0.0613
1881,710632000000,0.0407,-0.0608
1882,710682000000,0.0176,-0.0693
1883,710842000000,-0.3863,-0.0606
1884,710877000000,0.0083,-0.0362
1885,710952000000,0.0048,-0.02
1886,711227000000,-0.1894,-0.0437
1887,711547000000,0.1575,-0.0145
1888,711742000000,-0.029,0.1135
1889,711782000000,-0.029,0.1135
1890,711942000000,-0.0543,0.2116
1891,712122000000,-0.0555,0.1057
1892,712157000000,-0.0226,0.1903
1893,712427000000,-0.0623,0.2429
1894,712917000000,-0.0901,0.3837
1895,713002000000,-0.0871,0.3837
1896,713577000000,-0.0539,0.3773
1897,713842000000,-0.0378,0.3486
1898,713912000000,-0.0383,0.3883
1899,713947000000,-0.035,0.3883
1900,714027000000,-0.0319,0.4278
1901,714282000000,-0.0081,0.4083
1902,715057000000,0.0196,0.2554
1903,715367000000,0.0368,0.2687
1904,715497000000,0.0446,0.276
1905,715612000000,0.0813,0.3489
1906,716122000000,0.0156,0.0753
1907,716222000000,0.0474,0.224
1908,716452000000,0.0109,0.0497
1909,716587000000,0.0,0.0
1910,716632000000,-0.0141,-0.0143
1911,716932000000,0.0,0.0
1912,717017000000,-0.014,-0.0572
1913,717127000000,-0.0126,-0.0572
1914,717202000000,-0.0107,-0.0487
1915,717417000000,-0.0652,-0.0317
1916,717452000000,-0.0068,-0.0317
1917,717572000000,-0.012,-0.056
1918,717762000000,0.8462,-0.0304
1919,717952000000,0.7725,-0.0718
1920,718067000000,-0.0274,-0.1366
1921,718992000000,-0.0249,-0.1503
1922,719077000000,-0.0253,-0.1579
1923,719162000000,-0.0231,-0.1491
1924,719202000000,-0.0227,-0.1491
1925,719372000000,-0.0221,-0.1566
1926,719482000000,-0.0197,-0.1478
1927,719852000000,-0.0125,-0.1128
1928,720072000000,-0.224,-0.1217
1929,720127000000,-0.0012,-0.0662
1930,720367000000,-0.0058,-0.0654
1931,720637000000,-0.0077,-0.0236
1932,720827000000,-0.0012,-0.0151
1933,721032000000,0.3287,-0.058
1934,721067000000,0.0055,0.0292
1935,721537000000,0.9019,-0.004
1936,721797000000,0.0,0.0001
1937,721832000000,0.0,0.0001
1938,721907000000,0.0,0.0001
1939,722132000000,0.0,0.0001
1940,722217000000,-0.6217,-0.0865
1941,722522000000,0.004,0.0573
1942,722662000000,0.0051,0.0816
1943,722887000000,0.004,0.0647
1944,722927000000,0.0041,0.0815
1945,723162000000,0.0043,0.073
1946,723397000000,0.004,0.0725
1947,723437000000,0.0065,0.1131
1948,723477000000,0.0066,0.1131
1949,724192000000,0.0177,0.2274
1950,724227000000,0.0181,0.2274
1951,724312000000,0.0139,0.1672
1952,724547000000,0.0219,0.2314
1953,724582000000,0.0223,0.2314
1954,724732000000,-0.0143,-0.1015
1955,724842000000,0.5755,-0.1904
1956,724877000000,0.6636,-0.1929
1957,725172000000,-0.0033,-0.9009
1958,725447000000,0.6125,-1.5114
1959,725482000000,0.0055,-1.5845
1960,725717000000,-0.4702,-1.1026
1961,726292000000,0.0065,-0.8968
1962,726327000000,0.0063,-0.8968
1963,726362000000,0.0061,-0.8968
1964,726397000000,0.0058,-0.8968
1965,726437000000,0.0055,-0.8968
1966,726477000000,0.0052,-0.8968
1967,726802000000,-0.0748,-0.8474
1968,727077000000,-0.0,0.0
1969,727197000000,-0.0,0.0
1970,727342000000,-0.0,0.0
1971,727657000000,0.5754,0.0319
1972,727822000000,0.0,-0.0
1973,728172000000,0.0,0.0
1974,728302000000,0.0,0.0
1975,728347000000,0.0,0.0
1976,728727000000,0.0015,-0.0725
1977,728817000000,0.0011,-0.064
1978,728932000000,0.0013,-0.1045
1979,728967000000,0.0133,-0.1123
1980,729337000000,-0.0017,-0.1189
1981,729697000000,-0.0098,-0.2036
1982,729882000000,-0.0144,-0.2111
1983,730017000000,-0.0165,-0.2022
1984,730207000000,-0.0286,-0.2751
1985,730452000000,-0.0411,-0.3062
1986,730697000000,-0.0521,-0.3132
1987,730737000000,-0.0537,-0.3132
1988,731337000000,-0.0682,-0.3002
1989,731372000000,-0.0697,-0.3074
1990,731407000000,-0.0715,-0.3073
1991,731557000000,-0.0561,-0.2326
1992,732247000000,-0.0407,-0.1587
1993,732557000000,-0.0294,-0.1126
1994,732672000000,-0.1183,-0.1447
1995,732707000000,-0.0378,-0.1446
1996,732747000000,-0.0378,-0.1446
1997,732787000000,-0.0225,-0.0869
1998,732947000000,-0.0034,-0.0129
1999,733062000000,0.0,0.0
2000,733722000000,0.0178,0.0687
2001,733962000000,0.0178,0.0687
2002,734037000000,0.0283,0.1093
2003,734142000000,0.054,0.1572
2004,734287000000,0.0433,0.168
2005,734442000000,0.0378,0.1504
2006,734562000000,0.0384,0.1504
2007,734787000000,0.052,0.2071
2008,735392000000,0.0515,0.2208
2009,735657000000,0.0529,0.2371
2010,736272000000,0.0373,0.2015
2011,736557000000,0.0349,0.2163
2012,736667000000,0.0302,0.1984
2013,737162000000,0.0213,0.2027
2014,737442000000,0.0141,0.1774
2015,737517000000,0.0123,0.1686
2016,738162000000,0.0033,0.1081
2017,738197000000,0.0028,0.0996
2018,738232000000,0.0065,0.0931
2019,738522000000,0.001,0.0739
2020,738567000000,0.0143,0.0653
2021,738747000000,0.0007,0.0648
2022,738797000000,0.0003,0.0648
2023,739122000000,-0.0003,0.0556
2024,739467000000,-0.0345,0.0458
2025,739552000000,-0.0008,0.0469
2026,739697000000,0.4453,0.0374
2027,740282000000,-0.0015,0.0614
2028,740467000000,-0.0004,0.012
2029,740552000000,0.0001,0.0122
2030,741132000000,0.0009,-0.0365
2031,741667000000,0.0005,-0.0293
2032,741702000000,0.0004,-0.0293
2033,741952000000,0.0003,-0.0289
2034,742302000000,-0.6638,0.024
2035,742517000000,-0.5701,-0.0034
2036,742932000000,0.5572,-0.3227
2037,743042000000,-0.0278,-0.5919
2038,743297000000,-0.1033,-0.7298
2039,743462000000,-0.1337,-0.7028
2040,743752000000,-0.1523,-0.622
2041,743907000000,-0.1315,-0.5626
2042,744192000000,-0.1363,-0.5165
2043,744677000000,0.3657,-0.216
2044,744712000000,-0.4593,-0.2773
2045,744752000000,-0.7328,-0.3949
2046,744917000000,-0.0774,-0.385
2047,745072000000,0.551,-0.3593
2048,745852000000,0.4613,-0.3458
2049,745922000000,-0.0219,-0.32
2050,746332000000,-0.0046,-0.1617
2051,746372000000,-0.0014,-0.1527
2052,747392000000,0.0038,-0.0983
2053,748307000000,0.0015,-0.0225
2054,748592000000,0.0,0.0
2055,748912000000,0.0037,-0.0508
2056,749547000000,-0.0017,0.0243
2057,749772000000,-0.0022,0.032
2058,750137000000,-0.0015,0.0233
2059,750227000000,-0.0019,0.0313
2060,750392000000,-0.0018,0.031
2061,750892000000,-0.002,0.0387
2062,750952000000,0.082,-0.0182
2063,751092000000,0.0051,-0.0101
2064,751367000000,0.0288,0.063
2065,751442000000,0.9782,0.0528
2066,751732000000,0.0009,0.0773
2067,751892000000,-0.002,0.0707
2068,752322000000,0.0043,0.0204
2069,752432000000,-0.0,-0.0
2070,752507000000,0.0226,-0.0001
2071,752697000000,-0.0034,0.0452
2072,752842000000,-0.0002,0.0204
2073,752997000000,-0.0001,0.0122
2074,753077000000,-0.0006,0.0366
2075,753312000000,-0.0,-0.0
2076,753512000000,0.0,-0.0
2077,753737000000,-0.0003,0.049
2078,753892000000,0.9177,-0.011
2079,753947000000,0.0,-0.0002
2080,754102000000,0.0,-0.0052
2081,754182000000,0.0005,-0.0
2082,754402000000,0.0,-0.0
2083,754522000000,-0.0003,0.1716
2084,754632000000,0.0009,0.1954
2085,754822000000,0.0044,0.2592
2086,754902000000,0.0065,0.2827
2087,755257000000,-0.0013,-0.0287
2088,756092000000,-0.0009,-0.0519
2089,756247000000,-0.0013,-0.0674
2090,757027000000,-0.0045,-0.1608
2091,757122000000,-0.0052,-0.1635
2092,757382000000,-0.0051,-0.1192
2093,757932000000,-0.9418,-0.0589
2094,758132000000,-0.5907,-0.3577
2095,758287000000,-0.569,-0.4385
2096,758322000000,-0.5322,-0.5909
2097,758817000000,0.181,-0.816
2098,759157000000,0.16,-0.6809
2099,759422000000,0.1718,-0.6766
2100,759722000000,0.1071,-0.58
2101,759887000000,0.081,-0.5109
2102,760647000000,-0.9702,-0.2886
2103,760922000000,0.0013,-0.17
2104,761177000000,0.8087,-0.237
2105,761217000000,-0.0042,-0.2255
2106,761252000000,-0.9817,-0.2231
2107,761692000000,-0.0064,-0.0998
2108,762012000000,-0.0044,-0.0578
2109,762052000000,-0.0037,-0.0494
2110,762287000000,-0.0,0.0
2111,763082000000,-0.0055,-0.0586
2112,763117000000,-0.0051,-0.0586
2113,763242000000,-0.0075,-0.0745
2114,763367000000,-0.0193,-0.0659
2115,763687000000,-0.0059,-0.0569
2116,763757000000,-0.0089,-0.0812
2117,764077000000,-0.9324,-0.0319
2118,764277000000,0.8578,0.0907
2119,764312000000,0.1173,0.0353
2120,764437000000,-0.0132,-0.0033
2121,764562000000,-0.0071,-0.0606
2122,764702000000,-0.02,-0.052
2123,764772000000,-0.0063,-0.0522
2124,765352000000,-0.4099,0.1681
2125,765497000000,0.0064,0.0531
2126,765697000000,0.0189,0.1761
2127,766327000000,0.0068,0.1015
2128,766527000000,0.012,0.1431
2129,767467000000,0.1792,0.1316
2130,767627000000,-0.0012,0.1228
2131,768142000000,-0.0055,0.1119
2132,768397000000,-0.0028,0.1725
2133,768557000000,-0.0023,0.0491
2134,768632000000,0.8426,0.174
2135,768712000000,-0.012,0.1474
2136,769087000000,0.5908,0.1217
2137,769327000000,-0.0,0.0001
2138,769422000000,-0.0069,0.0902
2139,769697000000,-0.0122,0.161
2140,769827000000,-0.0136,0.1522
2141,769897000000,0.0058,0.0627
2142,770077000000,-0.012,0.1437
2143,770152000000,-0.0166,0.2005
2144,770417000000,0.012,-0.1117
2145,770457000000,0.0043,-0.0539
2146,770577000000,-0.5674,-0.1209
2147,770737000000,0.053,-0.2824
2148,770772000000,0.0232,-0.2824
2149,770852000000,0.0197,-0.2568
2150,771307000000,-0.8329,-0.1442
2151,771342000000,-0.908,-0.1438
2152,771452000000,0.0011,-0.0092
2153,771622000000,0.0091,0.1788
2154,771967000000,-0.1504,-0.1159
2155,772732000000,-0.0076,-0.4817
2156,772802000000,-0.001,-0.1889
2157,773327000000,0.005,0.1867
2158,773397000000,0.7076,-0.0158
2159,773632000000,-0.0013,-0.0529
2160,773707000000,-0.001,-0.0445
2161,774532000000,-0.0006,-0.0441
2162,774717000000,-0.0003,-0.0276
2163,775092000000,-0.0002,-0.0272
2164,775272000000,-0.0002,-0.0271
2165,775317000000,-0.0002,-0.0271
2166,775527000000,-0.0,-0.0144
2167,775602000000,-0.0001,-0.0225
2168,775712000000,0.0004,-0.2431
2169,775747000000,-0.016,-0.0638
2170,776052000000,0.0768,-0.3533
2171,776232000000,0.0036,-0.1448
2172,776597000000,0.0014,-0.0418
2173,776782000000,0.0101,-0.2375
2174,777372000000,-0.0043,0.0909
2175,777527000000,0.0063,-0.1302
2176,777642000000,0.016,-0.2851
2177,777717000000,0.0056,-0.0796
2178,777887000000,0.0138,-0.2115
2179,778137000000,-0.0036,0.0535
2180,778322000000,0.011,-0.151
2181,778437000000,0.0096,-0.1259
2182,778797000000,0.0009,-0.0117
2183,779187000000,-0.0035,0.0498
2184,779717000000,0.004,-0.0676
2185,779832000000,0.1742,0.073
2186,780097000000,-0.0008,0.112
2187,780382000000,-0.0046,0.0786
2188,780462000000,-0.0045,0.0786
2189,780537000000,-0.1115,0.078
2190,780577000000,-0.0044,0.0779
2191,780937000000,-0.0101,0.1748
2192,781852000000,-0.0035,0.0041
2193,782002000000,-0.003,0.0765
2194,782152000000,0.6543,0.0489
2195,782307000000,-0.002,0.067
2196,782422000000,-0.0016,0.0586
2197,783142000000,-0.0013,0.0561
2198,783177000000,-0.0008,0.0562
2199,783212000000,-0.0008,0.0562
2200,783352000000,-0.0005,0.0391
2201,783637000000,0.0136,0.0299
2202,784052000000,-0.9316,0.0043
2203,784382000000,-0.0001,0.0183
2204,784492000000,0.0019,-0.0135
2205,784577000000,-0.0108,0.0106
2206,784652000000,-0.0,0.0108
2207,784927000000,-0.0,0.0114
2208,785067000000,0.5889,0.0174
2209,785407000000,0.0,-0.0002
2210,785442000000,-0.9316,-0.001
2211,785482000000,0.0007,-0.0002
2212,785842000000,-0.2127,0.0162
2213,786187000000,-0.0132,0.0484
2214,786232000000,0.206,0.0477
2215,786432000000,0.0,0.0
2216,787167000000,0.0,0.0
2217,787207000000,0.0,0.0
2218,787242000000,0.0,0.0
2219,787367000000,0.0,0.0
2220,787637000000,0.0,0.0
2221,787982000000,0.0,0.0
2222,788022000000,0.0,0.0
2223,788622000000,0.0,0.0
2224,788702000000,0.0,0.0
2225,788847000000,0.0,0.0
2226,789267000000,0.0,0.0
2227,789567000000,0.0,0.0
2228,790117000000,0.0,0.0
2229,790587000000,0.0,0.0
2230,790742000000,0.8888,0.0035
2231,791427000000,-0.0107,-0.2047
2232,791702000000,-0.0041,-0.0611
2233,791887000000,-0.0032,-0.0442
2234,791967000000,-0.0026,-0.0358
2235,792372000000,-0.0035,-0.0435
2236,792662000000,-0.0051,-0.0595
2237,792922000000,-0.0048,-0.0511
2238,793007000000,-0.0079,-0.0833
2239,793047000000,-0.0082,-0.0833
2240,793247000000,-0.0123,-0.1154
2241,793442000000,-0.0125,-0.1069
2242,793672000000,-0.0136,-0.1062
2243,794162000000,-0.0176,-0.1134
2244,794402000000,-0.0186,-0.1126
2245,794437000000,-0.0188,-0.1126
2246,794632000000,-0.0167,-0.1065
2247,795027000000,-0.0155,-0.0863
2248,795587000000,-0.0299,-0.1416
2249,795757000000,-0.0234,-0.1079
2250,795852000000,-0.0256,-0.1157
2251,795977000000,-0.0203,-0.0907
2252,796742000000,-0.0201,-0.0715
2253,797397000000,-0.0133,-0.0536
2254,797437000000,-0.0049,-0.0208
2255,797517000000,-0.0049,-0.0209
2256,797787000000,-0.0072,-0.0395
2257,798062000000,0.0044,0.0182
2258,798137000000,0.0706,0.0752
2259,798272000000,0.0325,0.1323
2260,798477000000,0.0102,0.0418
2261,798802000000,0.0194,0.0818
2262,799267000000,0.0203,0.0884
2263,799342000000,0.3847,0.1541
2264,799412000000,0.0614,0.2762
2265,800197000000,0.0347,0.1906
2266,800402000000,0.0457,0.2806
2267,800767000000,0.041,0.3549
2268,801217000000,0.016,0.383
2269,801252000000,0.0149,0.4226
2270,801322000000,0.0083,0.4226
2271,801492000000,-0.0045,0.3543
2272,801807000000,-0.0278,0.3843
2273,802672000000,-0.0581,0.329
2274,802912000000,-0.6315,0.2847
2275,802947000000,-0.0578,0.285
2276,803202000000,-0.0544,0.283
2277,803237000000,-0.26,0.2409
2278,803277000000,-0.0467,0.241
2279,803317000000,-0.0471,0.241
2280,803447000000,-0.0399,0.225
2281,803872000000,-0.0239,0.1657
2282,804187000000,-0.0027,0.0157
2283,804232000000,-0.0096,0.0565
2284,804467000000,-0.0233,0.143
2285,804682000000,-0.0182,0.1257
2286,805102000000,-0.0118,0.1078
2287,805212000000,-0.0153,0.1077
2288,805507000000,-0.0212,0.1488
2289,805667000000,0.027,0.3602
2290,805702000000,-0.0499,0.4078
2291,805742000000,0.0798,0.2429
2292,805992000000,0.7711,-0.0001
2293,806312000000,0.3007,0.0408
2294,806452000000,0.611,0.0632
2295,806827000000,0.0524,0.4087
2296,807022000000,0.0306,0.3335
2297,807112000000,0.061,0.6769
2298,807402000000,0.0029,0.9126
2299,807627000000,-0.0017,0.906
2300,807732000000,-0.0031,0.9109
2301,807767000000,-0.0035,0.9109
2302,807807000000,-0.0039,0.9109
2303,807932000000,-0.4776,1.1998
2304,808082000000,0.4122,1.1581
2305,808247000000,-0.15,1.4204
2306,808287000000,-0.0645,1.5714
2307,808442000000,0.1056,1.3661
2308,808972000000,0.0963,1.4297
2309,809007000000,0.1066,1.4298
2310,809282000000,0.1171,1.1876
2311,809527000000,-0.8522,1.6674
2312,810172000000,0.0206,1.6862
2313,810207000000,-0.117,1.6909
2314,811597000000,-0.9104,1.3
2315,811687000000,-0.5567,1.5452
2316,811762000000,0.6693,1.4897
2317,811802000000,-0.0589,1.3836
2318,811842000000,-0.6448,1.3026
2319,811987000000,0.0295,1.3901
2320,812172000000,-0.0644,1.2077
2321,812622000000,0.0128,0.9009
2322,812787000000,0.0081,0.9057
2323,812972000000,-0.3338,0.9118
2324,813052000000,0.0008,0.9
2325,813542000000,-0.4025,0.9071
2326,813617000000,-0.5754,0.9406
2327,813687000000,0.0534,0.9072
2328,813802000000,-0.0702,0.9065
2329,813842000000,0.0482,0.9079
2330,813967000000,0.0899,0.6628
2331,814007000000,0.2937,0.6264
2332,814762000000,-0.0193,0.3987
2333,814797000000,-0.0179,0.3987
2334,815027000000,0.6659,0.4728
2335,815297000000,-0.0006,0.1232
2336,815367000000,0.2032,-0.1428
2337,815752000000,-0.5707,-0.3597
2338,815822000000,0.9685,-0.375
2339,816677000000,0.001,-0.2046
2340,816842000000,0.0769,-0.3266
2341,817177000000,0.0644,-0.2568
2342,817237000000,0.0656,-0.2568
2343,817582000000,0.0147,-0.0569
2344,817617000000,0.0168,-0.0648
2345,817652000000,0.0167,-0.0648
2346,817782000000,0.0146,-0.0564
2347,817897000000,-0.0,0.0
2348,818502000000,0.0504,-0.0492
2349,818537000000,0.0581,-0.0492
2350,818877000000,-0.04,0.1553
2351,818917000000,-0.033,0.1302
2352,818992000000,-0.0335,0.1302
2353,819362000000,-0.016,0.0628
2354,819442000000,-0.0303,0.1198
2355,819607000000,-0.0365,0.1843
2356,819687000000,-0.0457,0.1842
2357,820007000000,-0.0379,0.1579
2358,820127000000,-0.0429,0.1819
2359,820402000000,-0.0054,0.1554
2360,820637000000,-0.0285,0.1306
2361,820752000000,-0.0279,0.1306
2362,820827000000,-0.0291,0.1383
2363,821287000000,-0.0308,0.1613
2364,821402000000,-0.0569,0.0952
2365,821847000000,-0.0133,0.077
2366,822527000000,-0.0,0.0
2367,822597000000,-0.0,0.0
2368,822762000000,0.0014,-0.0081
2369,822962000000,-0.0068,0.0408
2370,822997000000,-0.0068,0.0408
2371,823257000000,-0.0132,0.0811
2372,823462000000,-0.0088,0.0563
2373,823542000000,-0.0099,0.0642
2374,823832000000,-0.0007,0.029
2375,823867000000,-0.0046,0.0308
2376,823977000000,-0.0058,0.0388
2377,824502000000,-0.0135,0.1031
2378,824702000000,-0.0106,0.0859
2379,824972000000,-0.02,0.0601
2380,825237000000,0.0075,0.0514
2381,825402000000,-0.0061,0.0592
2382,825627000000,-0.0071,0.075
2383,825932000000,0.0018,0.0314
2384,826317000000,0.0007,-0.0079
2385,826427000000,0.0028,-0.0323
2386,827002000000,0.0013,-0.0156
2387,827197000000,-0.0001,0.0082
2388,827392000000,-0.0024,0.0082
2389,827427000000,-0.0008,0.0081
2390,827502000000,-0.6187,-0.0786
2391,827657000000,-0.0009,0.0089
2392,827782000000,-0.5614,-0.0203
2393,827937000000,0.1939,0.0092
2394,827972000000,-0.0009,0.0095
2395,828222000000,-0.0033,0.042
2396,828847000000,0.0016,-0.0228
2397,829002000000,0.0,0.0
2398,829107000000,0.0055,-0.0735
2399,829487000000,0.0148,-0.2034
2400,829662000000,0.0199,-0.2345
2401,829892000000,0.0262,-0.2655
2402,830377000000,0.2938,-0.5602
2403,830522000000,0.0845,-0.6067
2404,830562000000,0.5227,-0.5663
2405,830642000000,-0.0218,-0.6572
2406,830827000000,0.075,-0.5377
2407,831067000000,-0.1358,-0.7222
2408,831267000000,0.3061,-1.2083
2409,831657000000,-0.4994,-0.7848
