,Time,LinearV,AngularV
0,0.0,0.0,0.0
1,2961402000000,0.0,0.0
2,2961436000000,0.0,0.0
3,2961470000000,0.0,0.0
4,2961506000000,0.0,0.0
5,2961545000000,0.005,0.0
6,2961583000000,0.005,0.0
7,2961627000000,0.005,0.0
8,2961665000000,0.01,0.0
9,2961700000000,0.01,0.0
10,2961734000000,0.01,0.0
11,2961768000000,0.015,0.0
12,2961810000000,0.015,0.0
13,2961849000000,0.02,0.0
14,2961893000000,0.02,0.0
15,2961929000000,0.02,0.0
16,2961963000000,0.025,0.0
17,2962005000000,0.025,0.0
18,2962044000000,0.025,0.0
19,2962084000000,0.03,0.0
20,2962126000000,0.03,0.0
21,2962166000000,0.035,0.0
22,2962204000000,0.035,0.0
23,2962246000000,0.035,0.0
24,2962288000000,0.04,0.0
25,2962332000000,0.04,0.0
26,2962368000000,0.04,0.0
27,2962409000000,0.045,0.0
28,2962448000000,0.045,0.0
29,2962487000000,0.05,0.0
30,2962524000000,0.05,0.0
31,2962560000000,0.05,0.0
32,2962602000000,0.05,0.0
33,2962643000000,0.055,0.0
34,2962681000000,0.055,0.0
35,2962716000000,0.06,0.0
36,2962751000000,0.06,0.0
37,2962789000000,0.06,0.0
38,2962831000000,0.06,0.0
39,2962872000000,0.06,0.0
40,2962909000000,0.06,0.0
41,2962943000000,0.06,0.0
42,2962978000000,0.06,0.0
43,2963019000000,0.06,0.0
44,2963060000000,0.06,0.0
45,2963094000000,0.06,0.0
46,2963132000000,0.065,0.0
47,2963173000000,0.075,0.0
48,2963209000000,0.08,0.0
49,2963246000000,0.085,0.0
50,2963283000000,0.09,0.0
51,2963323000000,0.095,0.0
52,2963363000000,0.1,0.0
53,2963401000000,0.11,0.0
54,2963441000000,0.11,0.0
55,2963482000000,0.115,0.0
56,2963522000000,0.12,0.0
57,2963557000000,0.125,0.0
58,2963600000000,0.135,0.0
59,2963639000000,0.14,0.0
60,2963677000000,0.145,0.0
61,2963712000000,0.15,0.0
62,2963752000000,0.155,0.0
63,2963789000000,0.16,0.0
64,2963828000000,0.16,0.0
65,2963862000000,0.165,0.0
66,2963896000000,0.17,0.0
67,2963934000000,0.175,0.0
68,2963968000000,0.18,0.0
69,2964006000000,0.185,0.0
70,2964041000000,0.19,0.0
71,2964083000000,0.19,0.0
72,2964127000000,0.195,0.0
73,2964165000000,0.195,0.0
74,2964203000000,0.195,0.0
75,2964245000000,0.2,0.0
76,2964287000000,0.2,0.0
77,2964323000000,0.2,0.0
78,2964363000000,0.205,0.0
79,2964408000000,0.205,0.0
80,2964447000000,0.21,0.0
81,2964488000000,0.21,0.0
82,2964526000000,0.215,0.0
83,2964563000000,0.215,0.0
84,2964602000000,0.215,0.0
85,2964636000000,0.22,0.0
86,2964673000000,0.22,0.0
87,2964709000000,0.22,0.0
88,2964744000000,0.22,0.0
89,2964780000000,0.22,0.0
90,2964817000000,0.22,0.0
91,2964852000000,0.22,0.0
92,2964892000000,0.22,0.0
93,2964929000000,0.22,0.0
94,2964963000000,0.22,0.0
95,2965003000000,0.22,0.0
96,2965038000000,0.22,0.0
97,2965077000000,0.22,0.0
98,2965113000000,0.22,0.0
99,2965147000000,0.22,0.0
100,2965187000000,0.22,0.0
101,2965229000000,0.22,0.0
102,2965268000000,0.22,0.0
103,2965303000000,0.22,0.0
104,2965339000000,0.22,0.0
105,2965374000000,0.22,0.0
106,2965413000000,0.22,0.0
107,2965448000000,0.22,0.0
108,2965490000000,0.22,0.0
109,2965526000000,0.22,0.0
110,2965560000000,0.22,0.0
111,2965598000000,0.22,0.0
112,2965638000000,0.22,0.0
113,2965676000000,0.22,0.0
114,2965710000000,0.22,0.0
