# LinearA, AngularV, Angle
-0.450800,-0.021400,-0.000178
0.000800,-0.020200,-0.000040
0.003000,-0.011900,-0.000149
0.000100,-0.019600,-0.000054
-0.006700,-0.011700,-0.000094
0.000000,-0.011400,-0.000026
-0.000000,0.013400,0.000022
-0.003000,0.315800,0.002429
-0.832800,0.924200,0.001727
-0.096500,0.679500,0.008494
0.068500,0.665800,0.001902
-0.073500,0.613100,0.017517
0.039200,0.143100,0.000440
0.066800,-0.174400,-0.000872
0.009500,-0.074800,-0.000404
-0.002500,-0.017400,-0.000032
-0.009600,-0.066600,-0.000261
0.171000,-0.082500,-0.000412
0.120000,-0.349300,-0.003881
-0.032000,-0.107400,-0.003069
0.081400,-0.609600,-0.001139
0.069300,-0.566500,-0.008093
0.067100,-0.566500,-0.016186
-0.163900,-0.566800,-0.014170
-0.904300,-0.172700,-0.000356
-0.907300,-0.173200,-0.004330
-0.008500,-0.155300,-0.000388
-0.008200,-0.155300,-0.004437
0.002000,0.030700,0.000150
0.002100,-0.022600,-0.000027
-0.054800,0.173400,0.000867
0.010700,0.173100,0.004946
-0.044300,-0.066300,-0.000104
-0.005400,-0.066400,-0.000531
0.102700,0.182400,0.000410
-0.003200,-0.149000,-0.000851
-0.013200,-0.149300,-0.001298
-0.010800,-0.123900,-0.003097
-0.008200,-0.099400,-0.000510
-0.038600,-0.009100,-0.000228
0.032000,0.056400,0.001611
0.006200,0.071200,0.000331
-0.021500,-0.254500,-0.000636
-0.018400,-0.231800,-0.001159
-0.012300,-0.222400,-0.000570
-0.009400,-0.213400,-0.001094
-0.000400,-0.010000,-0.000021
-0.000400,-0.010000,-0.000069
-0.000400,-0.010000,-0.000061
0.731500,-0.037100,-0.000036
0.084000,0.032500,0.000049
-0.001200,-0.050500,-0.000273
-0.005200,-0.271100,-0.003873
0.661600,-0.544600,-0.001757
-0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
0.630600,-0.470100,-0.000804
0.529900,-0.196000,-0.001782
0.703900,-0.085300,-0.000310
0.037900,0.269100,0.001794
0.028700,0.250900,0.001091
0.024400,0.241800,0.002103
0.025000,0.258200,0.007377
0.020700,0.249100,0.002265
0.015600,0.240100,0.001847
0.459500,0.179700,0.000599
-0.000300,0.144800,0.000311
-0.003000,0.152400,0.000677
-0.003300,0.093700,0.000341
-0.003500,0.093700,0.001874
-0.003500,0.085100,0.000896
-0.003600,0.085100,0.002128
-0.004000,0.085100,0.000681
0.000000,-0.000000,-0.000000
-0.000000,0.000100,0.000000
-0.000600,0.000100,0.000001
0.001100,-0.020100,-0.000061
-0.000000,0.004100,0.000013
0.003200,-0.063900,-0.000256
0.002200,-0.046800,-0.000218
0.002400,-0.054600,-0.000683
0.006200,-0.026400,-0.000176
0.001400,-0.047700,-0.000199
-0.000000,0.000100,0.000001
0.000700,-0.032400,-0.000171
0.000500,-0.031800,-0.000172
0.000700,-0.039800,-0.000531
0.000600,-0.022900,-0.000121
0.000300,-0.023000,-0.000575
0.000300,-0.030500,-0.000117
0.000000,-0.022100,-0.000075
0.000200,-0.032400,-0.000063
0.695000,-0.028200,-0.000376
-0.061100,0.410600,0.000480
-0.058900,0.351900,0.003060
-0.060800,0.351900,0.008797
-0.076200,0.372400,0.001619
-0.558300,0.273900,0.003222
0.318000,0.409200,0.011691
-0.095300,0.387600,0.001092
-0.091900,0.359100,0.001197
-0.084000,0.330900,0.001018
-0.080400,0.321600,0.004594
-0.069900,0.317000,0.000616
-0.069000,0.317000,0.009057
-0.063200,0.307700,0.002279
-0.042800,0.254500,0.000670
-0.041900,0.254500,0.007271
-0.037400,0.245400,0.002045
-0.036500,0.245400,0.007011
-0.027400,0.210800,0.001360
-0.002300,0.160700,0.000145
0.004300,0.184700,0.002463
0.000800,0.159400,0.001063
-0.078500,0.125900,0.000646
0.010500,0.182600,0.000457
0.011500,0.173300,0.001083
0.016500,0.180800,0.000822
0.016900,0.172000,0.002024
0.017400,0.172000,0.004914
0.018000,0.172000,0.004300
0.309300,0.163200,0.002176
0.281400,0.099400,0.000249
0.013200,0.082200,0.000632
0.000400,0.114200,0.000557
0.035200,0.172400,0.001916
0.025600,0.166600,0.000256
0.206400,0.150400,0.000668
0.022400,0.156600,0.002088
-0.075100,0.105800,0.000359
0.008800,0.069000,0.000600
0.012900,0.101200,0.000482
0.021000,0.155400,0.004440
0.022000,0.170800,0.000397
0.022600,0.170800,0.004880
-0.003500,-0.050400,-0.001440
0.003100,0.022900,0.000218
0.004200,0.031000,0.000138
-0.173200,0.227700,0.000506
0.436600,0.261100,0.002374
0.578900,0.244100,0.006974
-0.459400,0.086500,0.000182
-0.118700,0.135900,0.003397
0.042400,0.165700,0.001105
0.057700,0.225100,0.003001
0.057800,0.225100,0.005627
0.071500,0.167000,0.004771
0.032500,0.125600,0.000698
0.030500,0.159600,0.000694
0.055300,0.216200,0.001272
0.053900,0.216200,0.000636
0.053700,0.216200,0.006177
0.039000,0.158100,0.002108
0.038900,0.158200,0.004520
0.038200,0.158200,0.001055
0.038800,0.172000,0.000410
0.038600,0.179500,0.000835
0.038300,0.179500,0.005129
0.042000,0.203400,0.001849
0.021100,0.139100,0.000131
0.025600,0.130300,0.001737
0.016900,0.121700,0.000839
0.013300,0.104300,0.000474
0.011300,0.095700,0.002392
0.007800,0.077100,0.000120
0.008800,0.116200,0.000204
0.003700,0.080900,0.000141
0.002600,0.080200,0.000365
0.001700,0.071600,0.000754
0.001800,0.095100,0.000312
0.001400,0.095100,0.001189
-0.000200,0.076800,0.000149
-0.000600,0.059700,0.000271
-0.001600,0.100300,0.000836
-0.002300,0.077400,0.000258
-0.002400,0.077400,0.002211
-0.004900,0.084900,0.000175
-0.010300,0.149600,0.000554
-0.014700,0.156100,0.000440
-0.014300,0.147300,0.003682
-0.014600,0.147300,0.004209
-0.018000,0.162500,0.001121
-0.939800,0.120900,0.001099
-0.013100,0.089800,0.000160
-0.013400,0.089800,0.002245
-0.013500,0.089800,0.002566
-0.006200,0.040100,0.000277
-0.017800,0.104600,0.000275
-0.234500,0.112300,0.000977
-0.007400,0.087500,0.000761
-0.009600,0.078900,0.000686
-0.008000,0.062000,0.000170
-0.019400,0.142900,0.000697
-0.007300,0.054700,0.000077
-0.006300,0.050600,0.001446
0.001900,-0.014900,-0.000037
-0.022100,0.238500,0.002650
-0.027100,1.157800,0.001597
0.127400,1.167800,0.033366
-0.006900,1.019600,0.004433
0.002400,0.909600,0.003955
0.009300,0.907800,0.003947
0.011400,0.907800,0.011347
-0.441100,0.912700,0.006761
-0.006800,0.901200,0.006932
0.019000,0.899600,0.002999
-0.006600,0.904600,0.005654
-0.048200,0.912200,0.006081
-0.754300,0.871300,0.006702
0.855700,0.381100,0.000681
0.865000,0.385600,0.011017
-0.967700,-0.327000,-0.000727
-0.055600,-0.478900,-0.001212
-0.081800,-0.439100,-0.001220
-0.103700,-0.404500,-0.000618
-0.101800,-0.394900,-0.004936
-0.099000,-0.375800,-0.001879
-0.099000,-0.375800,-0.010737
-0.093000,-0.356800,-0.002039
-0.089200,-0.347300,-0.002894
-0.054700,-0.272600,-0.000354
-0.050100,-0.263400,-0.002395
-0.044700,-0.254300,-0.001695
-0.031500,-0.210700,-0.000753
-0.019100,-0.174900,-0.000372
-0.019300,-0.182300,-0.004557
-0.014200,-0.157100,-0.000806
-0.012100,-0.148300,-0.001236
-0.014200,-0.188600,-0.002694
-0.011700,-0.163300,-0.003629
-0.006700,-0.121600,-0.001431
0.008700,-0.112900,-0.000706
-0.005400,-0.113000,-0.000983
-0.005200,-0.113000,-0.003229
-0.004100,-0.095700,-0.001007
-0.003100,-0.087000,-0.000791
-0.002900,-0.087000,-0.002486
-0.002700,-0.094800,-0.000790
-0.001400,-0.077600,-0.000353
-0.000900,-0.069000,-0.000531
-0.000200,-0.019400,-0.000118
-0.000100,-0.010600,-0.000041
-0.000100,-0.010600,-0.000212
0.000200,0.030300,0.000233
0.001300,0.078700,0.000350
0.001400,0.078700,0.002249
0.002500,0.119200,0.001987
0.979700,0.116100,0.000528
0.006000,0.107500,0.000262
0.284400,0.114500,0.000327
0.000800,0.040400,0.000180
0.005800,0.064800,0.000589
0.014900,0.080600,0.000336
0.010300,0.067400,0.000313
0.867500,0.086800,0.000526
0.946000,0.100000,0.001429
0.002200,0.034000,0.000108
0.000400,0.009300,0.000093
0.009900,0.115600,0.001051
0.722300,0.138400,0.000893
0.007100,0.089800,0.000390
0.600100,-0.003500,-0.000017
0.157500,0.806300,0.001333
0.750500,0.650800,0.001017
0.815700,0.590500,0.001789
0.055600,0.409500,0.001780
0.001200,0.187200,0.000205
-0.000100,0.163700,0.002183
-0.000700,0.163700,0.004677
-0.006600,0.178600,0.000541
-0.007500,0.153400,0.001096
-0.005100,0.069500,0.000188
-0.005000,0.069500,0.001986
-0.005100,0.069500,0.001986
-0.004000,0.053200,0.000709
-0.001600,0.020000,0.000105
-0.006600,0.073500,0.000116
-0.003500,-0.015200,-0.000105
0.193100,0.009200,0.000059
-0.004300,0.044100,0.000630
0.004900,-0.015300,-0.000102
-0.034500,0.036000,0.000039
0.169100,-0.008300,-0.000026
-0.001000,-0.010200,-0.000030
-0.320000,-0.023100,-0.000220
0.002100,-0.027600,-0.000047
0.002100,-0.027600,-0.000368
-0.912600,-0.021300,-0.000532
-0.795100,-0.035400,-0.000142
-0.240900,-0.097200,-0.001296
-0.349700,-0.088800,-0.001184
-0.083200,-0.071600,-0.000179
0.001800,-0.063100,-0.000394
-0.009400,0.131100,0.000795
0.510100,0.578900,0.002144
-0.117800,0.735100,0.003869
0.251900,0.494000,0.003407
-0.147400,0.469700,0.000723
-0.110700,0.446400,0.001984
-0.106800,0.436600,0.012474
-0.105100,0.436600,0.005821
-0.069200,0.388200,0.000719
-0.030400,0.322600,0.000581
0.910700,0.260800,0.001337
-0.011000,0.229200,0.001479
0.007200,0.154600,0.000168
0.005200,0.088100,0.000464
0.008500,0.128800,0.003680
0.343900,0.128500,0.001428
-0.594000,0.153600,0.002048
0.011200,0.127700,0.000594
0.011400,0.127700,0.003649
0.002400,0.077700,0.000971
0.007400,0.077800,0.001729
0.007500,0.077800,0.001945
0.005800,0.041200,0.000041
0.012000,0.098200,0.001155
0.007500,0.024100,0.000201
-0.232500,0.142400,0.000243
-0.008600,-0.063000,-0.000147
0.012700,0.092500,0.000529
0.203000,0.188100,0.001636
0.009600,0.075900,0.000410
0.005100,0.045400,0.000165
0.462100,0.082300,0.000343
0.005800,0.052800,0.000621
-0.431800,0.096100,0.000915
0.060700,0.263000,0.002505
0.057600,0.263100,0.007517
0.692800,0.221100,0.002764
0.061900,0.248700,0.000957
-0.092100,0.295000,0.001135
0.077300,0.301100,0.001004
0.057600,0.233700,0.001335
0.066500,0.257400,0.001287
0.061700,0.281100,0.002959
0.070500,0.281000,0.002443
0.059700,0.239100,0.005313
0.065000,0.262800,0.004043
0.057000,0.237300,0.002792
0.049200,0.217800,0.000531
0.035200,0.159800,0.001453
0.032200,0.158500,0.000440
0.031300,0.158500,0.001441
0.032900,0.173700,0.001448
0.032300,0.173700,0.002672
0.032700,0.181200,0.002265
0.030300,0.172300,0.003829
0.030000,0.172300,0.003133
0.030000,0.187400,0.000961
0.539600,0.073600,0.000640
0.019400,0.141300,0.000358
0.016900,0.131600,0.000560
0.012400,0.114200,0.000497
0.014800,0.154600,0.000672
0.007700,0.230600,0.000339
0.006900,0.230600,0.006589
0.005400,0.221600,0.004432
0.354500,0.235400,0.000888
-0.003500,0.209400,0.002618
-0.010900,0.214700,0.000704
-0.014900,0.144600,0.000228
-0.013100,0.092600,0.000204
-0.022200,0.133000,0.001773
-0.025300,0.181300,0.000806
-0.014700,0.106900,0.000891
0.040900,0.131200,0.000937
-0.014900,0.126400,0.000428
0.759200,0.181700,0.001913
0.007000,0.388500,0.001850
-0.092800,0.361700,0.000421
-0.087000,0.342900,0.002143
-0.079100,0.324100,0.001379
-0.059200,0.277800,0.000597
-0.050200,0.266600,0.000952
-0.050200,0.273800,0.003651
-0.048300,0.273800,0.006084
-0.043500,0.264600,0.002301
-0.014800,0.173000,0.000199
-0.014300,0.173000,0.004943
-0.007600,0.146500,0.000376
-0.006000,0.137800,0.001253
-0.003400,0.128000,0.000483
-0.003000,0.128000,0.002844
-0.000300,0.069500,0.000167
0.014200,0.060500,0.000257
0.000400,0.060400,0.000403
0.000200,0.019000,0.000066
0.000600,0.032600,0.000037
0.035700,0.055500,0.001388
0.002100,0.089700,0.001196
0.002200,0.081200,0.001083
0.001200,0.040000,0.000320
-0.000500,0.015300,0.000437
0.000500,0.015400,0.000205
0.000000,0.007100,0.000089
-0.719200,0.043100,0.000096
0.001200,0.025000,0.000081
0.001200,0.025100,0.000359
0.001200,0.098600,0.002465
0.005300,0.098600,0.002465
0.004000,0.065200,0.000395
0.035000,-0.024200,-0.000093
-0.004300,-0.065100,-0.000868
-0.002000,-0.056700,-0.000472
-0.809600,0.647000,0.001422
0.131400,0.665200,0.002334
-0.266700,0.667400,0.003708
0.141000,0.561500,0.002612
0.139500,0.551400,0.002042
0.120300,0.492200,0.003076
-0.205300,0.600500,0.001668
0.070300,0.403800,0.005047
0.084300,0.312200,0.004163
0.058300,0.352200,0.002272
0.033200,0.291200,0.000702
0.031800,0.291200,0.008320
-0.048400,0.222200,0.000684
0.015400,0.222000,0.006343
0.014600,0.222000,0.006343
-0.003400,0.055400,0.000148
0.002300,0.146300,0.000523
0.001900,0.146300,0.003658
-0.000300,0.046600,0.000091
-0.000400,0.029800,0.000075
-0.001000,0.037000,0.000056
-0.001000,0.028700,0.000359
-0.000800,0.028700,0.000820
-0.011400,-0.181100,-0.000119
0.059500,-0.221200,-0.006320
-0.016000,-0.221300,-0.004426
-0.017000,-0.179500,-0.000835
-0.023400,-0.170600,-0.004874
-0.690800,-0.042100,-0.000351
-0.015700,-0.122200,-0.000260
0.531500,-0.212000,-0.000294
-0.519600,-0.225600,-0.001187
0.001900,0.015100,0.000031
-0.012500,-0.033200,-0.000096
-0.372300,-0.082200,-0.001096
0.123100,-0.255100,-0.001086
0.151900,-0.493300,-0.002530
-0.244000,-0.976600,-0.002382
-0.424000,-0.568000,-0.000861
-0.501000,-0.629000,-0.004193
0.016400,-0.656300,-0.018751
0.087000,-0.547600,-0.001190
0.091400,-0.547600,-0.015646
0.106100,-0.527400,-0.003102
0.112200,-0.500900,-0.005893
0.116100,-0.491100,-0.003168
0.115400,-0.447700,-0.000785
