,Time,LinearV,AngularV
0,0.0,0.0,0.0
1,5318472000000,0.0,0.0
2,5318512000000,0.0,0.0
3,5318549000000,0.0,0.0
4,5318586000000,0.0,0.0
5,5318621000000,0.0,0.0
6,5318660000000,0.0,0.0
7,5318699000000,0.0,0.0
8,5318739000000,0.0,0.0
9,5318777000000,0.0,0.0
10,5318815000000,0.005,0.0
11,5318854000000,0.005,0.0
12,5318892000000,0.005,0.0
13,5318934000000,0.01,0.0
14,5318969000000,0.01,0.0
15,5319006000000,0.01,0.0
16,5319042000000,0.01,0.0
17,5319080000000,0.01,0.0
18,5319114000000,0.01,0.0
19,5319150000000,0.01,0.0
20,5319186000000,0.01,0.0
21,5319221000000,0.01,0.0
22,5319260000000,0.01,0.0
23,5319300000000,0.015,0.0
24,5319338000000,0.02,0.0
25,5319375000000,0.025,0.0
26,5319412000000,0.03,0.0
27,5319447000000,0.035,0.0
28,5319481000000,0.045,0.0
29,5319517000000,0.05,0.0
30,5319555000000,0.055,0.0
31,5319595000000,0.06,0.0
32,5319629000000,0.065,0.0
33,5319665000000,0.075,0.0
34,5319701000000,0.08,0.0
35,5319737000000,0.085,0.0
36,5319774000000,0.09,0.0
37,5319813000000,0.095,0.0
38,5319848000000,0.105,0.0
39,5319889000000,0.11,0.0
40,5319923000000,0.115,0.0
41,5319960000000,0.12,0.0
42,5319995000000,0.125,0.0
43,5320029000000,0.135,0.0
44,5320065000000,0.14,0.0
45,5320105000000,0.145,0.0
46,5320140000000,0.15,0.0
47,5320178000000,0.155,0.0
48,5320212000000,0.16,0.0
49,5320249000000,0.17,0.0
50,5320287000000,0.175,0.0
51,5320322000000,0.18,0.0
52,5320362000000,0.185,0.0
53,5320399000000,0.19,0.0
54,5320436000000,0.2,0.0
55,5320474000000,0.205,0.0
56,5320510000000,0.21,0.0
57,5320547000000,0.215,0.0
58,5320584000000,0.22,0.0
59,5320619000000,0.22,0.0
60,5320657000000,0.22,0.0
61,5320693000000,0.22,0.0
62,5320729000000,0.22,0.0
63,5320767000000,0.22,0.0
64,5320804000000,0.22,0.0
65,5320841000000,0.22,0.0
66,5320879000000,0.22,0.0
67,5320918000000,0.22,0.0
68,5320959000000,0.22,0.0
69,5320997000000,0.22,0.0
70,5321034000000,0.22,0.0
71,5321069000000,0.22,0.0
72,5321105000000,0.22,0.0
73,5321144000000,0.22,0.0
74,5321182000000,0.22,0.0
75,5321217000000,0.22,0.0
76,5321255000000,0.22,0.0
77,5321294000000,0.22,0.0
78,5321328000000,0.22,0.0
79,5321365000000,0.22,0.0
80,5321403000000,0.22,0.0
81,5321441000000,0.22,0.0
82,5321475000000,0.22,0.0
83,5321514000000,0.22,0.0
84,5321553000000,0.22,0.0
85,5321588000000,0.22,0.0
86,5321624000000,0.22,0.0
87,5321664000000,0.22,0.0
88,5321701000000,0.22,0.0
89,5321744000000,0.22,0.05
90,5321780000000,0.22,0.05
91,5321820000000,0.22,0.05
92,5321861000000,0.22,0.1
93,5321899000000,0.22,0.1
94,5321937000000,0.22,0.1
95,5321975000000,0.22,0.1
96,5322015000000,0.22,0.1
97,5322050000000,0.22,0.1
98,5322085000000,0.22,0.1
99,5322123000000,0.22,0.1
100,5322163000000,0.22,0.1
101,5322199000000,0.22,0.1
102,5322238000000,0.22,0.1
103,5322276000000,0.22,0.1
104,5322310000000,0.22,0.1
105,5322345000000,0.22,0.1
106,5322385000000,0.22,0.1
107,5322419000000,0.22,0.1
108,5322454000000,0.22,0.1
109,5322491000000,0.22,0.1
110,5322528000000,0.22,0.1
111,5322565000000,0.22,0.1
112,5322606000000,0.22,0.1
113,5322640000000,0.22,0.1
114,5322677000000,0.22,0.05
115,5322712000000,0.22,0.05
116,5322747000000,0.22,0.05
117,5322784000000,0.22,0.0
118,5322820000000,0.22,0.0
119,5322860000000,0.22,0.0
120,5322902000000,0.22,0.0
121,5322940000000,0.22,0.0
122,5322978000000,0.22,0.0
123,5323012000000,0.22,0.0
124,5323050000000,0.22,0.0
125,5323086000000,0.22,0.0
126,5323126000000,0.22,0.0
127,5323162000000,0.22,0.0
128,5323198000000,0.22,0.0
129,5323232000000,0.22,0.0
130,5323268000000,0.22,0.0
131,5323308000000,0.22,0.0
132,5323342000000,0.22,0.0
133,5323381000000,0.22,0.0
134,5323417000000,0.22,0.0
135,5323455000000,0.22,0.0
