,Time,LinearV,AngularV
0,0.0,0.0,0.0
1,1008739000000,0.0,0.0
2,1008773000000,0.0,0.0
3,1008812000000,0.0,0.0
4,1008857000000,0.0,0.0
5,1008898000000,0.0,0.0
6,1008939000000,0.0,0.0
7,1008977000000,0.0,0.0
8,1009017000000,0.0,0.0
9,1009057000000,0.005,0.0
10,1009092000000,0.005,0.0
11,1009126000000,0.01,0.0
12,1009160000000,0.01,0.0
13,1009196000000,0.01,0.0
14,1009235000000,0.015,0.0
15,1009271000000,0.02,0.0
16,1009308000000,0.02,0.0
17,1009345000000,0.02,0.0
18,1009382000000,0.025,0.0
19,1009418000000,0.025,0.0
20,1009456000000,0.03,0.0
21,1009495000000,0.03,0.0
22,1009531000000,0.03,0.0
23,1009571000000,0.03,0.0
24,1009608000000,0.035,0.0
25,1009647000000,0.035,0.0
26,1009688000000,0.04,0.0
27,1009742000000,0.045,0.0
28,1009787000000,0.055,0.0
29,1009825000000,0.055,0.0
30,1009862000000,0.06,0.0
31,1009905000000,0.065,0.0
32,1009946000000,0.065,0.0
33,1009987000000,0.07,0.0
34,1010030000000,0.07,0.0
35,1010071000000,0.075,0.0
36,1010110000000,0.075,0.0
37,1010150000000,0.08,0.0
38,1010191000000,0.08,0.0
39,1010227000000,0.085,0.0
40,1010266000000,0.085,0.0
41,1010304000000,0.09,0.0
42,1010347000000,0.095,0.0
43,1010388000000,0.095,0.0
44,1010426000000,0.1,0.0
45,1010471000000,0.105,0.0
46,1010515000000,0.105,0.0
47,1010553000000,0.11,0.0
48,1010591000000,0.11,0.05
49,1010632000000,0.11,0.1
50,1010666000000,0.11,0.1
51,1010705000000,0.11,0.1
52,1010740000000,0.11,0.15
53,1010776000000,0.11,0.2
54,1010814000000,0.11,0.2
55,1010857000000,0.11,0.2
56,1010894000000,0.11,0.2
57,1010928000000,0.11,0.2
58,1010970000000,0.11,0.2
59,1011014000000,0.11,0.2
60,1011052000000,0.11,0.2
61,1011092000000,0.11,0.2
62,1011128000000,0.11,0.2
63,1011171000000,0.11,0.2
64,1011208000000,0.11,0.2
65,1011259000000,0.11,0.2
66,1011298000000,0.11,0.2
67,1011336000000,0.11,0.2
68,1011370000000,0.11,0.2
69,1011408000000,0.11,0.15
70,1011452000000,0.11,0.1
71,1011486000000,0.11,0.05
72,1011525000000,0.11,0.0
73,1011563000000,0.11,-0.05
74,1011598000000,0.11,-0.05
75,1011641000000,0.11,-0.1
76,1011679000000,0.11,-0.1
77,1011728000000,0.11,-0.1
78,1011770000000,0.11,-0.1
79,1011812000000,0.11,-0.1
80,1011849000000,0.11,-0.1
81,1011885000000,0.11,-0.1
82,1011922000000,0.11,-0.1
83,1011958000000,0.11,-0.15
84,1011997000000,0.11,-0.2
85,1012035000000,0.11,-0.2
86,1012072000000,0.11,-0.2
87,1012113000000,0.11,-0.15
88,1012149000000,0.11,-0.1
89,1012189000000,0.11,-0.1
