# LinearV, AngularV, left, straight, right
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.000000,0.100000,1.000000,0.000000,0.000000
0.005000,0.100000,1.000000,0.000000,0.000000
0.005000,0.100000,1.000000,0.000000,0.000000
0.005000,0.100000,1.000000,0.000000,0.000000
0.010000,0.100000,1.000000,0.000000,0.000000
0.010000,0.100000,1.000000,0.000000,0.000000
0.010000,0.100000,1.000000,0.000000,0.000000
0.010000,0.100000,1.000000,0.000000,0.000000
0.010000,0.100000,1.000000,0.000000,0.000000
0.010000,0.100000,1.000000,0.000000,0.000000
0.015000,0.100000,1.000000,0.000000,0.000000
0.015000,0.100000,1.000000,0.000000,0.000000
0.015000,0.100000,1.000000,0.000000,0.000000
0.020000,0.100000,1.000000,0.000000,0.000000
0.020000,0.100000,1.000000,0.000000,0.000000
0.020000,0.100000,1.000000,0.000000,0.000000
0.025000,0.100000,1.000000,0.000000,0.000000
0.025000,0.100000,1.000000,0.000000,0.000000
0.025000,0.100000,1.000000,0.000000,0.000000
0.030000,0.100000,1.000000,0.000000,0.000000
0.030000,0.100000,1.000000,0.000000,0.000000
0.030000,0.100000,1.000000,0.000000,0.000000
0.030000,0.100000,1.000000,0.000000,0.000000
0.030000,0.100000,1.000000,0.000000,0.000000
0.030000,0.100000,1.000000,0.000000,0.000000
0.030000,0.100000,1.000000,0.000000,0.000000
0.035000,0.100000,1.000000,0.000000,0.000000
0.035000,0.100000,1.000000,0.000000,0.000000
0.035000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
0.040000,0.100000,1.000000,0.000000,0.000000
