,Time,LinearA,AngularV
0,0.0,0.0,0.0
1,47751000000,-0.0,0.0
2,47856000000,-0.0,0.0
3,48416000000,-0.0,0.0
4,48451000000,-0.0,0.0
5,48631000000,-0.0,0.0
6,48901000000,-0.0,0.0
7,49151000000,-0.0,0.0
8,49276000000,-0.0,0.0
9,49366000000,-0.0,0.0
10,49536000000,-0.0,0.0
11,49751000000,-0.0,0.0
12,49786000000,-0.0,0.0
13,50506000000,-0.0,0.0
14,50551000000,-0.0,0.0
15,50761000000,-0.0,0.0
16,50826000000,-0.0,0.0
17,51306000000,-0.0,0.0
18,51766000000,0.8872,0.0001
19,51991000000,0.6435,-0.0113
20,52356000000,-0.0003,-0.0478
21,53171000000,-0.0,-0.0
22,53261000000,-0.0002,-0.0082
23,53566000000,-0.0,-0.0
24,53656000000,0.0008,0.0408
25,53891000000,0.0006,0.0403
26,53986000000,0.0005,0.0403
27,54236000000,0.0002,0.0315
28,55416000000,0.0001,-0.0435
29,55451000000,0.0004,-0.0435
30,55921000000,-0.0009,-0.0988
31,56136000000,-0.0026,-0.1469
32,56171000000,-0.0036,-0.1469
33,56206000000,0.8711,-0.1416
34,56401000000,-0.4489,-0.0562
35,56611000000,-0.0063,-0.1211
36,56756000000,-0.0102,-0.1615
37,57091000000,-0.0121,-0.1353
38,57181000000,-0.0153,-0.1593
39,57306000000,0.734,-0.1408
40,57341000000,0.065,-0.1439
41,57436000000,-0.0101,-0.0893
42,57486000000,-0.0152,-0.139
43,57696000000,-0.0202,-0.1574
44,57741000000,-0.0195,-0.1487
45,57911000000,-0.014,-0.1642
46,58331000000,-0.0259,-0.1544
47,58491000000,-0.0258,-0.1457
48,58571000000,-0.0218,-0.1206
49,58966000000,-0.0184,-0.0949
50,59191000000,-0.0057,-0.0289
51,59926000000,0.004,0.0202
52,60231000000,0.008,0.0409
53,60506000000,-0.0182,0.065
54,60541000000,0.0122,0.0648
55,60616000000,0.0024,0.0236
56,61366000000,0.0139,0.0799
57,61571000000,0.0159,0.0956
58,61736000000,0.0075,0.0459
59,61901000000,0.0086,0.0539
60,61936000000,0.0098,0.0618
61,62431000000,0.0087,0.0605
62,62486000000,0.0097,0.0684
63,62526000000,0.0084,0.0599
64,62826000000,0.0071,0.0511
65,63036000000,-0.0017,0.0131
66,63106000000,-0.0427,0.0628
67,63311000000,-0.8692,0.0359
68,63711000000,-0.9413,-0.0231
69,63766000000,-0.0034,-0.0293
70,63811000000,0.5616,0.0357
71,64081000000,0.0015,0.0117
72,64216000000,0.0024,0.0198
73,64866000000,-0.0007,-0.0048
74,65716000000,0.0073,0.0825
75,65811000000,0.0088,0.1068
76,66181000000,0.0096,0.1462
77,66681000000,0.0041,0.1352
78,67206000000,0.0162,0.0832
79,67241000000,0.0,0.0834
80,67321000000,-0.0008,0.1337
81,67541000000,-0.0028,0.1325
82,67576000000,-0.0031,0.1325
83,67691000000,-0.0032,0.1074
84,67871000000,-0.0035,0.0901
85,68281000000,-0.002,0.0402
86,68386000000,-0.0008,0.0155
87,68611000000,0.0054,-0.0093
88,68651000000,0.0005,-0.0092
89,68706000000,0.0005,-0.0092
90,68816000000,0.0007,-0.0091
91,69066000000,0.0009,-0.0171
92,69361000000,-0.0008,0.0159
93,69661000000,-0.0,0.0
94,69741000000,0.0055,-0.008
95,69786000000,0.0004,-0.008
96,70431000000,-0.0068,0.1054
97,70486000000,-0.0072,0.1054
98,70701000000,-0.0105,0.1296
99,70781000000,-0.0149,0.1701
100,70816000000,-0.5988,0.1255
101,70851000000,-0.0129,0.1614
102,71191000000,-0.0186,0.1602
103,71226000000,-0.018,0.1515
104,71271000000,-0.0184,0.1515
105,71421000000,-0.0165,0.1264
106,71466000000,-0.0718,0.1163
107,71911000000,-0.8787,0.1185
108,72101000000,-0.0218,0.1336
109,72306000000,-0.7479,0.0801
110,72396000000,-0.0222,0.133
111,72431000000,0.3889,0.1249
112,72846000000,0.5079,0.0721
113,72881000000,-0.0062,0.0333
114,73241000000,0.0196,-0.1057
115,73446000000,-0.7564,-0.0797
116,73581000000,0.0281,-0.1645
117,73856000000,0.5754,-0.1416
118,74316000000,0.0217,-0.1579
119,75201000000,0.011,-0.1479
120,75476000000,0.0079,-0.1479
121,76496000000,-0.0036,-0.1478
122,76966000000,-0.0089,-0.148
123,77606000000,-0.0159,-0.148
124,77641000000,-0.0162,-0.148
125,77796000000,-0.0178,-0.148
126,77831000000,-0.0182,-0.148
127,78011000000,-0.02,-0.148
128,78246000000,-0.0222,-0.148
129,78391000000,-0.0236,-0.148
130,78471000000,-0.0243,-0.148
131,78581000000,-0.0252,-0.148
132,79161000000,-0.0299,-0.1479
133,79236000000,-0.7077,-0.0761
134,79706000000,0.56,0.2619
135,79861000000,-0.931,0.4455
136,80096000000,-0.9248,0.2591
137,80486000000,-0.5725,-0.2662
138,80611000000,0.9236,-0.4043
139,80761000000,0.1078,-0.7149
140,81066000000,0.8511,-0.8313
141,81941000000,-0.1997,-1.7834
142,81986000000,-0.259,-1.7834
143,82021000000,-0.3005,-1.7834
144,82481000000,0.5265,-1.6784
145,83091000000,-0.0079,-1.2768
146,83246000000,-0.3607,-0.9447
147,84121000000,-0.0012,-0.933
148,84391000000,0.0004,-0.9329
149,84571000000,0.0014,-0.9329
150,84661000000,0.0018,-0.933
151,84831000000,0.0025,-0.933
152,85116000000,0.0031,-0.933
153,85156000000,0.0032,-0.933
154,85201000000,0.0032,-0.933
155,85271000000,0.0031,-0.933
156,85531000000,0.0025,-0.933
157,85676000000,0.0018,-0.933
158,85761000000,0.0014,-0.9329
159,86176000000,-0.0009,-0.9329
160,86656000000,-0.0029,-0.933
161,86771000000,-0.0031,-0.933
162,86966000000,-0.0031,-0.933
163,87356000000,-0.0018,-0.933
164,87396000000,-0.0017,-0.933
165,87681000000,-0.0001,-0.9329
166,87761000000,0.0004,-0.9329
167,87801000000,0.0006,-0.9329
168,88266000000,0.0028,-0.933
169,88776000000,0.0028,-0.933
170,88936000000,0.0023,-0.933
171,89301000000,0.0,0.0
172,89481000000,0.0,0.0
173,90861000000,-0.1215,-0.7723
174,91056000000,-0.1019,-0.5157
175,91321000000,-0.1202,-0.5053
176,91466000000,-0.1469,-0.5887
177,91716000000,-0.2327,-0.4752
178,91756000000,-0.1238,-0.4751
179,92006000000,-0.1071,-0.439
180,92476000000,-0.0553,-0.3024
181,92726000000,-0.042,-0.2675
182,92761000000,-0.041,-0.2675
183,93036000000,0.4589,-0.4858
184,93071000000,0.0425,-0.2924
185,93226000000,-0.0268,-0.2332
186,93271000000,-0.0225,-0.2332
187,93341000000,0.6119,-0.164
188,93376000000,-0.0209,-0.2242
189,93661000000,-0.0102,-0.1575
190,93721000000,-0.0095,-0.1575
191,93971000000,-0.0046,-0.1146
192,94016000000,-0.0043,-0.1059
193,94771000000,-0.0005,-0.0546
194,95026000000,-0.0001,-0.0456
195,95301000000,0.0001,-0.0287
196,95416000000,0.0002,-0.0284
197,95821000000,0.0013,-0.0602
198,95861000000,0.0008,-0.0602
199,95991000000,0.0008,-0.0517
200,96111000000,0.0021,-0.051
201,96726000000,0.0,-0.0
202,97086000000,-0.0003,0.0079
203,97161000000,-0.0005,0.0159
204,97286000000,-0.0002,0.0076
205,97376000000,-0.0005,0.0157
206,97611000000,-0.0001,0.007
207,97796000000,-0.0004,0.0152
208,97961000000,-0.0004,0.0148
209,97996000000,-0.0004,0.0148
210,98126000000,-0.0008,0.0309
211,98166000000,-0.0008,0.0309
212,98496000000,-0.0011,0.0548
213,98676000000,-0.0008,0.0543
214,98926000000,-0.0005,0.0537
215,99071000000,-0.0005,0.0796
216,99636000000,-0.0013,0.0422
217,99756000000,-0.0004,-0.0364
218,99951000000,-0.0001,-0.0196
219,100071000000,-0.0002,-0.0276
220,100611000000,0.0004,0.0446
221,100656000000,0.0004,0.0446
222,100901000000,-0.0002,-0.037
223,100976000000,0.0001,0.0202
224,101061000000,0.0001,0.012
225,101101000000,0.0001,0.012
226,101596000000,0.0008,0.0524
227,101761000000,0.0009,0.0521
228,102096000000,0.0023,0.0756
229,102471000000,0.0075,0.1405
230,102616000000,0.0069,0.1149
231,102701000000,0.0072,0.1149
232,102956000000,0.0146,0.181
233,102991000000,0.0152,0.181
234,103156000000,0.0196,0.1962
235,103391000000,0.0245,0.2113
236,103646000000,0.051,0.3408
237,104516000000,0.5355,0.2474
238,104806000000,0.0835,0.3368
239,104996000000,0.0881,0.3471
240,105341000000,0.0743,0.3086
241,105471000000,0.0767,0.2992
242,105516000000,0.0764,0.2992
243,105566000000,0.0779,0.3063
244,105601000000,0.0776,0.3063
245,105676000000,0.0769,0.3063
246,106216000000,0.0588,0.2605
247,106516000000,0.0469,0.2332
248,106636000000,-0.3033,0.1209
249,106771000000,0.3157,0.2244
250,107016000000,0.0456,0.2881
251,107371000000,0.0332,0.2842
252,107461000000,0.0336,0.3242
253,108211000000,-0.0004,0.285
254,108311000000,-0.0043,0.2757
255,108566000000,-0.0122,0.2502
256,108776000000,-0.9372,0.289
257,109236000000,-0.0264,0.219
258,109431000000,-0.0353,0.2503
259,109596000000,-0.0341,0.2415
260,109676000000,-0.0379,0.2414
261,109836000000,-0.0481,0.2652
262,109911000000,-0.0547,0.289
263,110046000000,-0.0428,0.2143
264,110851000000,-0.0519,0.2098
265,110891000000,-0.0521,0.2098
266,111066000000,-0.0589,0.2327
267,111266000000,-0.0616,0.24
268,111356000000,-0.0631,0.2474
269,112231000000,-0.06,0.2497
270,112576000000,-0.0275,0.2303
271,113576000000,-0.0257,0.1675
272,113611000000,-0.0253,0.1675
273,113776000000,-0.0231,0.1662
274,114336000000,-0.0117,0.083
275,115041000000,-0.8431,0.0372
276,115081000000,0.0001,-0.0001
277,115116000000,0.0,-0.0001
278,115236000000,0.0026,0.006
279,115281000000,-0.0007,0.0079
280,116091000000,0.0079,-0.0915
281,116531000000,0.0053,-0.0541
282,117181000000,0.0036,-0.0292
283,117241000000,0.7147,-0.029
284,118131000000,0.0118,-0.0844
285,118351000000,0.9403,-0.0936
286,118611000000,0.8743,-0.0697
287,118656000000,-0.784,-0.0473
288,118711000000,0.0141,-0.1243
289,118746000000,0.7181,-0.1356
290,118786000000,0.045,-0.1068
291,118921000000,0.0114,-0.1102
292,118956000000,0.0111,-0.1179
293,119026000000,0.0121,-0.1179
294,119121000000,0.0045,-0.0439
295,119666000000,-0.4317,-0.3117
296,119706000000,0.0271,-0.2331
297,119821000000,0.426,-0.0023
298,119936000000,-0.0523,-0.1801
299,119991000000,0.0199,-0.1205
300,120361000000,-0.0082,0.0707
301,120791000000,0.0069,-0.8968
302,121181000000,-0.0445,-1.8137
303,121556000000,-0.007,-1.4853
304,121601000000,-0.012,-1.4853
305,122206000000,-0.0068,-0.8968
306,122376000000,-0.0057,-0.8968
307,122536000000,-0.0042,-0.8968
308,122571000000,-0.0038,-0.8968
309,123071000000,-0.8734,-0.0943
310,123111000000,-0.8868,-0.0741
311,123186000000,-0.8192,-0.0694
312,124031000000,0.0192,-0.1591
313,124071000000,0.0197,-0.1591
314,124186000000,0.0244,-0.183
315,124256000000,0.0195,-0.1415
316,124441000000,0.8179,-0.0935
317,124696000000,0.0136,-0.0955
318,124866000000,0.0068,-0.0407
319,124901000000,0.0069,-0.0407
320,125391000000,-0.0014,-0.0274
321,125746000000,-0.0103,0.0548
322,125906000000,-0.0107,0.0627
323,126196000000,-0.0202,0.1275
324,126276000000,-0.0205,0.1188
325,126451000000,-0.0157,0.1103
326,126906000000,-0.0074,0.0594
327,127016000000,-0.0023,0.0182
328,127106000000,-0.0032,0.0262
329,127141000000,-0.0431,0.0014
330,127176000000,-0.0002,0.0016
331,127336000000,0.0021,-0.0015
332,127596000000,-0.001,-0.0274
333,127691000000,0.0092,-0.049
334,127956000000,0.0067,-0.0511
335,128116000000,0.0036,-0.0263
336,128371000000,0.0256,-0.0761
337,128446000000,0.0167,-0.1415
338,128716000000,0.0313,-0.1895
339,128871000000,0.0271,-0.1556
340,129051000000,-0.4177,-0.1634
341,129166000000,0.027,-0.1545
342,129201000000,0.0282,-0.1545
343,129236000000,0.0285,-0.1545
344,129586000000,0.0308,-0.1456
345,130076000000,0.0511,-0.2161
346,130941000000,-0.0894,-0.2714
347,131006000000,0.0601,-0.2294
348,131231000000,0.0402,-0.1626
349,131341000000,0.0907,-0.2246
350,131456000000,-0.3618,-0.2118
351,131671000000,0.0425,-0.1774
352,132021000000,0.0537,-0.2251
353,132096000000,0.0507,-0.2161
354,132276000000,0.0523,-0.2309
355,133136000000,0.0299,-0.2191
356,134231000000,0.0064,-0.3077
357,134266000000,0.0046,-0.3077
358,134531000000,-0.01,-0.312
359,134721000000,-0.0216,-0.3353
360,134991000000,-0.0304,-0.2836
361,135436000000,-0.0542,-0.3227
362,135556000000,-0.0667,-0.3625
363,135701000000,-0.0786,-0.3857
364,135916000000,-0.8194,-0.2894
365,135956000000,0.2952,-0.3901
366,136236000000,-0.0784,-0.3178
367,137001000000,-0.0929,-0.359
368,137426000000,-0.0743,-0.3147
369,138036000000,-0.039,-0.2104
370,138691000000,-0.0178,-0.1246
371,138851000000,-0.0102,-0.0746
372,139276000000,-0.0048,-0.0393
373,139316000000,-0.0048,-0.0393
374,139496000000,0.0149,0.1161
375,139586000000,0.0183,0.1403
376,139696000000,0.0173,0.1239
377,139826000000,0.0107,0.1073
378,139961000000,0.0154,0.1066
379,140041000000,0.0282,0.1799
380,140081000000,0.0287,0.1799
381,140421000000,0.0367,0.2029
382,140791000000,0.0328,0.16
383,140881000000,0.0456,0.2167
384,140971000000,0.0555,0.2568
385,141006000000,0.0907,0.2897
386,141296000000,0.0575,0.2444
387,141381000000,0.0721,0.3008
388,141461000000,0.0751,0.3079
389,141541000000,0.082,0.3314
390,141626000000,0.0828,0.0595
391,141721000000,0.0626,0.2474
392,141916000000,0.084,0.3273
393,142026000000,0.0776,0.3016
394,142066000000,0.0776,0.3016
395,142581000000,0.0726,0.2933
396,142696000000,0.0689,0.2841
397,142821000000,0.0664,0.282
398,142891000000,0.0631,0.2729
399,143871000000,0.0247,0.1517
400,144031000000,0.0251,0.1869
401,144186000000,0.0196,0.1453
402,144326000000,0.027,0.1743
403,144516000000,0.0197,0.1655
404,144671000000,0.8096,0.1382
405,145011000000,-0.6343,0.1923
406,145171000000,0.0148,0.2082
407,145456000000,-0.003,0.0504
408,145586000000,0.0024,0.0523
409,145756000000,0.0018,0.0438
410,145901000000,0.0014,0.0354
411,146146000000,0.0014,0.0429
412,146191000000,0.0014,0.0429
413,146261000000,0.002,0.0672
414,146411000000,0.0022,0.0829
415,147056000000,-0.0,-0.0
416,147211000000,-0.0001,0.0161
417,147611000000,0.0,0.0075
418,147696000000,0.0,0.0155
419,147866000000,-0.0,0.0399
420,148046000000,-0.0,0.0
421,148231000000,-0.0049,0.1298
422,148306000000,0.0457,-0.0095
423,148501000000,0.0,-0.0012
424,148576000000,-0.0002,0.0234
425,148616000000,-0.0002,-0.0175
426,148691000000,0.0002,-0.0175
427,148771000000,0.0001,-0.0091
428,149131000000,-0.0003,0.0234
429,150161000000,-0.0003,-0.0897
430,150241000000,-0.0011,-0.1302
431,150361000000,-0.0023,-0.1378
432,150526000000,-0.0037,-0.1076
433,150586000000,-0.0041,-0.1471
434,151001000000,-0.0084,-0.137
435,151091000000,-0.0147,-0.2102
436,151126000000,-0.0138,-0.1895
437,151286000000,-0.0175,-0.1971
438,151361000000,-0.0163,-0.1719
439,151701000000,-0.0288,-0.2377
440,151841000000,-0.0321,-0.2144
441,152841000000,-0.0721,-0.3592
442,152991000000,-0.0973,-0.3843
443,153026000000,-0.1041,-0.4075
444,153316000000,-0.1005,-0.3815
445,153516000000,-0.0849,-0.3095
446,153946000000,-0.283,-0.1842
447,154406000000,-0.2613,-0.2856
448,155001000000,-0.0619,-0.3698
449,155076000000,-0.0678,-0.4133
450,155111000000,-0.0628,-0.3709
451,155671000000,-0.0212,-0.3017
452,155926000000,-0.0111,-0.2955
453,155996000000,-0.0066,-0.2372
454,156311000000,-0.0012,-0.2751
455,156586000000,0.0186,-0.3219
456,156631000000,0.0169,-0.2634
457,157211000000,0.0396,-0.2828
458,157461000000,0.0423,-0.2481
459,157501000000,0.0433,-0.2481
460,157631000000,0.0656,-0.3443
461,157666000000,0.067,-0.3443
462,157716000000,0.074,-0.3676
463,157941000000,-0.348,-0.3395
464,158026000000,0.0813,-0.3487
465,158146000000,0.0902,-0.372
466,158786000000,0.092,-0.3495
467,159696000000,0.0592,-0.2622
468,160271000000,0.0425,-0.242
469,160441000000,0.0291,-0.2237
470,161301000000,0.0092,-0.1062
471,161626000000,0.0062,-0.088
472,161741000000,0.0073,-0.1121
473,161836000000,0.0112,-0.1179
474,161946000000,0.0063,-0.1198
475,162406000000,-0.0135,-0.0765
476,162601000000,0.0015,-0.068
477,162806000000,-0.0149,-0.0587
478,162891000000,0.0007,-0.0589
479,163276000000,0.0001,-0.0335
480,163541000000,-0.0864,-0.0937
481,164206000000,-0.0,-0.0
482,164431000000,-0.0,-0.0
483,164521000000,-0.0,-0.0
484,164741000000,-0.0,-0.0
485,164886000000,-0.0,-0.0
486,165841000000,-0.0,-0.0
487,165896000000,-0.0,-0.0
488,165931000000,-0.0,-0.0
489,166306000000,-0.0822,0.0521
490,167101000000,-0.0032,0.1204
491,167721000000,-0.0085,0.1491
492,167791000000,-0.0095,0.1491
493,167881000000,-0.0129,0.1896
494,168091000000,-0.013,0.1555
495,168426000000,-0.0158,0.1406
496,168831000000,-0.0217,0.156
497,169026000000,-0.0183,0.1225
498,170476000000,-0.012,0.0597
499,170511000000,-0.0047,0.0349
500,170796000000,0.0111,-0.055
501,170996000000,0.0119,-0.0631
502,171041000000,-0.0025,0.0111
503,171351000000,0.0125,-0.0622
504,171506000000,-0.0214,-0.0372
505,171656000000,0.0087,-0.0453
506,172096000000,0.0174,-0.0953
507,172401000000,0.0127,-0.078
508,172676000000,0.5631,0.051
509,172726000000,0.0055,-0.0345
510,173146000000,0.0149,-0.0989
511,173311000000,0.0166,-0.1144
512,173431000000,0.0168,-0.1221
513,173511000000,0.0149,-0.1134
514,173891000000,0.0134,-0.1201
515,174401000000,0.0081,-0.0932
516,174646000000,0.004,-0.0512
517,175011000000,0.0029,-0.042
518,175056000000,0.0034,-0.0499
519,175276000000,0.0056,-0.0905
520,175421000000,0.0028,-0.0492
521,175646000000,0.0025,-0.0489
522,175866000000,0.0016,-0.0322
523,176306000000,-0.014,-0.0311
524,176436000000,0.0015,-0.0392
525,176521000000,0.0012,-0.0307
526,176696000000,0.0013,-0.0387
527,176871000000,0.0011,-0.0383
528,177076000000,0.0018,-0.0705
529,177126000000,0.0008,-0.0293
530,178391000000,0.0,-0.0186
531,178426000000,0.0001,-0.0103
532,178831000000,-0.0001,-0.0342
533,179161000000,-0.0004,-0.0421
534,179626000000,-0.0004,-0.0255
535,179671000000,-0.0003,-0.0172
536,179731000000,-0.0001,-0.009
537,180606000000,-0.0,-0.0005
538,180681000000,-0.0002,-0.0087
539,180761000000,-0.0,-0.0005
540,181011000000,-0.0,-0.0
541,181201000000,-0.0,-0.0
542,181886000000,-0.0004,-0.0166
543,182001000000,-0.0002,-0.0083
544,182451000000,-0.0039,-0.0975
545,182651000000,-0.0051,-0.1131
546,182926000000,-0.0068,-0.1122
547,182971000000,-0.0076,-0.1199
548,184001000000,-0.026,-0.1868
549,184241000000,-0.0922,-0.1925
550,184281000000,-0.032,-0.1927
551,184406000000,-0.0322,-0.1838
552,184481000000,-0.0437,-0.2404
553,184576000000,-0.0343,-0.1823
554,184611000000,-0.0347,-0.1823
555,185276000000,-0.0526,-0.2271
556,185361000000,-0.0329,-0.1364
557,185446000000,-0.0576,-0.2422
558,185846000000,-0.0701,-0.2717
559,185916000000,-0.0696,-0.2717
560,185956000000,-0.0763,-0.2952
561,186271000000,-0.0616,-0.235
562,186396000000,-0.0678,-0.2587
563,186466000000,-0.0696,-0.2659
564,186636000000,-0.0474,-0.183
565,186761000000,-0.0385,-0.1499
566,187036000000,-0.0687,-0.2597
567,187136000000,-0.0593,-0.2555
568,187526000000,-0.0528,-0.2355
569,189271000000,-0.3456,-0.0028
570,189331000000,0.0027,0.0186
571,189381000000,0.0077,0.0513
572,189631000000,0.0144,0.092
573,189716000000,-0.1889,0.0336
574,189886000000,0.0163,0.0999
575,190041000000,0.0431,0.1158
576,190366000000,0.0318,0.1714
577,190491000000,0.0282,0.1463
578,190716000000,0.0315,0.1539
579,190756000000,0.0266,0.1289
580,190941000000,-0.0716,0.1328
581,191011000000,0.0298,0.1366
582,191081000000,0.0399,0.1808
583,191176000000,0.0351,0.1557
584,191386000000,0.0321,0.1383
585,191791000000,0.0518,0.2126
586,191991000000,0.0569,0.2279
587,192201000000,0.0617,0.2427
588,193716000000,-0.004,-0.017
589,193796000000,-0.0047,-0.0338
590,193846000000,-0.0025,-0.0091
591,193901000000,-0.0013,-0.0091
592,194016000000,0.0022,0.0155
593,194106000000,0.0034,0.0236
594,194536000000,0.0049,0.1725
595,194781000000,-0.0164,-0.1115
596,194871000000,-0.0147,-0.1004
597,195111000000,0.0354,0.2492
598,195191000000,0.0358,0.2565
599,195266000000,-0.1081,0.0943
600,195301000000,-0.0118,0.0943
601,195386000000,-0.2177,0.6605
602,195471000000,-0.0065,0.8968
603,195596000000,-0.0057,0.8968
604,195636000000,-0.0053,0.8968
605,195981000000,-0.0016,0.8967
606,196121000000,0.0,-0.0
607,196496000000,0.0,0.0
608,196931000000,-0.9248,0.2919
609,197281000000,0.0011,0.0165
610,197581000000,-0.0018,-0.0002
611,197671000000,-0.0,-0.0001
612,198556000000,0.0109,0.1568
613,198896000000,-0.0019,-0.0754
614,199196000000,-0.0102,-0.179
615,199296000000,-0.1893,0.0549
616,199501000000,-0.01,-0.1788
617,199656000000,-0.0092,-0.1863
618,199781000000,-0.0334,-0.0215
619,200286000000,-0.0007,-0.0151
620,200676000000,-0.0075,-0.1208
621,200941000000,-0.0032,-0.1036
622,201041000000,-0.0026,-0.095
623,201086000000,-0.0022,-0.0865
624,201571000000,0.0116,-0.0768
625,201706000000,-0.0009,-0.0682
626,201921000000,0.0001,0.0466
627,202026000000,-0.0008,-0.0599
628,202381000000,0.0003,-0.0426
629,202941000000,0.0001,-0.0422
630,203016000000,-0.0001,-0.0502
631,203106000000,0.0,-0.0091
632,203191000000,0.0001,-0.0499
633,203266000000,0.0003,-0.0499
634,203731000000,0.0002,-0.0414
635,203776000000,-0.0065,-0.0002
636,205106000000,0.877,0.0129
637,205621000000,-0.0035,0.1062
638,206011000000,-0.0024,0.048
639,206161000000,-0.0021,0.0396
640,206241000000,-0.0062,0.1077
641,206441000000,-0.0005,0.0088
642,207006000000,-0.0036,0.049
643,207091000000,-0.0037,0.049
644,207171000000,0.0054,0.0084
645,208041000000,0.0034,-0.0482
646,208521000000,0.0031,-0.055
647,208966000000,0.0002,-0.0049
648,209216000000,0.0006,-0.0126
649,209301000000,0.001,-0.0207
650,209341000000,0.001,-0.0207
651,209711000000,0.0006,-0.0123
652,209751000000,0.0006,-0.0123
653,210481000000,0.0015,-0.0327
654,210606000000,0.0019,-0.0406
655,210676000000,-0.976,-0.0339
656,210841000000,0.0017,-0.04
657,210966000000,0.0013,-0.0315
658,211241000000,0.0022,-0.0716
659,211611000000,0.0006,-0.0215
660,211911000000,0.0004,-0.016
661,212081000000,0.0005,-0.024
662,212201000000,0.0003,-0.0156
663,212856000000,0.0004,-0.0309
664,212991000000,0.0002,-0.0142
665,213116000000,-0.0001,-0.0057
666,213336000000,0.0,-0.0054
667,213461000000,0.0001,-0.0134
668,213551000000,0.0,-0.005
669,213591000000,0.0,-0.005
670,214036000000,0.0001,-0.0124
671,214361000000,-0.0009,0.0771
672,214451000000,-0.001,0.0685
673,214611000000,-0.0014,0.0677
674,214691000000,-0.0016,0.0679
675,214811000000,-0.0019,0.0679
676,214976000000,-0.0003,0.01
677,215206000000,0.0001,-0.0058
678,215286000000,0.0001,-0.0058
679,215851000000,-0.0008,0.0197
680,215931000000,-0.0025,0.0605
681,216181000000,-0.9386,0.0603
682,216251000000,-0.0023,0.0489
683,216286000000,0.3184,0.0524
684,216421000000,-0.0008,0.0158
685,216576000000,0.8794,-0.0166
686,216721000000,-0.0,0.0001
687,216941000000,0.0058,-0.1225
688,217186000000,0.0027,-0.0724
689,217911000000,-0.5746,-0.3201
690,217991000000,0.536,-0.4845
691,218071000000,-0.0182,-0.6746
692,219341000000,-0.0665,-0.2606
693,219586000000,-0.0546,-0.2094
694,219666000000,-0.0772,-0.119
695,220006000000,0.0476,-0.0794
696,220291000000,0.0034,0.013
697,220516000000,0.0324,-0.0163
698,221056000000,0.012,0.2513
699,221091000000,0.065,0.2529
700,221386000000,0.0334,0.1345
701,221421000000,0.0343,0.1345
702,221736000000,0.0027,0.1815
703,221776000000,0.185,0.2232
704,221946000000,0.0497,0.2064
705,222106000000,0.0735,0.2047
706,222296000000,0.0419,0.187
707,222331000000,0.0416,0.187
708,222446000000,0.0524,0.2435
709,222491000000,0.0516,0.2435
710,222526000000,0.051,0.2435
711,222971000000,0.0139,0.2448
712,223171000000,0.012,0.2755
713,223356000000,0.0365,0.2694
714,224226000000,0.0068,0.269
715,224776000000,0.5398,0.2474
716,224861000000,-0.0181,0.2957
717,225321000000,-0.0347,0.2922
718,225496000000,-0.0375,0.2666
719,225536000000,-0.0422,0.2903
720,225576000000,-0.0043,0.2482
721,225721000000,-0.0477,0.2884
722,226061000000,-0.0488,0.2446
723,226411000000,-0.0576,0.2576
724,226456000000,-0.0583,0.2576
725,226491000000,-0.0643,0.2813
726,226691000000,-0.0589,0.2469
727,226916000000,-0.0463,0.1961
728,227106000000,-0.0473,0.1873
729,227191000000,-0.062,0.2439
730,227276000000,-0.0602,0.2274
731,227311000000,-0.2397,0.113
732,227356000000,-0.0508,0.2185
733,227436000000,-0.0569,0.2212
734,227676000000,0.0298,0.236
735,227716000000,-0.1137,0.2269
736,228146000000,-0.0559,0.2237
737,228551000000,-0.0552,0.2367
738,228791000000,-0.047,0.2259
739,228826000000,-0.0464,0.2259
740,228916000000,-0.0562,0.2496
741,229046000000,-0.0485,0.2405
742,229086000000,-0.042,0.2151
743,229456000000,-0.0402,0.2373
744,229536000000,-0.037,0.2282
745,229581000000,-0.0339,0.2192
746,229761000000,-0.0298,0.2102
747,229801000000,-0.0278,0.2013
748,229971000000,-0.0359,0.1834
749,230186000000,-0.0173,0.1657
750,230396000000,-0.0133,0.1481
751,230476000000,-0.0125,0.1481
752,230551000000,-0.011,0.1393
753,230606000000,0.003,0.1471
754,230676000000,-0.0103,0.147
755,230826000000,-0.0086,0.1458
756,230901000000,-0.0073,0.137
757,231241000000,-0.0042,0.1598
758,231321000000,-0.002,0.0856
759,231356000000,-0.0017,0.0856
760,231856000000,-0.0,0.0592
761,232051000000,0.0001,0.026
762,232181000000,0.0004,0.0503
763,232536000000,0.0005,0.033
764,233226000000,0.0014,0.0397
765,233546000000,0.0013,0.0311
766,234116000000,-0.0,0.0
767,234396000000,0.0012,0.0245
768,234626000000,0.0048,0.0076
769,234711000000,0.0008,0.0158
770,234746000000,0.0008,0.0158
771,235286000000,-0.0017,-0.0408
772,235576000000,0.0007,-0.0317
773,235861000000,-0.0033,-0.0803
774,235941000000,-0.003,-0.0803
775,236451000000,-0.0008,-0.0548
776,236671000000,0.0128,-0.0378
777,236706000000,-0.0005,-0.0379
778,237096000000,-0.0001,-0.0289
779,237141000000,-0.0001,-0.0289
780,237926000000,0.0005,-0.0523
781,237966000000,0.0006,-0.0523
782,238516000000,0.0011,-0.0594
783,238716000000,0.0009,-0.0426
784,238871000000,0.0011,-0.0343
785,239036000000,0.0025,-0.0666
786,239116000000,0.0033,-0.0746
